"lo_custkey","lo_orderdate","lo_partkey","lo_revenue","lo_suppkey","lo_supplycost"
12929,19920619,32634,4386564,281,93997
25867,19920316,18021,2208575,1014,56341
25867,19920316,66582,4856346,322,92914
25867,19920316,32184,1326021,734,66970
13030,19921229,54884,1287216,1471,110332
13030,19921229,32314,1994096,367,74778
13030,19921229,96186,1655052,738,70930
6472,19921222,113605,4166276,1571,97116
6472,19921222,35229,912748,1069,69853
8879,19921103,132913,770580,533,116754
8879,19921103,163878,6019797,170,116512
15151,19920731,116123,2232675,1881,68347
14824,19920917,182578,1627358,230,99634
8206,19921004,18257,4146282,1148,70515
8206,19921004,60611,5912396,1675,94296
8206,19921004,78656,1922348,112,98079
8206,19921004,64721,842860,381,101143
17879,19920918,27752,2519625,649,100785
29326,19920304,38431,6441798,1131,82165
8224,19920221,171975,8625931,873,122818
6785,19920501,90325,263064,1061,78919
23903,19920812,122721,6800508,331,104623
23449,19920512,125070,2601886,903,65704
12464,19920709,102577,631828,924,94774
28150,19921107,45378,3308425,1244,79402
8380,19920417,17446,6146387,345,81806
11398,19921008,58405,2004198,2000,81804
23596,19920202,131502,5827300,1552,92010
28462,19920603,192951,4451723,368,122637
28462,19920603,191937,6163889,1349,121735
11459,19920111,171605,5197460,433,100596
7091,19921212,55186,2738832,740,68470
26905,19920725,119016,207002,1593,62100
26905,19920725,89447,5602116,1109,86186
26606,19920531,197274,3936916,77,82276
12214,19920610,32025,93787,1380,57421
12214,19920610,42502,5662440,195,86670
21733,19920915,183710,7712953,698,107622
21733,19920915,107838,3691660,1711,110749
21733,19920915,6104,4399995,552,60606
18428,19920309,40154,536133,514,65649
18428,19920309,50978,189039,1135,115738
12244,19921129,170967,8967024,1425,122277
21076,19920624,77108,2900472,1964,65106
1177,19920806,183195,1022552,1028,76691
1177,19920806,127046,1682526,43,64382
18511,19921227,2305,2897520,565,72438
5246,19920926,144305,3834710,754,80958
13423,19921117,156247,3354539,1872,78194
13891,19920722,186332,1263732,1397,85099
13891,19920722,18060,4121544,1068,58683
13891,19920722,133600,7844547,303,98016
13891,19920722,81964,5779501,1423,116757
1339,19920627,191396,2061522,1537,89243
24322,19920913,73213,3914493,1926,71172
24322,19920913,62286,3914606,1008,74896
19432,19920308,8698,3464023,438,96401
19001,19920815,431,4393719,1913,79885
18760,19920815,89289,4985292,398,76696
10057,19920911,161620,4540374,640,100897
28990,19920707,93455,1419481,1332,86907
28990,19920707,95376,1343942,939,82282
4738,19921018,135361,5445804,886,83781
4738,19921018,187788,2971235,1549,112546
11515,19920130,108481,884751,662,89368
17590,19920808,156617,6461808,1818,100416
11251,19920823,44667,483498,177,96699
8627,19920406,142478,6233927,811,91228
2567,19920427,3968,7675036,1649,112317
2567,19920427,85818,5357315,155,108228
3562,19920918,80421,5218888,617,84085
3562,19920918,57406,3340330,1759,81804
7780,19920413,120122,3052886,1149,68527
7780,19920413,81973,195497,1994,117298
7780,19920413,120121,2937242,1488,68467
7148,19921006,27232,5623424,1173,69553
18302,19921204,180791,4219014,1154,112307
18302,19921204,137946,6481531,1259,119036
18302,19921204,45957,5274977,1173,114177
25321,19921210,175895,985445,233,118253
13229,19920126,22664,6064214,1297,95199
26875,19920117,76642,485592,533,97118
26875,19920117,116913,8406687,1038,115794
21497,19921203,141577,2751569,1403,97114
3689,19921012,144876,1505962,356,115252
19258,19920725,130554,3726861,1376,95073
19258,19920725,15537,2157007,913,87151
19258,19920725,122558,312948,1478,94833
19258,19920725,21145,3411648,230,63968
4892,19920425,81264,862965,545,74715
16423,19921022,37308,862992,1268,74718
20941,19920314,99169,114479,129,70089
4817,19921019,92188,5551566,1025,70810
4817,19921019,87485,2797712,459,88348
10087,19920125,89942,5164075,1469,115916
10087,19920125,55024,2616920,260,58741
6322,19921024,192861,4978435,1785,117231
21269,19920531,79078,2536968,1808,63424
21269,19920531,760,7307344,1051,99645
21269,19920531,157392,2272643,1298,86963
26414,19920109,173901,3159840,675,118494
26414,19920109,150034,4036927,175,65041
26414,19920109,54510,6443844,1422,87870
21674,19920206,35811,171187,768,104808
21674,19920206,32514,3760926,1196,86790
7327,19920701,122635,6728320,464,99457
7327,19920701,53959,187469,1806,114777
21908,19920503,102087,3593964,245,65344
21908,19920503,136331,5820723,141,82039
10378,19921003,154748,892356,1701,108164
10378,19921003,39727,4620147,591,100003
10378,19921003,78322,3568078,1305,78019
25412,19920722,10739,5552991,1235,98983
25412,19920722,86197,2576987,701,70991
25412,19920722,69317,4887978,1453,77178
18406,19920722,184705,4735546,766,107382
15724,19920831,142585,813790,893,97654
15724,19920831,108255,3876914,1923,75795
9724,19920630,85695,665553,419,100841
9724,19920630,64103,4331358,829,64026
9724,19920630,184082,1749120,1591,69964
9724,19920630,53421,2061630,1221,82465
7793,19921005,103401,4404198,252,84264
7793,19921005,96888,2401337,1625,113092
24796,19920405,29004,1959300,1985,55980
2624,19921217,33068,3270463,1863,60063
11465,19921231,36151,1722045,323,65229
12713,19920729,44198,1130768,1156,68531
12713,19920729,163773,7200138,649,110206
25924,19920401,71052,1534575,631,61383
25924,19920401,155511,5012832,821,93990
9565,19920519,45258,1429461,1115,72195
9565,19920519,50957,188887,1603,114477
18892,19920225,172840,2651196,185,114770
3259,19921215,101934,2491541,1571,116155
3259,19921215,67445,6920956,865,84746
3259,19921215,135872,4155340,300,114472
26488,19920606,103414,1527967,751,85044
21301,19920308,121758,6104542,1537,106785
21301,19920308,174919,7501089,221,119634
21301,19920308,59808,2100146,1901,106068
21301,19920308,141733,6676534,106,106483
9034,19920409,14910,7587975,508,109494
28225,19921208,73415,962168,1597,83304
12896,19920809,35265,3646389,850,72015
12896,19920809,82058,4892395,1159,62403
6475,19920908,20656,2364975,597,94599
23881,19920630,15583,4258964,1768,89914
13415,19920530,32943,2389947,613,112556
5365,19920818,116461,5646852,441,88647
5365,19920818,162072,4778970,656,68044
10417,19920206,32770,2022890,1357,102166
10417,19920206,152443,740242,427,89726
10417,19920206,105164,4812262,991,70149
4891,19921111,103926,192992,1463,115795
4717,19921005,90176,2099106,1113,69970
4717,19921005,180300,4554990,1049,82818
29029,19921202,16549,3016081,644,87932
29029,19921202,132713,8553979,1329,104742
29029,19921202,98178,352851,1577,70570
16058,19921116,118632,5882845,70,99037
16058,19921116,46763,677064,1087,102585
16058,19921116,48319,506924,934,76038
16058,19921116,95873,7475480,158,112132
16058,19921116,121296,2999469,1656,79037
25351,19920211,162501,1238292,1656,93810
238,19920802,43058,4316527,394,60063
238,19920802,172006,1401400,1792,64680
238,19920802,94801,897900,1438,107748
22601,19920821,35509,2574099,705,86670
5872,19920405,33377,4979406,1432,78622
5872,19920405,70137,548029,1763,66427
5872,19920405,182243,4155952,1513,79514
10957,19920731,129512,1849812,1831,92490
26188,19920622,57441,4153366,1945,83906
14554,19921105,82554,152118,537,92193
11131,19920107,163459,4476003,603,91347
4772,19921116,156754,5557191,649,108645
20285,19920429,180137,2409917,1147,73027
13522,19921208,117032,4615732,153,62941
10280,19921121,1199,5228102,1115,66011
10280,19921121,148044,4324478,587,65522
28388,19920304,132634,2474945,1372,99997
8032,19920501,137591,6610446,587,97715
8032,19920501,101211,2303199,1311,72732
8032,19920501,41560,3090210,1044,90093
8032,19920501,48747,5816388,892,101744
19238,19920827,149820,6963209,1353,112189
4634,19920821,7984,6743016,1797,113518
4634,19920821,179241,1320240,805,79214
22406,19920104,121473,439374,1007,89668
18880,19920728,62616,4177002,38,94716
12496,19920705,166674,6548400,965,104440
27970,19921126,11643,2462549,16,93278
27970,19921126,76863,4047692,658,110391
8275,19920327,26440,2946044,718,81986
10789,19920504,6245,4851325,1679,69074
6677,19920705,135137,918949,1231,70327
3260,19920724,2620,1641384,281,91357
3260,19920724,184467,7679727,1214,93087
3260,19920724,124030,4487005,850,63241
5410,19920430,48844,7888496,1803,107570
5410,19920430,115911,7364650,854,115614
8092,19920311,63731,2542095,439,101683
8092,19920311,87777,8474425,1387,105886
8092,19920311,169116,4413349,1683,71106
8092,19920311,119982,1569552,1118,120118
10090,19920120,11485,5474201,1306,83788
22174,19920409,97358,2951952,1916,81321
19567,19920802,126938,4715832,425,117895
7852,19920826,26159,3008035,149,65109
7852,19920826,198129,3487475,926,73627
29186,19920712,149381,5522697,100,85822
29186,19920712,124395,1530102,497,85163
29161,19921110,32216,3825835,220,68892
26698,19920523,191269,2799415,521,81615
14356,19920502,31129,1889133,782,63607
4315,19920926,25530,6846813,1018,87331
17935,19920824,96394,4449248,561,83423
26683,19920717,8550,2310343,1693,87513
26683,19920717,83767,5661957,1206,105045
26683,19920717,158204,5553680,878,75732
8531,19921010,180129,4836480,1418,72547
8531,19921010,20112,2730963,1057,61926
8531,19921010,45710,2786559,453,99342
472,19920205,194741,179902,274,110144
25469,19921226,39662,7135395,1117,96099
25469,19921226,195669,5361037,1591,105879
15514,19920922,69696,6366267,754,99941
15514,19920922,176843,6961339,1201,115190
15514,19920922,199357,2569001,1776,87381
7913,19920328,149762,2840839,396,108705
1838,19921102,172624,2884254,1288,101797
4936,19920120,177206,5970729,435,76992
4936,19920120,95456,3840536,1236,87087
4936,19920120,156444,2100616,835,90026
25168,19921116,153662,4632282,1114,102939
6599,19920514,121203,839801,536,73452
6599,19920514,50799,7874055,73,104987
6599,19920514,169457,1831740,455,91587
29662,19920312,190249,1988771,1516,80354
3676,19920527,138768,357738,995,108405
24934,19920501,38634,7784518,240,94357
13042,19921205,110808,2495393,1047,109128
13042,19921205,136475,598542,126,90688
16666,19920123,19719,7787149,1566,98322
21946,19920527,122492,3298559,1297,90869
21946,19920527,143200,2680339,9,74592
25255,19920514,57313,5156188,1338,76218
754,19920703,99127,4054032,239,67567
16981,19920719,186307,1931113,2,83598
16981,19920719,197854,5855550,1918,117111
16981,19920719,130243,509296,952,76394
3305,19920701,47542,893724,432,89372
6031,19920226,93824,5878829,512,109069
29242,19920602,126827,5995253,849,111229
21142,19921129,190377,6456428,1320,88042
21142,19921129,61618,7662688,1189,94776
20440,19920526,73378,4281140,921,81082
23269,19920524,72041,4761288,866,60782
29572,19920725,21273,3192283,1671,71656
29572,19920725,126605,323056,344,97896
29572,19920725,23848,5086952,1658,106310
12856,19920814,136873,4679181,100,114592
6196,19920522,119642,4984920,577,99698
6196,19920522,14669,1742026,1301,95019
6196,19920522,141170,1574521,817,72670
6196,19920522,28988,7514561,1492,115018
6196,19920522,196150,5798335,1398,74769
6196,19920522,96292,5933863,784,77297
20141,19920806,11890,3423591,477,108113
6913,19921020,156335,4772261,224,83479
6913,19921020,160295,2922005,867,81317
11575,19920818,12986,569694,1298,113938
11575,19920818,53245,4745030,307,71894
20147,19920203,112496,3104472,122,90509
20147,19920203,111072,3608789,1432,64984
20899,19920624,21209,4811261,483,67812
20899,19920624,48197,3968083,665,68711
2575,19920303,128199,1683704,939,73631
2575,19920303,151723,4174141,862,106483
2575,19920303,1348,4652542,1564,74960
10324,19920912,46460,1791830,1031,84387
10324,19920912,36364,5793103,1341,78021
8293,19920908,194335,990525,1759,85759
331,19921022,140150,3689465,478,71409
13973,19920404,1875,7740045,533,106612
22753,19920814,78443,1970115,812,85286
17285,19920318,152569,4926299,566,97293
25522,19920411,28638,7676487,488,93997
7681,19920903,166969,5039001,804,122157
7681,19920903,141328,4929552,985,82159
2128,19920201,177187,4831695,1012,75850
7771,19920323,42506,5449257,178,86910
7771,19920323,185434,3573699,1284,91165
16210,19920220,144494,7086284,522,92309
18386,19921221,37342,6206078,1909,76760
18386,19921221,196398,1046073,1952,89663
18386,19921221,53060,4558770,162,60783
29611,19921205,174050,2203138,295,67443
29611,19921205,41587,3057160,745,91714
21973,19920518,196553,2144415,787,98973
12884,19921231,73643,2693322,1380,96998
27241,19920911,17374,3744973,524,77482
28732,19920410,172787,2761773,1347,111586
2978,19920210,131888,8278522,305,115192
2978,19920210,39023,3299728,1188,57721
2978,19920210,193370,3441846,218,87802
2978,19920210,181846,6747440,1155,115670
7927,19921007,172883,195588,895,117352
17041,19920605,4647,307224,1085,93098
7538,19920906,54492,4677948,1600,86789
7538,19920906,38751,5520413,1245,101385
7538,19920906,68757,1035450,662,103545
7538,19920906,183712,5688809,1613,107742
8723,19920310,127347,1088477,101,82460
8723,19920310,120554,6298200,1602,94473
25543,19920721,14307,241817,1008,73278
25543,19920721,49443,2183345,1681,83546
12818,19921221,189594,3333508,599,101015
10405,19920608,26000,1574200,726,55560
17155,19920705,92461,3133659,618,87207
145,19920224,58392,3208526,627,81023
28139,19921121,17616,3680664,1325,92016
25672,19920424,102547,5578344,499,92972
9073,19920125,168534,4868486,375,96151
9073,19920125,148757,5485868,379,108345
25091,19920904,66172,5007948,1537,68290
25091,19920904,125432,3789318,272,87445
25091,19920904,160679,6436779,176,104380
7699,19920925,84354,6156410,55,80301
28882,19920203,180645,4227818,319,103538
5464,19921128,182129,3323313,1392,72667
5464,19921128,35910,8491186,1542,110754
5110,19921102,39056,2925447,973,59703
4996,19920709,188882,7489344,229,118252
4996,19920709,173153,600813,902,73569
4996,19920709,169975,9312793,1246,122698
22294,19920219,71397,3793177,726,82103
22294,19920219,162136,3714203,247,71887
6340,19921003,177033,4835290,1706,66601
28492,19921024,166395,3215058,1523,87683
28492,19921024,69699,1962379,1792,100121
28492,19921024,19946,9143106,1004,111956
22286,19920803,39555,4184740,1090,89673
22286,19920803,152078,775228,1471,67804
25190,19921111,40418,1331241,1679,81504
25190,19921111,56841,3056328,920,107870
25190,19921111,123089,1416789,1927,66724
25190,19921111,150080,3277232,1040,67804
13493,19920225,65401,2945958,595,81984
16234,19920428,49882,1465504,1052,109912
16234,19920428,2270,4710180,979,70336
16234,19920428,143189,5433913,556,73930
13001,19920228,48473,417912,226,85288
15811,19920106,49821,4382779,1696,106249
15811,19920106,73476,4348410,1820,86968
29392,19920123,31365,5574348,1284,77781
29392,19920123,95189,2368360,674,71050
29392,19920123,40141,2675821,1954,64868
11003,19920601,997,8920553,872,113879
22474,19920331,28020,2654456,160,56881
12688,19921010,86147,2355798,233,67988
8503,19920628,43526,3312298,1569,88171
8503,19920628,150253,2085200,1551,78195
8503,19920628,101897,6646115,816,113933
8503,19920628,162694,5853291,1288,105401
629,19921113,160502,3248437,203,93750
629,19921113,156924,9706508,1272,118855
629,19921113,17210,4017376,1398,67632
27649,19921008,123397,5823599,1493,85223
21799,19920630,59659,7138246,1153,97119
21799,19920630,103286,5543904,1830,77356
21799,19920630,123437,584172,918,87625
5791,19920204,140836,187683,1431,112609
5791,19920204,20994,5254732,644,114899
5791,19920204,36211,674559,1065,68832
21245,19920708,196075,4098745,1959,70264
21298,19920816,147158,238619,1484,72309
21298,19920816,70834,8489920,932,108289
22084,19920307,16236,3500474,1317,69133
4522,19920930,83521,4423288,1725,90271
9767,19920917,60477,4696214,659,86248
9229,19920403,89112,5395439,493,66066
9229,19920403,182910,4340557,240,119574
9229,19920403,54287,2826394,29,74476
14386,19920623,17509,3566250,1533,85590
8788,19921111,158815,6492751,488,112428
21910,19920830,141792,7518539,1611,110027
21910,19920830,94486,2072672,877,88828
20557,19920108,199,5005711,1623,65951
20557,19920108,54869,8579437,251,109431
23452,19920420,66004,776000,878,58200
23452,19920420,118949,7013738,1760,118076
25519,19920615,165355,562458,547,85221
8680,19920120,75276,867130,445,75076
8680,19920120,183332,566132,328,84919
8482,19920416,79430,3488339,217,84565
8482,19920416,87851,2730692,928,110331
11899,19920703,168837,1524664,177,114349
11899,19920703,182379,5787025,1853,87682
28102,19920127,166733,6878568,1058,107983
28102,19920127,78901,2443870,1657,112794
4568,19920729,132136,228953,1481,70087
19120,19921228,34462,5200417,375,83787
5569,19920311,109719,2395992,1566,103722
5569,19920311,140153,4252386,669,71589
23990,19920908,2223,5626100,1195,67513
12959,19920323,192139,2708486,759,73867
12959,19920323,78890,1465209,1057,112133
26374,19921205,105883,1480881,171,113332
6731,19920711,70857,913925,1027,109671
23215,19920621,173082,5093902,460,69304
