"c_nation","d_year","lo_partkey","lo_revenue","lo_supplycost"
"BRAZIL",1992,552127,332506,70746
"CANADA",1997,272162,3447816,68049
"UNITED STATES",1994,155650,2196877,102339
"CANADA",1996,725525,7209778,93029
"CANADA",1998,145953,581694,119937
"CANADA",1997,401861,2177107,105770
"CANADA",1997,463481,2686695,86667
"CANADA",1997,211086,4787930,59824
"CANADA",1992,374856,5792520,115850
"CANADA",1992,540383,6547456,85401
"CANADA",1992,604061,3557100,57901
"UNITED STATES",1997,292471,2669351,87807
"UNITED STATES",1992,40642,3133627,94958
"UNITED STATES",1992,657735,5450494,101562
"ARGENTINA",1995,316098,4359395,66844
"ARGENTINA",1995,650595,3777348,92733
"ARGENTINA",1995,348431,6817167,88765
"CANADA",1995,724311,3717419,80116
"CANADA",1994,656470,1506320,85586
"CANADA",1994,478880,535351,111531
"BRAZIL",1997,408864,322656,106370
"ARGENTINA",1992,39370,4457095,78562
"CANADA",1996,310526,1155455,92190
"ARGENTINA",1993,775981,9976207,123417
"ARGENTINA",1993,300641,7091841,98497
"CANADA",1995,236625,7495728,93696
"ARGENTINA",1992,607115,3843020,61324
"ARGENTINA",1992,127272,5987036,77956
"PERU",1993,703872,6732389,112550
"PERU",1992,592705,7857659,107860
"PERU",1993,113080,1016564,65584
"PERU",1993,525164,2705293,71348
"BRAZIL",1995,706501,2864193,90448
"BRAZIL",1995,261223,459473,71052
"ARGENTINA",1997,135776,7065903,108706
"ARGENTINA",1997,679246,242591,73512
"CANADA",1993,704442,5892674,86784
"UNITED STATES",1994,499939,5116783,116334
"UNITED STATES",1994,8385,5470997,77602
"PERU",1993,8101,193747,60546
"PERU",1993,97432,268732,85765
"PERU",1993,766324,2090996,83417
"BRAZIL",1995,607727,163469,98081
"PERU",1996,681584,7364347,93933
"ARGENTINA",1992,140488,6820077,91708
"BRAZIL",1997,515662,1248164,100658
"BRAZIL",1997,328934,1250380,117775
"BRAZIL",1997,380450,1007029,91826
"BRAZIL",1997,610992,1661284,114177
"PERU",1998,695405,128834,84022
"UNITED STATES",1994,312062,1546632,64443
"UNITED STATES",1994,25350,3634747,76521
"UNITED STATES",1994,450444,6350188,83665
"UNITED STATES",1994,202755,321601,99464
"UNITED STATES",1998,349269,1645176,79095
"UNITED STATES",1994,124697,3884132,103301
"UNITED STATES",1994,571802,6895510,112426
"UNITED STATES",1994,663608,5852526,94294
"UNITED STATES",1994,457903,4237223,111652
"CANADA",1992,250680,7750574,97840
"ARGENTINA",1992,127525,1242016,93151
"ARGENTINA",1992,758742,3113427,108042
"ARGENTINA",1995,154573,319003,97654
"CANADA",1996,444525,4005857,88170
"BRAZIL",1995,448790,1634443,104326
"ARGENTINA",1992,559578,314409,98253
"ARGENTINA",1992,794165,3512972,75547
"CANADA",1996,120287,4588552,78436
"BRAZIL",1995,35290,4396340,73517
"BRAZIL",1995,13694,2871334,96461
"BRAZIL",1994,333253,5294163,77174
"BRAZIL",1992,49248,445373,71834
"BRAZIL",1992,509926,880834,116154
"UNITED STATES",1997,599288,5216097,83235
"CANADA",1993,384825,2037767,114588
"PERU",1996,623681,5054647,96279
"ARGENTINA",1998,418721,6493212,98382
"ARGENTINA",1998,637422,3393037,81563
"UNITED STATES",1995,410796,793648,102406
"UNITED STATES",1995,144353,1592979,83841
"UNITED STATES",1998,185774,6007057,111586
"UNITED STATES",1998,700821,3647223,109307
"CANADA",1996,126195,567853,73271
"ARGENTINA",1996,167574,1344445,98494
"ARGENTINA",1996,413715,605872,97721
"ARGENTINA",1996,43187,4823608,67810
"ARGENTINA",1992,632988,4994470,115257
"ARGENTINA",1992,329474,4378075,90207
"BRAZIL",1996,181714,6311920,107742
"ARGENTINA",1994,117001,503910,61080
"CANADA",1996,168989,8470645,123478
"CANADA",1993,591766,8025436,111464
"ARGENTINA",1992,626883,8252916,108591
"ARGENTINA",1992,223288,3041498,72676
"BRAZIL",1996,332454,4078791,89186
"UNITED STATES",1997,703482,6405260,89127
"UNITED STATES",1996,645246,1517601,71472
"CANADA",1997,228218,4589384,68772
"CANADA",1997,450568,4853253,91112
"CANADA",1997,110070,529234,64804
"ARGENTINA",1993,698741,6262956,104382
"PERU",1992,507028,4462920,62100
"PERU",1992,743315,383034,81496
"ARGENTINA",1992,102064,4753561,63963
"PERU",1994,366457,3318052,91406
"PERU",1994,557772,3783923,109785
"CANADA",1993,89734,3344036,103423
"PERU",1994,9102,4130343,60666
"UNITED STATES",1994,87091,4864342,64685
"UNITED STATES",1994,596771,7687659,112065
"ARGENTINA",1992,86421,2660023,84445
"CANADA",1996,688620,2049343,96515
"PERU",1992,597077,4212491,70443
"UNITED STATES",1992,135864,1474291,113991
"ARGENTINA",1997,23868,3404534,107511
"ARGENTINA",1997,338428,6405278,87984
"ARGENTINA",1997,753000,4849979,63178
"CANADA",1997,440346,3473064,77179
"BRAZIL",1996,767985,572773,123177
"CANADA",1992,294519,1564959,90810
"PERU",1993,94263,1018380,75435
"CANADA",1998,417876,3767085,107631
"CANADA",1992,3835,5336469,104329
"CANADA",1992,536310,1486304,80777
"UNITED STATES",1997,516292,1507127,78496
"BRAZIL",1998,791934,6418051,121554
"ARGENTINA",1997,746004,2171337,62998
"ARGENTINA",1997,481851,6238953,109969
"ARGENTINA",1998,527392,1808277,85162
"CANADA",1998,669284,5128299,75195
"CANADA",1998,33643,4742533,94598
"CANADA",1998,637454,545436,83485
"ARGENTINA",1994,675150,4185446,67507
"CANADA",1994,788697,7637267,107139
"ARGENTINA",1992,247122,419091,64146
"CANADA",1996,348941,3667440,119395
"CANADA",1996,360195,3083977,75310
"UNITED STATES",1996,171643,7078033,102878
"UNITED STATES",1996,739449,565595,89304
"UNITED STATES",1995,79423,5104808,84145
"UNITED STATES",1996,643095,4419021,62283
"UNITED STATES",1996,489889,6812746,112731
"UNITED STATES",1996,763989,6639240,123177
"CANADA",1997,79843,6801016,109370
"UNITED STATES",1994,779648,4659364,103656
"UNITED STATES",1992,431533,5166791,87870
"ARGENTINA",1993,240025,4632048,57900
"BRAZIL",1996,479646,1346013,97537
"UNITED STATES",1992,465883,5308077,110931
"BRAZIL",1994,241317,1811952,75498
"BRAZIL",1994,95966,3504060,117717
"CANADA",1994,632099,4268588,61863
"CANADA",1994,351714,4767390,105942
"CANADA",1994,50028,1173624,58681
"CANADA",1994,273690,6964164,99820
"ARGENTINA",1993,782276,2193557,81494
"BRAZIL",1998,699997,4129713,119817
"ARGENTINA",1994,115847,4424245,111770
"ARGENTINA",1994,643970,1067978,114836
"ARGENTINA",1994,141408,3165489,86964
"PERU",1992,315115,4651491,67806
"PERU",1994,125831,2506720,111409
"BRAZIL",1994,662695,1989192,99459
"BRAZIL",1994,6775,6886848,100906
"ARGENTINA",1992,26162,693157,65289
"PERU",1998,622313,4780533,74116
"PERU",1998,160712,3190878,106362
"BRAZIL",1996,559046,4530582,66301
"BRAZIL",1996,678881,6628505,111591
"ARGENTINA",1996,716166,1170308,70927
"ARGENTINA",1996,164733,5292517,107863
"ARGENTINA",1996,747770,1690498,109064
"ARGENTINA",1996,315515,4224180,91830
"PERU",1992,462557,1010487,91171
"BRAZIL",1996,329525,4968213,93270
"BRAZIL",1996,718261,486107,76753
"BRAZIL",1996,95352,3007285,80841
"CANADA",1997,624015,1873265,56338
"ARGENTINA",1993,236210,5559070,68772
"UNITED STATES",1997,418994,7137291,114778
"BRAZIL",1998,291568,141919,93573
"PERU",1998,126090,513401,66965
"BRAZIL",1997,328246,3114218,76453
"BRAZIL",1997,52641,4302828,95618
"UNITED STATES",1996,18032,1966562,57001
"UNITED STATES",1996,652095,282706,62823
"ARGENTINA",1996,319338,5985781,81439
"ARGENTINA",1996,700390,5394596,83421
"ARGENTINA",1998,375988,7281686,123838
"ARGENTINA",1998,616022,2071081,56279
"ARGENTINA",1998,668725,1327852,101621
"CANADA",1992,499243,5660796,74533
"BRAZIL",1992,337250,5676728,77234
"UNITED STATES",1992,768123,1532932,71465
"CANADA",1997,615310,4635234,73516
"CANADA",1997,143779,7367636,109366
"BRAZIL",1996,184712,8275646,107802
"BRAZIL",1996,463990,5510195,117238
"CANADA",1993,732169,3531322,72067
"PERU",1995,628139,960390,64026
"PERU",1995,322361,4108549,83001
"BRAZIL",1995,563101,4840244,69844
"CANADA",1998,710330,5347797,80418
"CANADA",1998,414299,552037,72796
"CANADA",1994,480476,5971445,87387
"CANADA",1995,526949,4594014,118555
"BRAZIL",1996,362105,3221168,70025
"CANADA",1997,219760,1330362,100785
"PERU",1997,359599,5639172,99514
"PERU",1997,714325,492858,80357
"ARGENTINA",1996,407000,1935495,54418
"PERU",1998,135195,3582313,73811
"BRAZIL",1997,745443,5358276,89304
"BRAZIL",1997,102132,2948738,68047
"BRAZIL",1996,218106,1081439,61445
"BRAZIL",1993,397198,4144576,77710
"BRAZIL",1993,331808,7673764,110387
"PERU",1993,474199,4779494,70390
"UNITED STATES",1996,620914,4607383,110092
"ARGENTINA",1996,367571,4371678,98313
"CANADA",1997,132616,929816,98916
"CANADA",1997,13396,4527870,78563
"BRAZIL",1996,623648,4466515,94296
"BRAZIL",1996,39065,1887632,60243
"ARGENTINA",1992,461755,3496979,103003
"CANADA",1998,283301,4791685,77057
"CANADA",1998,624068,2062430,59521
"UNITED STATES",1994,390077,107369,70023
"BRAZIL",1995,365547,7275735,96751
"BRAZIL",1995,534437,5747327,88284
"BRAZIL",1995,125811,2938896,110208
"PERU",1996,439302,335145,74476
"BRAZIL",1997,176649,5301166,103538
"BRAZIL",1998,586617,2265774,102215
"BRAZIL",1998,69683,7065207,99160
"CANADA",1992,671020,570810,59459
"UNITED STATES",1995,553226,4472083,76752
"UNITED STATES",1995,6515,3799696,85290
"UNITED STATES",1995,773140,669636,72786
"ARGENTINA",1996,659111,3210240,64204
"ARGENTINA",1997,337747,7552977,107083
"CANADA",1992,319813,1334278,109968
"ARGENTINA",1997,231301,2154042,73937
"PERU",1996,425990,5753657,114958
"UNITED STATES",1992,718692,821116,102639
"BRAZIL",1992,40301,1613690,74478
"BRAZIL",1992,129028,4203768,63421
"BRAZIL",1998,322218,3348540,74412
"BRAZIL",1998,430533,6104300,87810
"BRAZIL",1993,60837,1488603,107869
"PERU",1992,759849,2576893,114528
"PERU",1992,381442,5185755,91405
"ARGENTINA",1993,618238,4058262,69372
"UNITED STATES",1996,685651,2945916,98197
"BRAZIL",1994,601097,3887443,59883
"CANADA",1998,488311,6174226,77957
"CANADA",1996,472654,5206842,97597
"ARGENTINA",1994,603781,4575781,101085
"ARGENTINA",1995,362642,1426775,102277
"ARGENTINA",1992,318507,2581129,91529
"ARGENTINA",1992,345168,1339317,72789
"ARGENTINA",1992,769019,4193074,65278
"ARGENTINA",1997,678279,3583134,75434
"BRAZIL",1994,422948,926105,112255
"UNITED STATES",1992,93943,4176042,116216
"UNITED STATES",1992,95969,536434,117897
"UNITED STATES",1992,142646,4302654,101318
"UNITED STATES",1992,641584,1331805,91533
"BRAZIL",1996,59878,5873832,110272
"BRAZIL",1996,759915,9775656,118492
"ARGENTINA",1993,290343,3199992,79999
"ARGENTINA",1993,585819,6586763,114287
"ARGENTINA",1992,103373,6675394,82582
"UNITED STATES",1996,238734,5289140,100363
"BRAZIL",1992,323929,5975904,117174
"PERU",1997,762782,8234964,110685
"CANADA",1992,416779,1234506,101745
"CANADA",1992,703448,4499371,87084
"PERU",1993,397484,5147684,94888
"CANADA",1993,26377,1390695,78202
"CANADA",1993,394780,2964011,112486
"PERU",1998,426641,6740766,94057
"CANADA",1995,62660,4478541,97359
"CANADA",1992,230583,3581106,90814
"PERU",1992,637569,4745569,90391
"ARGENTINA",1993,621569,4918749,89431
"ARGENTINA",1993,309597,7390268,96394
"BRAZIL",1993,153281,4576580,80056
"UNITED STATES",1996,337932,2509678,118195
"UNITED STATES",1996,342534,6889392,94591
"ARGENTINA",1997,214858,6937122,106370
"ARGENTINA",1997,704727,4935316,103901
"ARGENTINA",1997,717156,2503438,70387
"UNITED STATES",1992,233224,3093222,69432
"BRAZIL",1995,161684,663358,104740
"BRAZIL",1995,687864,6199926,111109
"PERU",1992,397601,5992625,101915
"PERU",1992,482378,5999143,81621
"PERU",1993,435688,4318935,97419
"UNITED STATES",1996,664829,7840656,107627
"ARGENTINA",1994,316836,5836383,111169
"UNITED STATES",1992,157782,2737592,110386
"UNITED STATES",1998,772851,5188542,115429
"PERU",1996,197398,5076849,89723
"ARGENTINA",1997,110285,2135916,77716
"UNITED STATES",1996,672775,4844735,104864
"PERU",1998,134435,4596377,88165
"CANADA",1998,472320,4535973,77538
"CANADA",1998,666662,5315848,97717
"CANADA",1998,575000,1818866,64498
"CANADA",1998,380063,5040850,68583
"PERU",1994,401727,473951,97722
"PERU",1994,782546,5211232,97710
"BRAZIL",1992,689998,3840738,119277
"CANADA",1996,146905,4871942,117114
"CANADA",1995,526590,3346299,96994
"CANADA",1995,579981,7271066,123657
"CANADA",1995,529333,1634772,81738
"BRAZIL",1997,353172,2587537,73509
"BRAZIL",1997,560801,1414952,111706
"BRAZIL",1997,579541,152328,97231
"BRAZIL",1997,329363,1949290,83541
"CANADA",1993,69302,4983496,76278
"CANADA",1993,355617,4770255,100356
"CANADA",1993,47042,2700079,59342
"PERU",1997,626836,4886481,105768
"PERU",1997,19290,1642215,72557
"BRAZIL",1997,209817,3315456,103608
"BRAZIL",1997,190888,7177397,118732
"CANADA",1997,67172,5191197,68350
"ARGENTINA",1992,722592,5754291,96873
"UNITED STATES",1997,766622,5614561,101315
"ARGENTINA",1994,770860,7460727,115849
"CANADA",1992,386442,1137151,91705
"CANADA",1992,93568,5356150,93693
"UNITED STATES",1997,116828,7630175,110689
"ARGENTINA",1996,482111,4623770,65585
"UNITED STATES",1996,245445,2783640,83425
"UNITED STATES",1996,32835,5568664,106069
"PERU",1993,106295,118417,78077
"BRAZIL",1992,248304,3110688,75137
"BRAZIL",1992,632261,2689540,71593
"CANADA",1992,774637,2711174,102696
"BRAZIL",1995,22760,5606956,100965
"BRAZIL",1995,16913,2130015,109794
"CANADA",1995,68179,3407094,68830
"CANADA",1995,505946,5871375,117115
"UNITED STATES",1994,165653,3402927,103119
"UNITED STATES",1994,783386,6836885,88161
"CANADA",1996,134711,7431487,104742
"UNITED STATES",1993,251697,7748796,98920
"UNITED STATES",1993,671371,2247077,80540
"UNITED STATES",1993,519315,6538021,80057
"CANADA",1992,82041,2966816,61382
"CANADA",1992,174799,6869314,112427
"ARGENTINA",1994,289980,6051747,118198
"UNITED STATES",1993,601408,4699328,78562
"ARGENTINA",1995,651438,5814639,83364
"BRAZIL",1998,442460,2264940,84146
"BRAZIL",1998,677665,1576924,98557
"BRAZIL",1998,702657,2160825,99577
"BRAZIL",1998,749806,8365811,111346
"CANADA",1996,95378,6317502,82402
"BRAZIL",1995,714055,4444985,64141
"BRAZIL",1995,290391,3895491,82882
"BRAZIL",1992,551001,1499071,63118
"UNITED STATES",1997,235662,1634395,95859
"UNITED STATES",1997,209530,6290702,86371
"ARGENTINA",1997,133812,8594091,110748
"ARGENTINA",1997,176862,1744974,116331
"ARGENTINA",1997,528136,912662,69846
"ARGENTINA",1992,2073,965319,58504
"BRAZIL",1993,491266,3390776,75434
"BRAZIL",1993,738981,1898753,121197
"BRAZIL",1993,41288,1371876,73756
"CANADA",1998,521324,5943535,80718
"PERU",1996,38416,3380607,81264
"BRAZIL",1993,337423,6297287,87624
"BRAZIL",1993,489636,308865,97536
"PERU",1994,71272,2148370,74596
"PERU",1994,758797,1195109,111345
"PERU",1994,534489,3762946,91407
"BRAZIL",1992,736337,1624613,82398
"BRAZIL",1992,408799,3810034,102466
"PERU",1992,674524,899094,89909
"PERU",1992,140877,383574,115072
"UNITED STATES",1993,581156,1200016,74227
"PERU",1998,96583,6965947,94774
"PERU",1992,151929,7527496,118855
"BRAZIL",1994,790492,4114396,94947
"BRAZIL",1994,189660,4185186,104979
"BRAZIL",1994,271420,4864369,83484
"CANADA",1996,545175,2997908,73209
"CANADA",1996,351639,655960,101437
"CANADA",1996,322840,3051315,111769
"ARGENTINA",1995,92965,7753521,117477
"ARGENTINA",1995,46029,181353,58501
"PERU",1997,553501,3357676,93268
"CANADA",1996,477505,6828302,88948
"CANADA",1996,618511,5317665,85768
"CANADA",1996,113216,5603968,73752
"CANADA",1996,415397,3824246,78742
"CANADA",1996,777319,6358659,83776
"ARGENTINA",1998,708064,598192,64321
"BRAZIL",1994,351467,2487221,91107
"BRAZIL",1994,283500,1533928,89009
"BRAZIL",1996,371044,518488,66901
"BRAZIL",1996,577239,3664328,78972
"BRAZIL",1996,531622,4375425,99216
"CANADA",1994,505094,3837952,65944
"CANADA",1994,310429,1440849,86364
"CANADA",1995,93742,5380794,104144
"CANADA",1995,316954,3823623,118256
"CANADA",1995,741991,7501622,121977
"BRAZIL",1995,399286,5294501,83116
"BRAZIL",1993,781300,1038715,82876
"ARGENTINA",1994,730641,4411378,100296
"PERU",1996,695332,6308656,79638
"PERU",1996,539074,4144998,66783
"PERU",1997,704333,908026,80238
"PERU",1997,126614,5167921,98436
"PERU",1997,792087,5719571,70743
"BRAZIL",1995,740299,853108,80355
"ARGENTINA",1992,115339,128661,81259
"UNITED STATES",1996,204650,2798352,93278
"UNITED STATES",1996,360169,2572610,73749
"BRAZIL",1992,61639,2376935,96037
"BRAZIL",1992,9954,3727900,111837
"PERU",1993,620934,2159103,111294
"PERU",1993,427056,289010,58981
"PERU",1993,481195,2782818,70570
"CANADA",1997,220348,4185489,76099
"CANADA",1997,257138,2138769,65707
"CANADA",1997,457326,4904772,76998
"CANADA",1997,665116,4540536,64864
"CANADA",1996,104795,4274501,107987
"CANADA",1996,752255,2588295,78433
"PERU",1993,103936,5569539,116395
"ARGENTINA",1996,152459,2369953,90687
"PERU",1994,631538,855249,88170
"PERU",1994,642685,3110439,97659
"ARGENTINA",1992,311337,6741600,80899
"BRAZIL",1995,687536,761750,91410
"CANADA",1993,696472,3700468,88106
"CANADA",1993,13981,4140531,113698
"ARGENTINA",1996,258250,4935660,72494
"CANADA",1997,553403,1875817,87382
"ARGENTINA",1994,667457,3730555,85465
"CANADA",1996,493128,2219778,67266
"ARGENTINA",1996,26807,3195393,104028
"PERU",1995,783107,1992177,71404
"PERU",1995,614535,3133819,86970
"CANADA",1994,740848,7989666,113328
"CANADA",1994,218855,7474961,106430
"CANADA",1994,695648,3417065,98616
"ARGENTINA",1993,456803,3642744,105586
"ARGENTINA",1993,217881,7177491,107932
"ARGENTINA",1993,315044,415139,63541
"ARGENTINA",1993,363005,2509776,64079
"UNITED STATES",1995,159338,880317,83839
"PERU",1995,367507,5611482,94469
"PERU",1993,462260,5514746,73334
"PERU",1993,545600,2754700,98734
"ARGENTINA",1994,240181,4338927,67270
"ARGENTINA",1994,224129,1225820,63186
"BRAZIL",1992,745518,6106952,93808
"UNITED STATES",1995,542008,3564682,62998
"ARGENTINA",1994,732503,4422153,92128
"BRAZIL",1994,468399,2737474,82042
"BRAZIL",1994,187388,6860517,88522
"CANADA",1993,472201,2229042,70390
"PERU",1993,217726,1346198,98622
"PERU",1997,404274,3765687,70695
"PERU",1997,63609,4403280,94356
"CANADA",1995,712628,2624944,98435
"CANADA",1995,406427,4224211,80004
"PERU",1992,565932,1126821,119874
"UNITED STATES",1995,752553,778677,96331
"PERU",1996,203405,3443682,78503
"BRAZIL",1995,67735,5225678,102163
"ARGENTINA",1996,59739,7814158,101923
"BRAZIL",1993,759726,7142760,107141
"PERU",1994,262529,3645250,89490
"PERU",1994,71700,6225410,100302
"CANADA",1992,154677,1090952,103900
"BRAZIL",1996,223387,3019092,78622
"BRAZIL",1996,124830,5876101,111289
"BRAZIL",1996,352259,5782568,78674
"CANADA",1992,216598,1772058,90874
"ARGENTINA",1996,702081,1646236,64983
"ARGENTINA",1996,229050,375951,58742
"CANADA",1993,545560,1868848,96332
"CANADA",1996,249739,1459054,101323
"CANADA",1996,551527,2130975,94710
"CANADA",1996,797962,5355818,123595
"BRAZIL",1994,589237,5588648,79572
"BRAZIL",1994,96084,4320320,64804
"BRAZIL",1994,481770,1481980,105105
"UNITED STATES",1998,547526,4078512,94410
"BRAZIL",1995,450951,5884571,114115
"PERU",1995,645778,4078368,103424
"ARGENTINA",1993,287975,6966545,117777
"BRAZIL",1992,154763,7303759,109065
"ARGENTINA",1993,171717,1176971,107322
"PERU",1995,315370,6250744,83121
"PERU",1995,455095,3225815,63004
"CANADA",1996,706303,4776216,78556
"CANADA",1996,422626,1839736,92916
"ARGENTINA",1996,293588,1565754,94894
"ARGENTINA",1996,718302,5957058,79216
"ARGENTINA",1995,505783,2994384,107325
"ARGENTINA",1995,700362,1983552,81739
"CANADA",1997,413971,7464402,113097
"UNITED STATES",1995,145321,3652173,81979
"UNITED STATES",1995,3694,4112454,95861
"UNITED STATES",1995,208399,3753487,78442
"BRAZIL",1996,557068,724525,67502
"CANADA",1995,414409,1058704,79402
"PERU",1994,403854,1156652,105469
"BRAZIL",1993,273362,1562359,80121
"BRAZIL",1997,666221,216068,71231
"ARGENTINA",1995,552873,9244080,115551
"ARGENTINA",1995,135310,5509044,80718
"BRAZIL",1996,198933,5071697,121915
"BRAZIL",1996,258339,3619522,77839
"ARGENTINA",1992,650537,6426000,89250
"ARGENTINA",1992,24867,3666145,107511
"UNITED STATES",1995,59511,4136544,88230
"ARGENTINA",1994,472277,4814609,74955
"ARGENTINA",1994,368761,2331101,109785
"CANADA",1996,283613,6903698,95796
"PERU",1995,572129,4199045,72066
"PERU",1996,648520,2848870,88109
"PERU",1996,587899,2559088,119212
"PERU",1996,4871,4478744,106552
"PERU",1994,137863,7078802,114051
"UNITED STATES",1992,440436,4492602,82584
"CANADA",1996,35246,1417488,70874
"CANADA",1996,693520,2936170,90809
"CANADA",1997,55023,2445050,58681
"BRAZIL",1994,167136,2382197,72187
"CANADA",1998,310821,2901587,109908
"UNITED STATES",1996,705131,3825248,68166
