"d_year","lo_custkey","lo_partkey","lo_revenue","lo_supplycost"
1997,802663,690441,6656056,85884
1997,802663,233242,3878259,70513
1997,802663,82604,5386507,95196
1993,203503,656267,3511893,73393
1993,203503,524312,860570,80177
1993,257476,598162,5011576,75608
1994,482116,267099,2665200,63964
1995,200513,614454,4373470,82105
1997,418753,142915,2367113,117474
1995,857812,436012,270177,56879
1998,452941,643625,2409354,94115
1996,510901,635541,7162550,88590
1996,510901,735029,3085571,63839
1996,510901,638604,1346663,92554
1996,706306,562512,1511510,94469
1996,706306,66306,5416181,76338
1996,706306,795968,1114522,123835
1994,322027,797582,3778987,100773
1996,298774,665514,5725587,88768
1997,595351,387396,4552493,89002
1996,90614,709085,4988868,65643
1996,90614,739042,1141546,64860
1996,145000,433593,2808888,91594
1992,693226,532423,558873,87324
1994,525439,312763,4840694,106545
1995,252979,199224,833628,79393
1992,200860,329849,1803676,112729
1992,200860,558908,3310259,118012
1995,823724,380580,1235464,99634
1995,823724,404680,5704776,95079
1998,526573,296478,4612110,88467
1998,526573,111791,5884306,108167
1992,387059,390064,685505,69243
1996,94516,92128,645189,67207
1996,94516,389200,6126230,77351
1995,18421,124427,4319425,87085
1995,18421,368384,2509695,87142
1993,894937,40637,2787672,94657
1993,894937,175804,8658358,112788
1995,99499,329034,3958686,63781
1996,742207,383015,3982446,65880
1993,416884,771534,802750,96330
1997,157511,550068,1824641,67082
1992,597586,138480,6494538,91108
1992,597586,149453,2596233,90147
1995,497170,346668,4235185,102879
1995,303160,591566,7548437,99452
1995,303160,134052,3160405,65163
1992,279706,532910,8043564,116573
1993,578750,771270,5552733,80474
1993,578750,561432,138887,89604
1996,194962,301533,2105361,92071
1996,194962,484366,2857319,81020
1992,653773,395201,3017530,77771
1995,857737,420204,2533901,67450
1996,675004,12477,1583995,83368
1996,275602,726855,884455,112909
1998,131000,247,1401927,68834
1993,557450,79261,1369247,74415
1993,557450,133287,5751139,79216
1996,46661,462393,3476524,81322
1993,325963,143545,5760046,95312
1994,318127,604269,2117680,70393
1996,729863,450959,5989540,114595
1997,695854,82055,1232015,62223
1997,695854,42452,6029601,83667
1996,67147,51005,4543868,57360
1996,67147,437365,612099,78140
1996,67147,162391,2973635,87203
1993,81311,427079,3536265,60363
1993,385141,665044,844541,60540
1997,240541,124313,3707023,80238
1996,200881,692506,4962932,89908
1995,295415,689823,2989290,108767
1995,870581,174381,570508,87322
1996,824035,140353,1922823,83601
1992,145489,385446,7130338,91885
1994,86906,282977,6020997,117597
1992,688352,762294,4296631,81375
1993,522202,12055,1561785,58023
1993,522202,199756,8547584,111345
1993,522202,497789,7504392,107205
1992,738392,773193,1413034,75969
1995,51175,138380,1251011,85102
1995,51175,375683,5986512,105520
1994,590011,641025,662669,57959
1994,100880,675722,2994725,101861
1997,775813,366382,6813132,86902
1997,775813,176965,5566382,122517
1997,775813,585859,5064337,116689
1994,581491,658319,632253,76636
1994,581491,769290,6728337,81555
1994,581491,464898,6080407,111772
1992,17326,417984,3674586,114117
1993,319510,740342,6570119,82938
1992,599044,614869,1223707,107029
1994,451288,555470,1195952,91527
1992,409133,544586,3913344,97833
1994,662746,106762,6367536,106125
1995,250273,237693,1467612,97840
1995,250273,673767,1740730,104443
1995,250273,792602,5646307,101674
1998,636223,594175,1462060,76149
1998,636223,683767,2962235,105043
1998,636223,286220,2663311,72372
1998,636223,86487,6167987,88408
1997,74278,571779,3131469,111045
1995,84166,160395,1164312,87323
1993,18301,673664,884320,98257
1992,659276,418586,3001597,90273
1997,710509,136248,4237992,77054
1996,656963,366940,3660640,120415
1996,656963,747383,4906100,85821
1994,738031,695635,2758975,97836
1997,856852,259483,2938311,86548
1997,856852,31813,4445775,104688
1997,856852,273086,207577,63544
1994,81964,651871,1028081,109370
1994,81964,132648,4776378,100838
1994,81964,175643,4901561,103118
1993,136258,716100,2455354,66964
1993,460687,204060,2834307,57843
1993,460687,57334,2151355,77479
1992,55480,519480,4966211,89967
1992,112723,548664,3899681,102758
1998,768643,424764,4863571,101324
1996,717598,661717,5581611,100720
1994,667549,367057,1294894,67442
1996,76844,646678,6043660,97478
1995,9988,171317,766347,83298
1995,9988,696310,4434820,78376
1995,9988,467865,6913472,109970
1997,451861,772488,4494096,93627
1994,543326,56952,6923761,114537
1998,267958,467348,4748305,78919
1994,861160,673739,8220960,102762
1997,586648,68936,3017409,114295
1998,43546,145027,1379689,64321
1995,290299,486638,5200376,97476
1997,332753,225331,701026,75379
1997,332753,633202,5228593,68110
1994,863320,270262,1473771,73935
1995,562183,28553,7259595,88893
1995,562183,405524,5043276,85770
1997,422536,444420,3536524,81864
1997,64702,64185,2702871,68950
1998,238178,467768,3280548,104144
1996,756193,190414,2262632,90264
1995,406714,463552,2182363,90931
1992,138730,362631,1493772,101617
1992,138730,330671,4548537,102099
1996,623455,6960,2083527,112017
1992,643342,507828,2937280,110148
1995,30407,118572,3976425,95434
1994,736193,146184,4187532,73810
1998,879962,139886,3329846,115552
1998,879962,657780,5562537,104265
1998,879962,172018,4499561,65400
1995,416767,679696,1372365,100539
1996,431380,571428,409336,89964
1993,230203,702295,6038745,77835
1996,399661,422770,4932673,101565
1996,399661,686463,953724,86965
1996,399661,582180,2398104,75729
1993,372091,550323,1198890,82398
1993,372091,472570,6071476,92553
1993,372091,83779,2270447,105766
1996,518071,394922,8430683,121014
1996,518071,446733,4367246,100782
1998,614909,296200,4090969,71771
1998,60269,743903,5451236,116812
1993,437101,747648,2960535,101736
1993,539633,125066,962314,65463
1993,807299,102163,3842697,69909
1995,765712,556334,759109,83418
1995,765712,192163,1769775,75309
1996,219232,703104,1456904,66424
1994,698839,158617,804292,100536
1998,624464,411915,6149311,109613
1994,452599,3018,4199805,55260
1993,757733,246498,265784,86668
1993,57334,177707,6906789,107082
1992,865207,338821,4738795,111588
1994,230110,795595,2982147,101433
1992,149377,218435,3985821,81205
1992,149377,27115,1688218,62526
1993,461114,596743,1274925,110383
1992,19504,671016,1009680,59218
1996,195835,94479,6145843,88408
1996,195835,408590,3136507,89914
1994,366574,438436,3501996,82464
1996,486877,80510,6307838,89430
1996,486877,507497,6634712,90268
1996,486877,698576,3086098,94472
1998,260272,330559,1942417,95372
1998,260272,499575,5731362,94473
1998,260272,349020,4720748,64140
1998,419972,342885,8426719,115672
1992,277633,364561,7965195,97533
1992,562747,267738,4080082,102343
1997,883954,657841,2050643,107928
1997,883954,330981,772596,120718
1993,288031,665243,1147799,72492
1993,288031,85045,2855270,61802
1993,288031,549002,2601175,63058
1997,714133,775015,4662934,65398
1993,742409,550923,6839563,118434
1993,742409,152771,3020163,109426
1993,742409,378817,5702566,113748
1997,66040,285840,7551632,109549
1994,157186,454910,2894309,111893
1995,291793,527530,1417334,93450
1997,46423,297633,159800,97837
1996,814552,291227,4191860,73092
1994,248435,255589,7417025,92674
1993,340447,392909,1165099,120113
1993,340447,394026,1108809,67200
1995,302837,415338,1351068,75198
1992,625879,154910,6146238,117894
1993,556873,80288,1948078,76096
1996,256162,296123,4496583,67146
1997,604522,774703,2758943,106660
1994,79786,733950,1523650,119035
1994,79786,289496,2673864,89128
1994,79786,201340,620665,74479
1997,74572,131234,1294330,75913
1994,520090,191392,1831986,89003
1994,520090,709700,7472967,102580
1998,333713,614265,1061307,70753
1998,803449,41169,2757637,66609
1995,454693,799043,4409300,68520
1995,454693,653930,5968195,113034
1993,115660,509386,541399,83721
1994,244210,467110,1240807,64625
1995,408794,96598,4152312,95675
1995,408794,89111,1567656,66006
1996,899380,713207,4587839,73210
1996,899380,139908,8677894,116874
1998,410563,469386,6440670,81321
1993,861247,262462,5683555,85467
1996,127799,147032,1304547,64741
1996,127799,375468,2009571,92607
1997,515471,771796,5442652,112065
1995,720029,458866,6689863,109490
1997,862595,784147,5610168,73866
1994,868471,22821,6089419,104629
1997,843011,287609,4537508,95795
1996,684523,704279,1432095,76994
1998,60140,73689,2164809,99760
1992,863042,61885,2866357,110812
1992,863042,739571,1594434,96632
1998,609154,395448,993968,92605
1992,549628,255005,3002848,57599
1992,549628,259868,5593221,109671
1995,311144,689247,5229168,74172
1992,393610,326663,3605713,101379
1992,393610,755543,5000139,95910
1993,372451,360377,3041453,86241
1998,63148,431855,4727952,107209
1997,411593,485125,1858307,66606
1993,823265,760221,5288752,76871
1993,823265,388296,1528245,83056
1992,5726,633108,2557908,62464
1998,766226,294243,3088126,74233
1998,766226,541391,2639857,85942
1993,758186,160165,3089853,73509
1994,348763,783775,5531610,111524
1994,847102,395324,5675820,85158
1994,847102,202751,7383949,99224
1994,847102,430653,313558,95017
1998,136267,183782,2985248,111946
1998,136267,15130,194394,62707
1997,384880,35389,4624734,79462
1997,384880,370185,1582769,75310
1997,384880,98104,3634725,66126
1992,345871,705301,5616961,78376
1994,152021,95028,828646,61381
1995,811883,50309,3400110,75558
1994,410050,77226,4127044,72193
1997,240049,91791,2470946,106967
1997,240049,315996,975810,120718
1997,240049,481624,3773160,96336
1993,693538,3520,6765990,85411
1993,693538,322756,6488843,106724
1996,392095,712186,910594,71889
1993,330682,776889,3774432,117951
1994,540169,659951,5503449,114655
1993,696673,390765,1762962,111345
1994,827149,42533,289203,88531
1992,330944,206351,5668088,75440
1992,330944,138925,1944280,117835
1992,18296,330026,2651641,63360
1994,585670,662341,5290135,78198
1993,92545,474430,4495516,84264
1997,190495,291974,1238554,117957
1997,190495,568533,2825063,96090
1995,155894,78845,5953013,109430
1994,197548,529961,6737340,119456
1994,74266,190537,5639391,97651
1997,327772,404492,5011930,83788
1995,59246,56608,6976551,93876
1995,59246,370303,999755,82397
1996,481054,726352,5052921,82699
1997,461296,665193,5559168,69489
1997,461296,683093,2741800,64563
1992,375421,598658,3757431,105397
1995,687802,492430,2048270,85344
1995,687802,730512,3970343,92548
1995,259708,778519,2587917,95848
1993,802894,556566,321262,97352
1994,512447,628265,3579690,71593
1998,584450,589508,5894701,95848
1997,224615,279104,1971223,64985
1994,502925,454848,4105021,108169
1998,480101,447915,2503724,111773
1998,480101,215689,4910290,96280
1998,354404,497589,157069,95193
1998,354404,682022,1082301,60239
1992,721540,746159,4434841,72307
1992,721540,176753,365950,109785
1994,181316,636214,5300029,69010
1994,181316,296980,1328523,118618
1994,870929,384233,1857280,79033
1997,607882,161763,4071039,109485
1993,505355,386316,2869105,84138
1995,185966,398396,1479436,89662
1995,185966,631030,1249300,57660
1995,185966,659711,7300871,100240
1998,728212,740405,5392675,86722
1998,728212,778727,7977538,108341
1996,80890,369985,797328,123298
1992,511954,706857,8950063,111829
1992,410692,180260,1869662,80415
1995,501406,137618,5725099,99336
1993,208808,42306,2122110,74898
1993,208808,337217,4575321,75252
1993,208808,560106,3544883,69964
1998,659722,199197,1415439,77771
1998,659722,7927,2266126,110095
1998,845329,670799,1139725,106185
1994,19049,272668,1850653,98439
1994,19049,93002,788040,59700
1992,743804,394605,329720,101975
1995,97234,767514,7116660,94888
1992,697997,189771,4063921,111646
1993,632428,509342,5780946,81079
1995,185590,608372,2089514,76820
1993,704356,271618,7010136,95376
1994,383501,493455,3231447,86905
1995,585235,761940,5243002,120114
1995,813370,385479,2112021,93867
1995,762238,322106,3042458,67685
1994,323113,777634,7400958,102696
1997,830929,286637,6572413,97417
1995,105992,619710,1408043,97780
1995,303931,269330,649660,77959
1995,659326,696409,3964548,84322
1996,464749,102607,4041705,96576
1996,123095,122509,6003480,91890
1997,645560,238818,6535296,105408
1998,720431,778916,3854108,119692
1996,763481,631903,6996359,110092
1996,763481,393360,4578052,87201
1996,763481,793085,2601134,70683
1992,468604,466767,4119366,104024
1992,468604,212704,3233380,97001
1993,365818,183357,5646172,86421
1996,381358,632325,5494357,75437
1996,381358,252466,1926255,85107
1996,381358,789419,5837430,90502
1996,381358,561669,6541819,103838
1994,569186,754463,1411209,91045
1994,569186,328822,3827475,111048
1995,74260,662799,5857852,105705
1995,74260,3765,310389,100125
1995,137416,172437,3263387,90565
1995,137416,537990,8744606,121678
1993,140764,71732,4232065,102223
1997,587839,303349,3651291,81139
1997,503006,655466,1034801,85285
1997,309235,450479,6651230,85767
1997,309235,789570,4301527,99572
1993,698632,140337,3548002,82639
1993,698632,239053,3273732,59522
1993,698632,80848,5038454,109730
1996,482423,772352,5277105,85459
1995,876784,109512,2775234,91290
1993,111076,787258,2087781,80713
1996,226985,703745,3089970,104922
1994,706699,342208,4370664,75011
1996,173884,734035,2437320,64140
1996,173884,385138,5513824,73387
1996,173884,207291,1560160,71896
1998,290557,570679,6298740,104979
1995,885283,484147,4784637,67867
1995,885283,257493,5346469,87028
1995,885283,472515,5732786,89249
1995,885283,173497,4287437,94229
1993,127262,29966,1501600,113757
1996,212647,509964,2179229,118436
1996,212647,670771,7607920,104504
1992,825524,385169,1128735,75249
1992,825524,707525,6457912,91949
1992,173894,627602,5894962,91774
1992,330832,371051,3471591,67322
1992,330832,239823,8038413,105768
1992,330832,304846,5441440,111049
1992,330832,343311,2949665,81258
1992,72436,69319,4328721,77298
1994,410720,219354,2689294,76400
1994,410720,268667,2083818,98139
1996,386989,208240,2790198,68893
1994,698209,98176,2531510,70450
1994,698209,440594,5769983,92074
1993,578278,44999,2527187,116639
1993,578278,292951,5847371,116636
1996,887806,420355,5249258,76519
1996,887806,644526,3870329,88229
1993,47644,741125,3053989,69965
1996,622730,663673,6805149,98198
1997,110797,650986,5816660,116217
1994,392665,212877,7087845,107391
1995,707915,735269,2378915,78253
1994,824896,607828,2577648,104147
1994,824896,552350,5519570,84139
1994,824896,329395,427314,85462
1994,402985,225909,7669840,110093
1997,455296,586504,787287,95428
1997,587332,756051,416239,66421
1997,587332,198667,5943211,105939
1994,83218,584554,1980982,98311
1994,83218,594359,2371834,87199
1998,742648,596051,2638169,68821
1998,742648,215570,683357,89133
1992,465352,555621,7081958,100596
1992,465352,720681,6105520,102099
1997,28171,581875,1956850,117411
1998,64861,293826,3976284,109188
1992,208747,722520,5364780,92549
1992,208747,178747,3680691,109544
1992,208747,631330,4540680,75678
1993,187873,204222,4459791,67572
1993,187873,110633,4171532,98617
1993,187873,207492,789306,83968
1996,201431,115043,2884217,63482
1996,201431,26669,2077549,95739
1996,201431,209851,1781970,105650
1996,201431,549657,3404726,102397
1993,65719,355437,1608828,89545
1996,231895,110337,4214448,80839
1997,433264,393512,6010992,96330
1997,433264,155451,2304868,90387
1997,433264,172175,119728,74830
1995,339296,768548,7604063,96990
1993,345259,285265,2818063,75015
1993,345259,39375,1872977,78862
1996,445828,551126,4696629,70626
1993,513857,450191,4792914,68470
1993,513857,759899,8380003,117531
1993,879376,796699,703898,107739
1997,785189,398428,4487645,91584
1997,785189,52979,9466653,115918
1992,858421,388549,2505420,98251
1997,452779,604700,3963534,96280
1992,61483,252153,4641588,66308
1993,123304,717063,2667674,64801
1993,123304,465219,4741496,71051
1993,178814,10897,2719066,108473
1993,178814,732045,4859469,64620
1993,219839,376533,5774957,96571
1993,219839,187484,6034483,94288
1998,333566,763440,3937430,90204
1992,131683,633537,3176280,88230
1992,131683,640162,4714912,66127
1998,79990,533341,3985528,82459
1997,151,213426,2652031,80364
1993,720706,287195,2333623,70930
1993,693499,169789,5520576,111526
1997,672676,597968,196264,123956
1994,746294,479856,3040134,110149
1994,746294,60613,896957,94416
1994,559424,715855,3483466,112249
1996,829712,558514,2023794,94349
1996,367448,27592,4054266,91175
1997,785887,680760,7932506,104443
1997,785887,2643,4939865,92738
1995,133501,215955,5332179,112256
