"d_year","s_city","lo_custkey","lo_revenue"
1995,"UNITED ST0",20597,1755999
1995,"UNITED ST9",8869,2493237
1993,"UNITED ST0",12607,1070308
1996,"UNITED ST9",10165,1836540
1994,"UNITED ST0",20618,1246358
1994,"UNITED ST0",8284,4998510
1994,"UNITED ST0",25942,3229135
1994,"UNITED ST9",742,4022032
1996,"UNITED ST9",20312,402753
1995,"UNITED ST9",23053,315066
1994,"UNITED ST0",10462,631750
1997,"UNITED ST9",20317,946261
1993,"UNITED ST9",3362,300407
1995,"UNITED ST9",763,5542870
1992,"UNITED ST9",12013,2806031
1995,"UNITED ST0",27278,3652748
1995,"UNITED ST0",11522,6427020
1993,"UNITED ST9",9040,501884
1994,"UNITED ST9",4789,4991660
1995,"UNITED ST9",14059,459695
1995,"UNITED ST9",24949,2501046
1996,"UNITED ST0",12850,2790076
1997,"UNITED ST0",1087,5870846
1995,"UNITED ST0",26053,8344384
1993,"UNITED ST0",22940,6770765
1997,"UNITED ST9",12610,2693493
1994,"UNITED ST0",19015,1804118
1995,"UNITED ST0",2986,2794337
1997,"UNITED ST0",11446,8561214
1993,"UNITED ST9",7895,3726212
1994,"UNITED ST9",2764,605278
1993,"UNITED ST9",13819,4764652
1993,"UNITED ST9",13819,7761345
1994,"UNITED ST9",12316,4278501
1993,"UNITED ST0",2414,4975537
1994,"UNITED ST0",2668,4896203
1995,"UNITED ST9",18539,4814954
1997,"UNITED ST0",21806,5458764
1992,"UNITED ST9",24172,459134
1993,"UNITED ST0",22445,6857520
1992,"UNITED ST0",3997,4113086
1993,"UNITED ST9",41,1066724
1995,"UNITED ST0",19051,4959582
1995,"UNITED ST9",15626,2955536
1995,"UNITED ST9",12205,4575789
1995,"UNITED ST0",19069,2592651
1992,"UNITED ST9",7943,7243984
1995,"UNITED ST0",22247,2660238
1997,"UNITED ST0",2150,7660029
1992,"UNITED ST9",18052,7702814
1994,"UNITED ST9",10846,4714312
1995,"UNITED ST9",20707,4218687
1996,"UNITED ST9",9220,5860245
1992,"UNITED ST0",17530,2863203
1996,"UNITED ST0",29903,4813121
1997,"UNITED ST0",26264,743730
1992,"UNITED ST0",7963,3660622
1996,"UNITED ST9",25738,3577136
1993,"UNITED ST0",12952,4276224
1995,"UNITED ST0",25976,1856472
1996,"UNITED ST9",18691,4023273
1997,"UNITED ST0",27547,4246264
1997,"UNITED ST9",28894,3044524
1993,"UNITED ST9",7486,2111626
1992,"UNITED ST9",21041,7778478
1995,"UNITED ST9",16664,4655817
1995,"UNITED ST0",6511,759184
1994,"UNITED ST9",9067,5760373
1993,"UNITED ST0",18727,2020976
1992,"UNITED ST0",27127,1908443
1994,"UNITED ST0",28648,5483041
1996,"UNITED ST0",1438,5301554
1993,"UNITED ST0",22081,4084306
1997,"UNITED ST9",22405,8419625
1996,"UNITED ST0",12028,3118329
1996,"UNITED ST9",2473,6740810
1993,"UNITED ST0",16633,3062649
1994,"UNITED ST9",8659,2687158
1995,"UNITED ST0",1391,1055736
1996,"UNITED ST0",4948,185714
1995,"UNITED ST9",6511,5501047
1994,"UNITED ST9",3164,978417
1997,"UNITED ST9",13690,5640986
1994,"UNITED ST0",20218,3940678
1997,"UNITED ST9",12502,7495432
1997,"UNITED ST9",275,5073088
1994,"UNITED ST0",12542,705611
1994,"UNITED ST0",25537,127834
1994,"UNITED ST0",1618,164005
1996,"UNITED ST9",4978,5252170
1996,"UNITED ST9",4978,874422
1994,"UNITED ST0",8084,2566800
1995,"UNITED ST9",92,2854110
1992,"UNITED ST9",16867,1061371
1994,"UNITED ST9",9238,4949884
1993,"UNITED ST9",9115,3604091
1992,"UNITED ST9",13022,1648687
1994,"UNITED ST9",2062,1286275
1997,"UNITED ST0",19963,5171085
1994,"UNITED ST0",24418,1884089
1994,"UNITED ST9",27845,810696
1997,"UNITED ST0",17966,4858970
1997,"UNITED ST0",28682,1285907
1993,"UNITED ST0",15688,5113692
1992,"UNITED ST0",12140,3718316
1994,"UNITED ST0",21871,1266616
1996,"UNITED ST9",9394,4769346
1992,"UNITED ST9",7766,7278373
1993,"UNITED ST0",6998,3552221
1993,"UNITED ST9",9596,288787
1996,"UNITED ST9",23578,1298515
1995,"UNITED ST9",22885,3038133
1993,"UNITED ST0",374,5222651
1992,"UNITED ST9",488,5319507
1997,"UNITED ST0",16774,763087
1992,"UNITED ST0",38,2933232
1996,"UNITED ST9",15175,8459692
1997,"UNITED ST9",24643,2460431
1992,"UNITED ST9",19904,4301779
1992,"UNITED ST9",28933,2313051
1992,"UNITED ST0",28933,2180327
1993,"UNITED ST0",10280,8699431
1993,"UNITED ST9",7045,2894666
1992,"UNITED ST0",20452,2680539
1997,"UNITED ST0",2411,2443109
1993,"UNITED ST0",12331,6440858
1992,"UNITED ST9",10058,826644
1997,"UNITED ST9",2731,916020
1993,"UNITED ST0",1730,5103342
1992,"UNITED ST0",13072,3194995
1997,"UNITED ST9",15208,5856676
1992,"UNITED ST0",20504,6366781
1993,"UNITED ST9",28837,3373008
1996,"UNITED ST9",28636,3709086
1997,"UNITED ST9",10984,4454190
1996,"UNITED ST0",26123,2870697
1993,"UNITED ST0",26087,2512211
1995,"UNITED ST9",226,5087965
1996,"UNITED ST9",17861,5694627
1992,"UNITED ST9",8344,4974670
1997,"UNITED ST9",11519,539295
1992,"UNITED ST0",22367,7214960
1994,"UNITED ST9",15547,3976698
1997,"UNITED ST0",2099,5129563
1995,"UNITED ST0",27583,2602118
1994,"UNITED ST0",27334,4112110
1997,"UNITED ST0",19994,1371700
1996,"UNITED ST0",18821,1438939
1992,"UNITED ST9",1481,1990497
1993,"UNITED ST0",22774,5020089
1994,"UNITED ST9",19465,155129
1994,"UNITED ST0",27547,5266079
1996,"UNITED ST0",25240,5951018
1993,"UNITED ST9",26428,2826512
1996,"UNITED ST0",20008,1029419
1992,"UNITED ST0",9673,3210137
1993,"UNITED ST0",18661,4548833
1996,"UNITED ST9",2486,5803776
1992,"UNITED ST0",3481,701935
1997,"UNITED ST9",6052,8461627
1996,"UNITED ST9",25708,475511
1996,"UNITED ST0",24416,8425779
1995,"UNITED ST0",18296,516647
1993,"UNITED ST9",20348,2826986
1993,"UNITED ST0",599,4690412
1992,"UNITED ST0",2144,625498
1995,"UNITED ST0",15526,2878348
1993,"UNITED ST0",2131,4351320
1995,"UNITED ST0",28420,2044805
1992,"UNITED ST9",19796,3056015
1997,"UNITED ST9",3979,291002
1992,"UNITED ST0",1405,4501401
1993,"UNITED ST0",12178,4490150
1993,"UNITED ST9",12178,5923972
1997,"UNITED ST0",25358,706720
1997,"UNITED ST0",25358,3485984
1992,"UNITED ST0",17617,2647822
1995,"UNITED ST0",24332,7159633
1993,"UNITED ST9",26968,1885723
1995,"UNITED ST0",25199,3957364
1993,"UNITED ST9",24355,1539572
1992,"UNITED ST9",22450,5437638
1993,"UNITED ST0",25192,4345867
1997,"UNITED ST9",1876,942455
1995,"UNITED ST0",10378,2264858
1996,"UNITED ST0",25775,1084182
1995,"UNITED ST0",3535,1944525
1995,"UNITED ST9",9488,6055168
1992,"UNITED ST0",11431,2728043
1993,"UNITED ST9",2893,5865984
1993,"UNITED ST0",6986,129910
1997,"UNITED ST9",1192,1858172
1995,"UNITED ST9",4981,2681374
1995,"UNITED ST0",4981,1501722
1995,"UNITED ST0",20434,1209782
1995,"UNITED ST0",23704,3328465
1993,"UNITED ST0",7183,2671127
1992,"UNITED ST0",13103,2928825
1997,"UNITED ST9",4469,585147
1993,"UNITED ST0",29674,1611903
1992,"UNITED ST9",10486,2309139
1994,"UNITED ST0",8371,3458680
1994,"UNITED ST9",14032,382048
1993,"UNITED ST0",28702,1836412
1995,"UNITED ST0",17809,736819
1995,"UNITED ST0",8338,3915049
1997,"UNITED ST0",13166,2521043
1997,"UNITED ST9",7049,7990560
1992,"UNITED ST0",4816,5167394
1997,"UNITED ST9",8236,2044273
1995,"UNITED ST9",1651,5219122
1996,"UNITED ST9",14122,8993624
1995,"UNITED ST0",13351,5846619
1997,"UNITED ST9",14813,5152358
1994,"UNITED ST9",10285,6214705
1994,"UNITED ST0",13951,4895573
1993,"UNITED ST9",29720,3091689
1994,"UNITED ST0",14570,3261519
1994,"UNITED ST9",24451,5470156
1993,"UNITED ST9",18109,1108748
1996,"UNITED ST9",22355,1701586
1994,"UNITED ST9",7567,2335064
1994,"UNITED ST0",1895,7834751
1997,"UNITED ST0",16904,177057
1993,"UNITED ST9",1822,328318
1994,"UNITED ST9",8983,1701324
1992,"UNITED ST9",17143,3664528
1996,"UNITED ST9",11938,3798903
1994,"UNITED ST9",19843,3824428
1994,"UNITED ST9",19720,4616752
1994,"UNITED ST0",9943,4671994
1995,"UNITED ST0",10867,3914304
1993,"UNITED ST0",6181,3667744
1995,"UNITED ST9",27073,3621077
1995,"UNITED ST0",10561,5210339
1994,"UNITED ST9",26479,4281290
1993,"UNITED ST0",5080,6173536
1996,"UNITED ST0",12958,6339816
1995,"UNITED ST9",28609,3078331
1992,"UNITED ST9",17687,3851710
1997,"UNITED ST9",9220,8367617
1992,"UNITED ST9",7396,2551950
1994,"UNITED ST9",2431,510994
1993,"UNITED ST9",13318,115919
1996,"UNITED ST9",17215,1057172
1994,"UNITED ST9",11098,113218
1992,"UNITED ST0",22858,2453655
1996,"UNITED ST0",3542,2612624
1996,"UNITED ST9",22453,4521903
1992,"UNITED ST9",11924,701556
1994,"UNITED ST0",29446,4730069
1993,"UNITED ST9",21413,6576586
1992,"UNITED ST0",16777,7641613
1993,"UNITED ST0",9167,1213756
1992,"UNITED ST0",9761,4529440
1992,"UNITED ST9",6316,2192468
1993,"UNITED ST9",3481,7616079
1993,"UNITED ST0",2872,5371099
1995,"UNITED ST9",23665,3258858
1992,"UNITED ST0",18475,2067298
1995,"UNITED ST0",29983,1821659
1997,"UNITED ST9",13180,1529876
1992,"UNITED ST9",9037,4573162
1995,"UNITED ST9",5423,4384559
1995,"UNITED ST9",5423,928121
1997,"UNITED ST0",12199,3096610
1994,"UNITED ST0",22906,4150461
1994,"UNITED ST0",29693,8140952
1997,"UNITED ST0",21164,576519
1996,"UNITED ST0",29431,2929212
1992,"UNITED ST9",17833,4068958
1995,"UNITED ST0",29345,1736905
1995,"UNITED ST0",23953,5751486
1992,"UNITED ST9",28913,1184837
1995,"UNITED ST0",18199,2031234
1997,"UNITED ST9",23201,1103227
1992,"UNITED ST0",2006,2823956
1992,"UNITED ST9",18319,517754
1997,"UNITED ST9",25886,2692148
1992,"UNITED ST9",28426,8583776
1994,"UNITED ST0",16684,8597907
1996,"UNITED ST0",7219,2531339
1996,"UNITED ST9",9364,3890837
1997,"UNITED ST0",13825,1433448
1992,"UNITED ST0",22513,526890
1994,"UNITED ST0",26570,5721227
1995,"UNITED ST9",9679,1774809
1992,"UNITED ST9",14683,4605603
1993,"UNITED ST0",17000,7695253
1996,"UNITED ST0",4825,1022267
1993,"UNITED ST9",11239,2824104
1993,"UNITED ST9",10429,1848178
1993,"UNITED ST0",6260,9190664
1997,"UNITED ST0",8548,4674432
1993,"UNITED ST9",16642,1417260
1994,"UNITED ST0",8899,5993796
1994,"UNITED ST0",13432,3285827
1996,"UNITED ST9",24188,6945632
1992,"UNITED ST0",27229,4686658
1995,"UNITED ST9",5095,518313
1996,"UNITED ST0",26411,1049142
1997,"UNITED ST9",8855,3819611
1996,"UNITED ST9",305,6874778
1995,"UNITED ST0",18694,505413
1997,"UNITED ST9",8768,1123577
1996,"UNITED ST0",29464,3688576
1997,"UNITED ST9",17647,91277
1992,"UNITED ST0",1937,4944682
1996,"UNITED ST9",24808,3082544
1997,"UNITED ST9",4324,4558338
1997,"UNITED ST0",3640,2476750
1995,"UNITED ST9",19192,153368
1992,"UNITED ST0",28561,1330171
1993,"UNITED ST9",19087,1857375
1997,"UNITED ST0",8735,2851558
1992,"UNITED ST0",3877,2872389
1993,"UNITED ST0",27679,5561745
1994,"UNITED ST9",9074,1413797
1993,"UNITED ST0",2221,3342197
1992,"UNITED ST9",19985,4734607
1993,"UNITED ST0",21806,4371812
1993,"UNITED ST0",21806,4528854
1992,"UNITED ST9",27184,118984
1993,"UNITED ST0",16150,1920191
1995,"UNITED ST0",12338,7475212
1992,"UNITED ST9",27610,5863363
1994,"UNITED ST0",13019,3051167
1997,"UNITED ST9",14845,2940229
1992,"UNITED ST0",10921,1767447
1992,"UNITED ST9",25342,3189022
1995,"UNITED ST9",6859,3501225
1997,"UNITED ST9",8476,338706
1996,"UNITED ST9",2732,3690812
1996,"UNITED ST0",9532,4645408
1994,"UNITED ST0",27002,5190947
1996,"UNITED ST9",12851,1249248
1994,"UNITED ST9",13915,811624
1994,"UNITED ST9",29174,4002246
1994,"UNITED ST9",27325,2028843
1994,"UNITED ST0",25643,2687989
1996,"UNITED ST9",18178,6419607
1993,"UNITED ST9",13706,5194546
1996,"UNITED ST0",5087,8621613
1993,"UNITED ST9",14953,6828510
1997,"UNITED ST0",8084,3799170
1997,"UNITED ST0",9802,280898
1994,"UNITED ST9",24268,4600851
1996,"UNITED ST9",26350,7087887
1992,"UNITED ST9",25571,6711502
1994,"UNITED ST9",20479,7195291
1995,"UNITED ST9",19681,9033306
1997,"UNITED ST9",22399,6024709
1996,"UNITED ST9",25507,6544656
1997,"UNITED ST9",19397,4461580
1995,"UNITED ST9",24080,543902
1995,"UNITED ST0",17869,1643424
1995,"UNITED ST9",21001,3221736
1996,"UNITED ST0",8377,7605588
1997,"UNITED ST9",14057,3996647
1997,"UNITED ST9",10480,3247549
1993,"UNITED ST0",9271,872259
1993,"UNITED ST0",26579,2398724
1995,"UNITED ST0",26471,5912094
1996,"UNITED ST9",13291,3964593
1993,"UNITED ST9",18266,2931988
1994,"UNITED ST9",11258,4151620
1995,"UNITED ST0",19222,8443512
1992,"UNITED ST0",4891,2733408
1992,"UNITED ST0",9067,1608983
1996,"UNITED ST9",991,96358
1993,"UNITED ST9",19013,947891
1996,"UNITED ST9",1766,4631320
1993,"UNITED ST0",24946,2126320
1997,"UNITED ST9",26884,116309
1995,"UNITED ST9",19201,1151812
1996,"UNITED ST0",4504,7370181
1993,"UNITED ST9",7924,2689864
1994,"UNITED ST9",29702,2002575
1993,"UNITED ST9",17705,4531443
1993,"UNITED ST0",25933,2101532
1992,"UNITED ST9",22033,5888086
1997,"UNITED ST0",19867,5438191
1997,"UNITED ST9",2203,119011
1992,"UNITED ST9",3091,1169258
1992,"UNITED ST0",14765,8723816
1992,"UNITED ST0",13126,7778640
1996,"UNITED ST9",28070,996857
1992,"UNITED ST9",18094,1111080
1997,"UNITED ST9",17071,2028334
1995,"UNITED ST9",15707,3785672
1994,"UNITED ST0",22093,5287608
1993,"UNITED ST9",10993,1694716
1994,"UNITED ST9",7112,3833479
1996,"UNITED ST0",6821,6684932
1995,"UNITED ST0",6026,5793728
1995,"UNITED ST0",6026,8204337
1992,"UNITED ST0",27482,2853374
1993,"UNITED ST0",19111,860979
1997,"UNITED ST9",24404,2625406
1995,"UNITED ST9",25397,4779290
1994,"UNITED ST9",18739,1847442
1992,"UNITED ST0",25865,3960946
1997,"UNITED ST9",2317,2911108
1994,"UNITED ST0",16769,7111411
1996,"UNITED ST9",23512,6922703
1993,"UNITED ST9",23174,155475
1995,"UNITED ST9",16135,2536594
1996,"UNITED ST9",1874,4096134
1995,"UNITED ST0",21430,2973961
1992,"UNITED ST0",13319,2528340
1995,"UNITED ST0",18388,4633774
1993,"UNITED ST9",16444,2742559
1992,"UNITED ST0",17324,1254516
1993,"UNITED ST9",19459,574716
1996,"UNITED ST0",8542,4030465
1995,"UNITED ST0",18485,1845134
1996,"UNITED ST0",13201,1311591
1997,"UNITED ST9",21268,3230331
1996,"UNITED ST9",18128,5690199
1996,"UNITED ST0",988,751120
1997,"UNITED ST0",21119,1886318
1995,"UNITED ST0",7570,3776163
1995,"UNITED ST0",7570,857261
1995,"UNITED ST9",10051,892723
1992,"UNITED ST0",11443,1901610
1994,"UNITED ST0",18247,7398337
1992,"UNITED ST0",20620,4696632
1997,"UNITED ST0",10807,6015987
1994,"UNITED ST9",4610,4546380
1993,"UNITED ST9",11072,4362419
1993,"UNITED ST9",26914,3716958
1993,"UNITED ST0",3892,4724781
1996,"UNITED ST9",22258,2481970
1994,"UNITED ST9",8921,2806193
1997,"UNITED ST9",11452,2256744
1994,"UNITED ST0",9988,7252165
1994,"UNITED ST0",25903,4393205
1996,"UNITED ST0",5818,3647143
1997,"UNITED ST0",14975,4575660
1997,"UNITED ST0",28192,1764305
1993,"UNITED ST9",23068,3880664
1993,"UNITED ST0",24506,4964830
1994,"UNITED ST0",9751,601573
1997,"UNITED ST0",1196,2171514
1997,"UNITED ST0",2642,1902045
1994,"UNITED ST0",6761,394395
1993,"UNITED ST9",12209,4393262
1994,"UNITED ST9",25085,637765
1994,"UNITED ST0",12943,1062413
1994,"UNITED ST9",5543,6500630
1995,"UNITED ST0",16387,2378376
1993,"UNITED ST0",4507,2144035
1996,"UNITED ST0",10903,4373658
1997,"UNITED ST0",8752,2940028
1995,"UNITED ST0",20599,7485048
1992,"UNITED ST9",13745,905291
1997,"UNITED ST9",15085,4107501
1994,"UNITED ST9",26813,3484417
1994,"UNITED ST9",61,5925686
1992,"UNITED ST9",17495,1895097
1995,"UNITED ST0",8383,6550212
1995,"UNITED ST9",2114,6492620
1994,"UNITED ST9",25549,2076349
1994,"UNITED ST9",21436,4252870
1994,"UNITED ST9",14785,2000101
1994,"UNITED ST9",2255,7892900
1997,"UNITED ST9",6628,4606075
1997,"UNITED ST0",20492,3117015
1992,"UNITED ST0",1153,3875776
1994,"UNITED ST9",26861,1346904
1995,"UNITED ST0",5311,3352043
1997,"UNITED ST0",10090,3202347
1992,"UNITED ST0",27961,3360745
1994,"UNITED ST0",17731,1687426
1993,"UNITED ST0",25916,6592334
1997,"UNITED ST0",15983,6345630
1992,"UNITED ST9",5413,5521605
1993,"UNITED ST0",19568,4159701
1993,"UNITED ST0",1255,5566399
1994,"UNITED ST9",18980,4847593
1992,"UNITED ST0",19423,4540435
1997,"UNITED ST0",15022,4295858
1995,"UNITED ST9",10132,4373622
1992,"UNITED ST0",4498,3817473
1994,"UNITED ST9",22273,5437955
1993,"UNITED ST0",29419,5631408
1997,"UNITED ST9",2104,5488539
1995,"UNITED ST0",13372,5671506
1995,"UNITED ST9",15751,6522217
1995,"UNITED ST0",21104,4592437
1992,"UNITED ST9",15589,7364884
1992,"UNITED ST9",22811,4831859
1992,"UNITED ST9",22366,1110684
1995,"UNITED ST9",16993,6410887
1992,"UNITED ST0",4984,170362
1997,"UNITED ST0",29365,1136916
1997,"UNITED ST9",26614,4040711
1994,"UNITED ST9",12958,1839492
1997,"UNITED ST9",4003,2997330
1997,"UNITED ST9",28930,3583293
1996,"UNITED ST0",21439,5530060
1996,"UNITED ST9",29167,2258376
1997,"UNITED ST0",4765,3204283
1995,"UNITED ST9",20321,700937
1995,"UNITED ST9",5830,4862188
1994,"UNITED ST0",7792,3767662
1992,"UNITED ST9",15211,3852041
1992,"UNITED ST0",20842,4648548
1995,"UNITED ST0",17332,474242
1996,"UNITED ST0",10780,6911311
1992,"UNITED ST0",16075,434004
1997,"UNITED ST9",20503,6482432
1997,"UNITED ST9",28627,906378
1995,"UNITED ST9",9631,1114795
1996,"UNITED ST9",20617,5622939
1996,"UNITED ST0",9913,5544062
1996,"UNITED ST0",10339,6630265
1996,"UNITED ST0",12229,6936057
1994,"UNITED ST9",29089,6071598
1994,"UNITED ST9",29089,1178410
1993,"UNITED ST9",2563,6823440
1996,"UNITED ST0",11414,430162
1992,"UNITED ST9",4730,4798576
1995,"UNITED ST9",24743,3890346
1994,"UNITED ST0",5465,5015189
1993,"UNITED ST0",8248,7921761
1994,"UNITED ST9",26971,5337000
1992,"UNITED ST0",20731,2674265
1997,"UNITED ST9",11162,5334117
1996,"UNITED ST0",18595,3781404
1994,"UNITED ST0",17192,3455374
1997,"UNITED ST0",26641,7902450
1996,"UNITED ST0",2827,1636051
1994,"UNITED ST0",12809,4342383
1995,"UNITED ST9",21218,3876586
1995,"UNITED ST9",3607,1438614
1996,"UNITED ST0",10502,4236370
1997,"UNITED ST0",15859,188245
1995,"UNITED ST0",6559,5078864
1996,"UNITED ST0",16081,3690340
1993,"UNITED ST0",26051,4421167
1995,"UNITED ST0",23254,527971
1995,"UNITED ST9",23254,4867572
1997,"UNITED ST0",21428,7439611
1992,"UNITED ST0",16804,4793780
1996,"UNITED ST0",29942,4714168
1993,"UNITED ST0",22037,3410088
1994,"UNITED ST9",1781,5727055
1997,"UNITED ST9",15406,6688164
1994,"UNITED ST0",25946,7207315
1995,"UNITED ST0",10339,2069240
1993,"UNITED ST0",1264,3243784
1997,"UNITED ST0",12379,2213203
1993,"UNITED ST0",20710,4832568
1993,"UNITED ST0",12949,202367
1994,"UNITED ST0",6880,1928195
1996,"UNITED ST9",6835,5746867
1993,"UNITED ST9",14158,1851090
1996,"UNITED ST0",14126,2630276
1993,"UNITED ST9",8086,1266840
1994,"UNITED ST0",10057,6777610
1996,"UNITED ST9",14518,635218
1997,"UNITED ST0",15652,7317729
1992,"UNITED ST0",21970,3245519
1997,"UNITED ST9",7885,7212324
1996,"UNITED ST9",22499,4934773
1993,"UNITED ST0",8612,2667671
1995,"UNITED ST9",9533,5344627
1997,"UNITED ST0",10036,4618147
1992,"UNITED ST9",724,2203752
1996,"UNITED ST9",9527,493099
1996,"UNITED ST9",29356,2332983
1995,"UNITED ST9",21676,4066060
1995,"UNITED ST9",21676,1077073
1995,"UNITED ST9",20156,598990
1997,"UNITED ST0",9934,204729
1996,"UNITED ST0",3229,5894251
1996,"UNITED ST0",25052,4596451
1995,"UNITED ST9",9116,513493
1996,"UNITED ST9",14621,2343924
1995,"UNITED ST9",7658,3112838
1993,"UNITED ST9",14090,5109195
1995,"UNITED ST0",22789,3128888
1995,"UNITED ST9",7846,5042318
1997,"UNITED ST0",22886,4333176
1996,"UNITED ST0",18751,5572890
1997,"UNITED ST0",11893,953446
1996,"UNITED ST0",25309,2507400
1997,"UNITED ST0",8648,5335372
1996,"UNITED ST9",27473,2515960
1995,"UNITED ST0",8354,3328570
1992,"UNITED ST9",24634,6313682
1997,"UNITED ST0",14914,6774516
1997,"UNITED ST9",14914,3917661
1992,"UNITED ST0",14450,1349273
1994,"UNITED ST9",6002,1328076
1993,"UNITED ST9",21700,3137440
1994,"UNITED ST9",1571,5812051
1992,"UNITED ST9",18388,1673526
1996,"UNITED ST0",1261,561302
1994,"UNITED ST0",20956,197197
1993,"UNITED ST0",18262,2333977
1997,"UNITED ST0",19531,2496912
1996,"UNITED ST0",445,3166745
1995,"UNITED ST0",22159,5454337
1995,"UNITED ST9",10378,1196424
1992,"UNITED ST9",11204,511647
1993,"UNITED ST9",9421,3624252
1997,"UNITED ST9",11030,5631412
1993,"UNITED ST0",17279,3508843
1993,"UNITED ST9",14602,3718718
1992,"UNITED ST9",16000,1210062
1993,"UNITED ST0",9526,6687811
1995,"UNITED ST0",13289,3500784
1992,"UNITED ST9",3862,1195105
1993,"UNITED ST9",20167,5699253
1995,"UNITED ST0",614,1519020
1994,"UNITED ST0",15103,3120978
1993,"UNITED ST0",12208,2842917
1995,"UNITED ST0",1618,1817361
1997,"UNITED ST0",21253,2174922
1992,"UNITED ST9",8548,3430857
1997,"UNITED ST9",18034,504519
1996,"UNITED ST0",15691,1059408
1992,"UNITED ST9",17555,4369801
1994,"UNITED ST0",5942,7005504
1992,"UNITED ST9",14201,6124726
1996,"UNITED ST9",20407,5931576
1996,"UNITED ST0",7130,1314362
1994,"UNITED ST9",25042,611752
1996,"UNITED ST0",11728,6850906
1995,"UNITED ST0",27613,3833662
1996,"UNITED ST0",682,3912262
1996,"UNITED ST9",16472,3893589
1994,"UNITED ST9",17545,3045340
1994,"UNITED ST9",17545,5153826
1995,"UNITED ST9",8249,1988889
1996,"UNITED ST9",24469,987483
1996,"UNITED ST9",4865,2073113
1996,"UNITED ST9",3392,4005504
1997,"UNITED ST9",16783,982352
1993,"UNITED ST0",28928,426120
1997,"UNITED ST0",25066,2061346
1992,"UNITED ST9",27631,5395809
1997,"UNITED ST0",27457,6262773
1996,"UNITED ST0",1651,5032397
1997,"UNITED ST0",28573,194778
1995,"UNITED ST9",1481,2353344
1993,"UNITED ST9",17896,5884540
1992,"UNITED ST9",9140,2516871
1997,"UNITED ST0",23044,324339
1997,"UNITED ST9",9224,710611
1997,"UNITED ST0",22664,4410857
1996,"UNITED ST9",23773,707528
1995,"UNITED ST0",592,1602239
1994,"UNITED ST9",14195,4202849
1992,"UNITED ST0",7448,4117110
1995,"UNITED ST0",5725,3190633
1997,"UNITED ST0",20620,3646558
1995,"UNITED ST9",28030,3221470
1992,"UNITED ST9",29149,2860396
1993,"UNITED ST0",18364,2942741
1995,"UNITED ST0",8647,5953680
1992,"UNITED ST0",25706,4602108
1996,"UNITED ST9",4327,4915201
1993,"UNITED ST9",24394,1077615
1997,"UNITED ST9",709,2211484
1992,"UNITED ST0",1690,7150655
1995,"UNITED ST0",9373,7792844
1993,"UNITED ST0",2569,4535738
1992,"UNITED ST9",19021,305945
1996,"UNITED ST0",21242,597748
1997,"UNITED ST0",29836,4516089
1993,"UNITED ST9",6058,3692930
1995,"UNITED ST9",27040,1595276
1995,"UNITED ST9",14552,5703332
1997,"UNITED ST0",25735,4226760
1993,"UNITED ST9",13076,4878007
1992,"UNITED ST0",14464,430842
1992,"UNITED ST0",24001,4772903
1992,"UNITED ST9",16045,3424987
1996,"UNITED ST0",22256,164704
1996,"UNITED ST0",28915,3530748
1996,"UNITED ST9",2615,3300605
1992,"UNITED ST0",14099,3409096
1995,"UNITED ST9",4784,751988
1993,"UNITED ST0",20198,2877342
1994,"UNITED ST0",3485,2479854
1995,"UNITED ST0",8437,2812771
1994,"UNITED ST0",29219,3724270
1995,"UNITED ST9",6758,947606
1993,"UNITED ST0",3172,4376351
1996,"UNITED ST9",3208,3784420
1992,"UNITED ST0",1154,6537428
1996,"UNITED ST9",17791,230791
1992,"UNITED ST9",20017,925447
1997,"UNITED ST0",16753,127497
1996,"UNITED ST9",15829,3202074
1992,"UNITED ST0",23641,1357996
1994,"UNITED ST9",28765,1659506
1993,"UNITED ST0",10513,5466654
1997,"UNITED ST0",16178,230295
1995,"UNITED ST0",20888,5919933
1995,"UNITED ST9",20888,803306
1993,"UNITED ST0",383,2943179
1995,"UNITED ST9",10993,1216405
1995,"UNITED ST0",1274,5884550
1996,"UNITED ST0",21607,5472434
1996,"UNITED ST0",5534,730800
1994,"UNITED ST0",29528,2903082
1996,"UNITED ST0",5218,727245
1992,"UNITED ST9",24823,8762080
1995,"UNITED ST9",18425,4876824
1995,"UNITED ST0",8722,1352720
1995,"UNITED ST9",14944,2876000
1993,"UNITED ST0",15706,3459396
1997,"UNITED ST0",5386,6173008
1996,"UNITED ST9",29881,915045
1997,"UNITED ST0",27247,1827903
1996,"UNITED ST9",23924,1234642
1996,"UNITED ST0",17314,4905896
1993,"UNITED ST9",28475,499610
1996,"UNITED ST9",3376,8538301
1992,"UNITED ST9",3790,1315368
1992,"UNITED ST9",18173,2417148
1992,"UNITED ST0",8966,5213655
1996,"UNITED ST9",27529,4033728
1995,"UNITED ST9",7786,575872
1996,"UNITED ST0",17788,2685519
1997,"UNITED ST0",22829,5409252
1994,"UNITED ST9",26305,1907791
1992,"UNITED ST9",4841,3937482
1992,"UNITED ST0",16582,6312509
1994,"UNITED ST9",23000,1255887
1993,"UNITED ST0",5206,8117833
1993,"UNITED ST9",2738,2192056
1992,"UNITED ST0",8948,4630501
1995,"UNITED ST0",7499,504195
1996,"UNITED ST0",23210,1272105
1994,"UNITED ST0",12040,6883756
1997,"UNITED ST9",8642,7447695
1993,"UNITED ST0",29927,2860022
