"d_year","s_city","lo_custkey","lo_revenue"
1997,"UNITED ST9",7121,2680009
1994,"UNITED ST9",21434,5428307
1995,"UNITED ST8",24532,1375632
1996,"UNITED ST9",24607,7031029
1996,"UNITED ST4",24607,2774608
1996,"UNITED ST7",23005,1525201
1994,"UNITED ST8",10090,3780834
1996,"UNITED ST9",9142,5166120
1997,"UNITED ST4",14912,1250088
1997,"UNITED ST1",16996,3382608
1996,"UNITED ST4",29140,3678201
1994,"UNITED ST7",10639,5889704
1993,"UNITED ST7",25663,6605473
1992,"UNITED ST4",17911,3489048
1994,"UNITED ST4",18721,5187868
1994,"UNITED ST6",18721,213810
1993,"UNITED ST3",20363,4591018
1994,"UNITED ST0",29465,4580896
1996,"UNITED ST0",16052,2971534
1992,"UNITED ST2",668,6055969
1993,"UNITED ST4",19169,3244516
1997,"UNITED ST1",2444,5174286
1993,"UNITED ST9",12481,5710539
1996,"UNITED ST7",28879,1278435
1992,"UNITED ST1",28,3980810
1994,"UNITED ST1",3667,1862995
1997,"UNITED ST8",25216,1969210
1995,"UNITED ST6",29950,362448
1995,"UNITED ST5",29950,3658972
1996,"UNITED ST6",19174,515721
1995,"UNITED ST3",18047,184223
1995,"UNITED ST0",21827,649925
1997,"UNITED ST1",5119,7921838
1996,"UNITED ST7",20873,2107215
1997,"UNITED ST5",24140,4046652
1996,"UNITED ST0",26023,8821519
1995,"UNITED ST0",1652,506368
1994,"UNITED ST1",23405,2067027
1993,"UNITED ST6",24647,5463843
1995,"UNITED ST1",15493,3004800
1996,"UNITED ST9",8663,6587041
1994,"UNITED ST1",25246,4175931
1996,"UNITED ST1",8902,6440814
1993,"UNITED ST5",20876,4484425
1997,"UNITED ST3",6682,1810541
1993,"UNITED ST1",20515,5298820
1994,"UNITED ST9",18223,4379141
1994,"UNITED ST0",4565,8388229
1993,"UNITED ST0",24664,4441920
1993,"UNITED ST4",19244,126217
1993,"UNITED ST9",19244,4226425
1997,"UNITED ST4",13084,993555
1993,"UNITED ST7",26063,2286320
1997,"UNITED ST7",1228,3167328
1992,"UNITED ST3",25447,884968
1993,"UNITED ST6",20284,4492929
1993,"UNITED ST4",2740,4073329
1995,"UNITED ST7",4013,6178229
1992,"UNITED ST6",17923,798609
1993,"UNITED ST4",13567,5601390
1995,"UNITED ST9",15475,3689383
1993,"UNITED ST9",8069,2458838
1994,"UNITED ST3",27991,4567096
1995,"UNITED ST6",21238,6862705
1994,"UNITED ST7",21940,2798397
1993,"UNITED ST5",4420,4202377
1997,"UNITED ST9",1013,6073026
1997,"UNITED ST4",26942,167556
1992,"UNITED ST3",25408,2356680
1996,"UNITED ST0",19486,4927151
1996,"UNITED ST0",21301,1665030
1994,"UNITED ST6",29479,6457318
1996,"UNITED ST3",1612,3557595
1992,"UNITED ST6",18362,3082588
1996,"UNITED ST1",9307,2919391
1996,"UNITED ST3",9307,6757612
1992,"UNITED ST0",28301,1465361
1995,"UNITED ST8",697,1970185
1994,"UNITED ST3",27490,510755
1997,"UNITED ST3",1840,4948072
1992,"UNITED ST7",9619,2625807
1994,"UNITED ST1",9353,7632403
1996,"UNITED ST0",29120,5346511
1994,"UNITED ST3",15799,478342
1994,"UNITED ST3",29215,2409121
1995,"UNITED ST1",7645,3552534
1994,"UNITED ST5",25207,2985392
1995,"UNITED ST5",24743,5441350
1996,"UNITED ST1",16573,1846560
1994,"UNITED ST9",28366,797146
1997,"UNITED ST0",18910,4248871
1992,"UNITED ST7",14734,4963284
1995,"UNITED ST1",24649,8356961
1994,"UNITED ST2",2770,1751215
1993,"UNITED ST3",24806,2479699
1992,"UNITED ST7",23848,792449
1993,"UNITED ST0",8840,3689488
1996,"UNITED ST5",29608,6165777
1994,"UNITED ST4",16960,1722684
1992,"UNITED ST3",12395,5613496
1993,"UNITED ST0",23065,1619822
1993,"UNITED ST4",23065,733171
1994,"UNITED ST3",8671,3676526
1995,"UNITED ST1",11905,3819304
1993,"UNITED ST7",21254,4903266
1992,"UNITED ST0",28118,7642212
1996,"UNITED ST8",6572,5141602
1995,"UNITED ST9",607,5961985
1992,"UNITED ST6",14926,1821682
1994,"UNITED ST9",23392,2364553
1997,"UNITED ST9",21484,3569894
1997,"UNITED ST0",21484,2452609
1997,"UNITED ST8",6784,179889
1994,"UNITED ST4",10243,8243889
1995,"UNITED ST6",20569,890318
1994,"UNITED ST7",7150,5258419
1992,"UNITED ST1",17210,7022018
1992,"UNITED ST1",17210,5643183
1997,"UNITED ST9",29851,2254212
1994,"UNITED ST1",13076,4611819
1992,"UNITED ST6",21569,6214637
1997,"UNITED ST7",12892,4556637
1996,"UNITED ST4",11993,6632629
1996,"UNITED ST3",20315,7735330
1994,"UNITED ST7",5590,5814895
1993,"UNITED ST6",17983,3645488
1993,"UNITED ST1",22666,520911
1994,"UNITED ST7",12982,345915
1993,"UNITED ST1",26152,822595
1995,"UNITED ST8",3817,3748103
1996,"UNITED ST9",3535,2408230
1992,"UNITED ST4",15727,1197721
1992,"UNITED ST4",15727,2058953
1997,"UNITED ST7",28870,2280940
1994,"UNITED ST9",23557,2342448
1996,"UNITED ST9",4886,1594698
1993,"UNITED ST7",12286,4925226
1994,"UNITED ST3",13204,4732815
1995,"UNITED ST7",11749,1247456
1995,"UNITED ST7",5377,4020888
1993,"UNITED ST4",13840,3347604
1997,"UNITED ST9",1606,973803
1992,"UNITED ST1",12205,5648137
1996,"UNITED ST9",25154,5331458
1994,"UNITED ST0",20404,6637237
1997,"UNITED ST7",9352,8279614
1997,"UNITED ST9",2474,7138010
1994,"UNITED ST3",9230,8049682
1997,"UNITED ST7",5147,695548
1997,"UNITED ST0",16882,6826450
1993,"UNITED ST3",11960,660144
1996,"UNITED ST3",5828,6047194
1996,"UNITED ST6",27037,1260270
1992,"UNITED ST3",29077,3475685
1994,"UNITED ST4",12002,783676
1994,"UNITED ST0",28132,6584294
1993,"UNITED ST9",9712,3674122
1993,"UNITED ST6",9712,2002518
1994,"UNITED ST1",16154,6290658
1997,"UNITED ST4",8009,316550
1994,"UNITED ST8",24199,1095222
1992,"UNITED ST1",4417,2306730
1994,"UNITED ST0",9932,681991
1992,"UNITED ST1",4507,5375698
1992,"UNITED ST5",4507,4224970
1994,"UNITED ST0",29945,5241602
1996,"UNITED ST7",7037,1229579
1996,"UNITED ST6",7037,3397134
1995,"UNITED ST7",16097,2979418
1994,"UNITED ST5",4333,784791
1994,"UNITED ST1",29644,5614464
1995,"UNITED ST5",29218,4813043
1993,"UNITED ST3",15842,1932756
1993,"UNITED ST3",15842,6725301
1993,"UNITED ST8",28118,1103910
1997,"UNITED ST6",21601,3476017
1994,"UNITED ST0",8293,1983373
1995,"UNITED ST3",20126,3076486
1994,"UNITED ST1",12068,5968714
1994,"UNITED ST5",12068,6007243
1996,"UNITED ST5",23428,4094872
1996,"UNITED ST1",15950,4106923
1992,"UNITED ST5",25891,3307235
1997,"UNITED ST0",23278,6405142
1995,"UNITED ST9",10082,3598495
1992,"UNITED ST2",18574,4879784
1993,"UNITED ST8",28645,2335219
1992,"UNITED ST3",8230,2146248
1996,"UNITED ST5",6838,5063291
1997,"UNITED ST5",11855,881017
1997,"UNITED ST9",26716,1258038
1993,"UNITED ST1",175,1390578
1994,"UNITED ST7",26539,5966152
1993,"UNITED ST4",7682,7712106
1994,"UNITED ST4",28822,865717
1993,"UNITED ST7",1501,4705950
1993,"UNITED ST5",11309,2064215
1996,"UNITED ST4",26158,5024676
1996,"UNITED ST6",12565,5862736
1996,"UNITED ST5",22981,5352010
1997,"UNITED ST5",4015,4508699
1996,"UNITED ST7",7166,6577698
1996,"UNITED ST0",24400,2325098
1992,"UNITED ST3",16189,5796781
1996,"UNITED ST1",17917,376599
1994,"UNITED ST8",15136,4907272
1992,"UNITED ST1",20647,758877
1997,"UNITED ST3",26521,7211177
1997,"UNITED ST1",26521,2753485
1997,"UNITED ST0",18899,906738
1993,"UNITED ST1",28087,7265913
1994,"UNITED ST9",24409,2943886
1995,"UNITED ST7",8246,3740810
1994,"UNITED ST5",6871,4172904
1992,"UNITED ST3",15494,2763331
1992,"UNITED ST9",21562,4879307
1995,"UNITED ST7",23915,4757493
1997,"UNITED ST7",4159,1371715
1995,"UNITED ST7",18187,1272996
1995,"UNITED ST1",7456,4324209
1995,"UNITED ST8",22165,6052441
1997,"UNITED ST3",15467,7398125
1995,"UNITED ST1",11821,2750687
1992,"UNITED ST7",16366,4409405
1994,"UNITED ST8",5008,4413196
1992,"UNITED ST3",4999,3403962
1996,"UNITED ST3",424,3067416
1994,"UNITED ST3",9143,5459062
1994,"UNITED ST1",5527,2236547
1993,"UNITED ST0",3914,3533026
1994,"UNITED ST5",16651,1758513
1995,"UNITED ST0",18092,5097982
1997,"UNITED ST9",19309,448223
1997,"UNITED ST9",19309,6653452
1994,"UNITED ST9",23066,2094094
1996,"UNITED ST4",28912,7974638
1997,"UNITED ST3",166,5396766
1995,"UNITED ST9",11056,3181087
1993,"UNITED ST1",19855,7117567
1996,"UNITED ST6",8569,127046
1996,"UNITED ST0",8569,1812223
1996,"UNITED ST1",22495,2272624
1995,"UNITED ST7",27997,2500542
1996,"UNITED ST3",8987,1027457
1994,"UNITED ST0",5084,3397242
1997,"UNITED ST0",4856,5984706
1997,"UNITED ST6",4856,1837876
1993,"UNITED ST7",27481,3362328
1996,"UNITED ST3",24326,7410705
1997,"UNITED ST4",15743,2470532
1993,"UNITED ST9",20992,2702689
1992,"UNITED ST5",27535,8676409
1995,"UNITED ST6",23716,315383
1995,"UNITED ST7",16531,7664966
1997,"UNITED ST7",22259,9441216
1995,"UNITED ST6",92,522433
1997,"UNITED ST1",26621,3403200
1994,"UNITED ST0",14095,6951159
1997,"UNITED ST1",5974,1598886
1996,"UNITED ST7",10043,5465955
1996,"UNITED ST9",10043,1789802
1992,"UNITED ST8",26399,485924
1993,"UNITED ST6",25268,3905550
1993,"UNITED ST9",17245,1843186
1992,"UNITED ST1",2569,4554316
1996,"UNITED ST7",8161,2470586
1992,"UNITED ST4",25255,6911373
1994,"UNITED ST7",9667,2086632
1997,"UNITED ST1",20996,4856121
1993,"UNITED ST0",15011,6380865
1996,"UNITED ST4",20737,3720953
1997,"UNITED ST6",22468,1173417
1992,"UNITED ST4",8222,4553909
1992,"UNITED ST4",16910,4271879
1993,"UNITED ST3",8372,3821621
1995,"UNITED ST3",28682,2720021
1996,"UNITED ST0",145,3869546
1995,"UNITED ST7",20512,4268837
1996,"UNITED ST9",8918,8471477
1997,"UNITED ST9",2350,2545635
1997,"UNITED ST6",28597,4107647
1997,"UNITED ST9",14228,1308955
1996,"UNITED ST4",211,1453910
1996,"UNITED ST7",27266,914698
1996,"UNITED ST9",13178,6395532
1995,"UNITED ST7",14551,1429504
1995,"UNITED ST0",15734,7979270
1996,"UNITED ST3",25777,3555755
1995,"UNITED ST6",9205,154445
1995,"UNITED ST0",9205,289140
1995,"UNITED ST9",9205,6201371
1997,"UNITED ST9",11152,6510893
1992,"UNITED ST0",22571,3436555
1994,"UNITED ST6",23641,470492
1997,"UNITED ST9",8480,3378140
1997,"UNITED ST9",14938,424890
1994,"UNITED ST4",18949,578561
1994,"UNITED ST8",18949,8331784
1992,"UNITED ST8",15599,8156584
1993,"UNITED ST7",26479,3433173
1996,"UNITED ST9",23957,3631017
1992,"UNITED ST0",14822,3612124
1996,"UNITED ST0",10127,607822
1996,"UNITED ST1",14951,2758371
1993,"UNITED ST4",22202,590135
1996,"UNITED ST5",1702,4999215
1992,"UNITED ST3",16501,919338
1997,"UNITED ST4",5098,2022100
1996,"UNITED ST9",10924,8500472
1992,"UNITED ST8",10652,4264580
1993,"UNITED ST0",20500,6994277
1992,"UNITED ST4",26615,2792689
1997,"UNITED ST4",22444,1110596
1997,"UNITED ST3",28976,425954
1993,"UNITED ST8",20590,1263948
1995,"UNITED ST2",28579,3291714
1994,"UNITED ST9",24196,588813
1994,"UNITED ST4",12815,4404771
1995,"UNITED ST7",1997,2868320
1995,"UNITED ST4",9905,649246
1995,"UNITED ST7",21847,4698396
1995,"UNITED ST3",21847,2165945
1995,"UNITED ST6",13975,2330063
1993,"UNITED ST1",2746,3525382
1992,"UNITED ST4",27301,2744897
1993,"UNITED ST0",9787,2957817
1992,"UNITED ST4",27103,179269
1996,"UNITED ST7",1717,2635593
1994,"UNITED ST8",25144,4417891
1996,"UNITED ST1",14260,5661521
1995,"UNITED ST5",6814,3321310
1997,"UNITED ST4",28405,3849404
1992,"UNITED ST3",19421,3515571
1992,"UNITED ST5",29954,7472072
1994,"UNITED ST9",19936,5279232
1996,"UNITED ST9",27833,2627777
1996,"UNITED ST9",29990,3340494
1996,"UNITED ST0",23437,4389411
1997,"UNITED ST9",14266,5547544
1993,"UNITED ST3",10234,5307359
1995,"UNITED ST4",17548,1138347
1997,"UNITED ST8",6289,3602837
1992,"UNITED ST0",13876,594647
1995,"UNITED ST1",17677,1309546
1992,"UNITED ST5",25372,5477896
1995,"UNITED ST1",4922,4959630
1996,"UNITED ST8",21418,1966837
1993,"UNITED ST3",12760,368481
1992,"UNITED ST8",13547,5044901
1997,"UNITED ST5",5419,4924530
1993,"UNITED ST4",28696,1763572
1996,"UNITED ST4",17383,1765372
1994,"UNITED ST6",8795,1855044
1994,"UNITED ST6",25681,6042664
1996,"UNITED ST6",20476,4286248
1995,"UNITED ST9",4756,1071159
1995,"UNITED ST3",2957,3763802
1992,"UNITED ST7",19750,2045211
1996,"UNITED ST0",13414,3380559
1994,"UNITED ST9",26821,1636043
1996,"UNITED ST9",24878,4499755
1997,"UNITED ST0",8984,3972150
1994,"UNITED ST6",4874,688192
1993,"UNITED ST1",22957,1268341
1992,"UNITED ST4",18950,2908315
1997,"UNITED ST7",5521,2820081
1996,"UNITED ST1",16739,2880334
1996,"UNITED ST7",15790,1636921
1994,"UNITED ST1",22213,2028141
1994,"UNITED ST0",12670,1069521
1994,"UNITED ST0",28703,6014550
1993,"UNITED ST0",10777,2979388
1995,"UNITED ST0",4297,949320
1997,"UNITED ST2",17096,5658554
1992,"UNITED ST0",3457,2486729
1996,"UNITED ST9",6985,6628504
1993,"UNITED ST6",2449,7982190
1992,"UNITED ST7",29944,3211838
1992,"UNITED ST3",29944,3643024
1994,"UNITED ST0",12329,6391266
1993,"UNITED ST3",7781,255257
1996,"UNITED ST1",2243,630975
1992,"UNITED ST1",13427,3171593
1992,"UNITED ST3",13427,4216924
1996,"UNITED ST3",18364,338146
1995,"UNITED ST9",695,292514
1997,"UNITED ST6",29734,260227
1992,"UNITED ST3",2512,4020869
1996,"UNITED ST5",29419,1363677
1996,"UNITED ST0",446,5641943
1995,"UNITED ST1",22501,5567176
1995,"UNITED ST8",13249,2873424
1997,"UNITED ST1",25883,5460360
1996,"UNITED ST4",9649,3971769
1996,"UNITED ST9",4837,7995356
1992,"UNITED ST4",8861,5636270
1992,"UNITED ST1",15919,317659
1995,"UNITED ST9",12223,1629625
1996,"UNITED ST1",19174,1505016
1997,"UNITED ST7",20872,485280
1993,"UNITED ST3",15824,2484960
1995,"UNITED ST3",25300,4192637
1993,"UNITED ST0",5549,337211
1996,"UNITED ST1",19015,6400415
1997,"UNITED ST3",7591,4357167
1996,"UNITED ST0",12947,6484217
1996,"UNITED ST4",494,5212239
1997,"UNITED ST5",21475,3007170
1994,"UNITED ST9",20221,5683503
1995,"UNITED ST1",17056,1031472
1995,"UNITED ST3",17056,3361208
1993,"UNITED ST2",6268,2861090
1997,"UNITED ST0",1606,236795
1997,"UNITED ST4",18214,7541251
1997,"UNITED ST7",18214,1356444
1992,"UNITED ST4",27865,2704817
1995,"UNITED ST9",12203,135453
1995,"UNITED ST7",1727,4073406
1995,"UNITED ST1",13228,946221
1994,"UNITED ST5",1078,4071926
1997,"UNITED ST3",7549,3113609
1993,"UNITED ST8",7747,7337808
1992,"UNITED ST4",25330,1186132
1993,"UNITED ST9",6781,5121049
1996,"UNITED ST5",5722,311353
1994,"UNITED ST4",28226,1037563
1994,"UNITED ST6",23587,6129187
1995,"UNITED ST8",9766,3911398
1992,"UNITED ST9",13682,2178979
1992,"UNITED ST1",12338,505783
1995,"UNITED ST1",172,2876027
1994,"UNITED ST5",29497,3122959
1997,"UNITED ST7",22151,7334131
1997,"UNITED ST9",18374,1033840
1993,"UNITED ST4",15304,8934183
1993,"UNITED ST0",10334,4518925
1994,"UNITED ST3",5077,1066591
1992,"UNITED ST1",6908,4738174
1996,"UNITED ST1",704,99650
1996,"UNITED ST6",704,4671864
1994,"UNITED ST7",24841,3539750
1994,"UNITED ST0",24841,3852259
1995,"UNITED ST4",13300,398633
1997,"UNITED ST8",3991,2098922
1993,"UNITED ST9",24518,7171193
1996,"UNITED ST8",3175,4935357
1994,"UNITED ST9",10027,2158591
1992,"UNITED ST7",26858,4054279
1995,"UNITED ST3",24371,2351026
1995,"UNITED ST1",13753,5394845
1997,"UNITED ST6",26284,3841969
1996,"UNITED ST3",7750,3011877
1996,"UNITED ST9",12184,3096912
1997,"UNITED ST7",21059,1286544
1993,"UNITED ST7",27238,1428434
1995,"UNITED ST8",8584,2506373
1996,"UNITED ST1",25246,2178196
1993,"UNITED ST9",14375,6658131
1997,"UNITED ST4",21842,6291563
1997,"UNITED ST9",21842,5879542
1992,"UNITED ST4",3580,4008321
1993,"UNITED ST7",26536,4175865
1995,"UNITED ST7",10618,7862736
1995,"UNITED ST7",10618,5204515
1997,"UNITED ST6",14848,5086463
1992,"UNITED ST3",29707,791386
1992,"UNITED ST2",18655,2897697
1994,"UNITED ST1",6416,3930850
1997,"UNITED ST1",10549,2335456
1996,"UNITED ST6",22135,2652098
1996,"UNITED ST6",27803,1635350
1997,"UNITED ST9",25312,5390789
1997,"UNITED ST5",25312,1870868
1994,"UNITED ST0",17513,3643159
1992,"UNITED ST0",7054,1168522
1992,"UNITED ST9",29630,4651284
1997,"UNITED ST6",10039,2253524
1995,"UNITED ST5",27196,3410939
1992,"UNITED ST6",13108,7661787
1997,"UNITED ST2",11227,4930536
1996,"UNITED ST5",4186,266859
1992,"UNITED ST7",6568,4216937
1997,"UNITED ST0",21610,2121059
1993,"UNITED ST0",19069,717994
1992,"UNITED ST7",11722,5773096
1996,"UNITED ST0",22687,2093984
1995,"UNITED ST1",13402,2379133
1997,"UNITED ST1",15824,5728872
1997,"UNITED ST7",15583,6576603
1993,"UNITED ST9",15700,4546247
1995,"UNITED ST6",20386,7346590
1993,"UNITED ST4",15826,153058
1992,"UNITED ST0",6166,2032760
1995,"UNITED ST4",24913,3782860
1997,"UNITED ST9",3097,5040544
1997,"UNITED ST8",12103,1273571
1994,"UNITED ST3",8938,149889
1996,"UNITED ST3",11903,4594348
1997,"UNITED ST3",17099,722126
1997,"UNITED ST8",4591,1314257
1994,"UNITED ST7",21646,1086532
1992,"UNITED ST9",10195,3697699
1996,"UNITED ST6",29326,3525825
1995,"UNITED ST0",10385,131766
1995,"UNITED ST0",19693,4767792
1992,"UNITED ST0",8548,3519670
1994,"UNITED ST7",8951,2226798
1997,"UNITED ST2",3641,4154743
1994,"UNITED ST1",10298,1432343
1997,"UNITED ST6",29701,1523924
1994,"UNITED ST5",29056,5416901
1992,"UNITED ST9",2272,6359007
1994,"UNITED ST2",16762,4169606
1994,"UNITED ST7",28715,985089
1995,"UNITED ST5",1162,1692330
1992,"UNITED ST6",3868,3615347
1993,"UNITED ST0",3443,5143349
1992,"UNITED ST4",10364,5367159
1995,"UNITED ST5",29548,2803335
1994,"UNITED ST9",26389,5200068
1993,"UNITED ST4",5929,3579012
1997,"UNITED ST9",25001,3365117
1994,"UNITED ST4",19397,5594953
1993,"UNITED ST0",21362,3838197
1994,"UNITED ST0",23461,777855
1996,"UNITED ST9",24442,4618961
1994,"UNITED ST9",1204,5690788
1995,"UNITED ST5",11173,332716
1994,"UNITED ST0",8668,3871957
1996,"UNITED ST0",9418,3030191
1995,"UNITED ST9",6157,4366410
1993,"UNITED ST1",4663,1369197
1996,"UNITED ST4",10987,2696838
1994,"UNITED ST0",8455,6975508
1994,"UNITED ST1",835,2997285
1995,"UNITED ST1",11918,6268884
1995,"UNITED ST7",10123,4214521
1997,"UNITED ST8",4000,8093407
1997,"UNITED ST6",4532,2904165
1997,"UNITED ST4",4532,2625915
1994,"UNITED ST9",20240,4189223
1995,"UNITED ST3",505,2406944
1997,"UNITED ST2",10697,6804850
1993,"UNITED ST3",7759,4507530
1995,"UNITED ST0",23192,2158240
1992,"UNITED ST9",5560,2862952
1992,"UNITED ST0",29933,8248132
1994,"UNITED ST4",18226,6829828
1996,"UNITED ST0",22307,7408757
1996,"UNITED ST3",14872,3656624
1993,"UNITED ST0",20653,926316
1993,"UNITED ST1",3722,2842196
1995,"UNITED ST6",817,1653982
1997,"UNITED ST1",4628,891837
1992,"UNITED ST9",9457,1871434
1992,"UNITED ST9",25339,2728592
1997,"UNITED ST3",21338,2423971
1992,"UNITED ST5",16069,6103387
1995,"UNITED ST4",7507,2514973
1995,"UNITED ST7",1721,7629947
1993,"UNITED ST6",24379,2415692
1993,"UNITED ST0",23086,2297690
1994,"UNITED ST8",29885,1829193
1996,"UNITED ST0",19055,1654275
1997,"UNITED ST8",27595,241718
1996,"UNITED ST3",9823,5976670
1997,"UNITED ST3",1952,8214735
1995,"UNITED ST0",13156,2936507
1996,"UNITED ST2",3751,329278
1996,"UNITED ST5",4897,5558785
1993,"UNITED ST5",11438,1254770
1997,"UNITED ST7",6703,4409398
1992,"UNITED ST7",2011,1109963
1996,"UNITED ST1",22211,5581151
1992,"UNITED ST1",21461,2182422
1993,"UNITED ST6",8015,7696939
1997,"UNITED ST6",301,622323
1997,"UNITED ST0",229,3352181
1992,"UNITED ST9",26770,8719718
1992,"UNITED ST5",26770,5663948
1994,"UNITED ST0",13045,4290363
1994,"UNITED ST8",24451,6466236
1992,"UNITED ST0",134,4765572
1993,"UNITED ST4",16426,8084676
1992,"UNITED ST9",27508,1983436
1993,"UNITED ST8",866,5379534
1997,"UNITED ST7",10448,2890625
1994,"UNITED ST6",10555,3192660
1993,"UNITED ST7",6460,2143727
1992,"UNITED ST7",18685,906348
1996,"UNITED ST2",10927,7006605
1994,"UNITED ST8",5623,3560895
1993,"UNITED ST1",24859,2320668
1994,"UNITED ST4",24277,524344
1996,"UNITED ST4",9778,2082000
1992,"UNITED ST1",26504,1124624
1997,"UNITED ST3",18244,791141
1997,"UNITED ST3",26827,6358592
1995,"UNITED ST9",10382,6010750
1997,"UNITED ST7",12841,4175866
1994,"UNITED ST2",17096,1376094
1996,"UNITED ST6",28801,1362578
1994,"UNITED ST6",2348,3012249
1994,"UNITED ST6",988,1931592
1992,"UNITED ST0",16660,1850476
1997,"UNITED ST0",11062,4050811
1993,"UNITED ST0",12130,1884610
1993,"UNITED ST0",4057,1145359
1995,"UNITED ST7",24673,6539247
1996,"UNITED ST8",24994,3807682
1997,"UNITED ST1",25694,6557483
1992,"UNITED ST9",5192,2006948
1997,"UNITED ST9",25666,1028800
1996,"UNITED ST4",18937,5632743
1994,"UNITED ST4",7846,2514006
1997,"UNITED ST0",4078,1198653
1995,"UNITED ST6",21932,6546206
1992,"UNITED ST1",11987,2937816
1994,"UNITED ST5",10654,5620557
1993,"UNITED ST1",28435,3553068
1993,"UNITED ST4",24683,5018213
1995,"UNITED ST0",26716,2332331
1996,"UNITED ST1",3143,1569077
1995,"UNITED ST0",9811,1973710
1995,"UNITED ST2",21928,6396613
1992,"UNITED ST6",19337,3412611
1992,"UNITED ST7",19337,1809311
1992,"UNITED ST5",12514,4715220
1993,"UNITED ST3",28724,668705
1996,"UNITED ST1",6214,5385082
1995,"UNITED ST6",6473,3205941
1993,"UNITED ST8",15166,1444679
1997,"UNITED ST0",4961,644500
1996,"UNITED ST2",16109,6311232
1997,"UNITED ST8",8549,3362511
1993,"UNITED ST1",859,2046738
1992,"UNITED ST1",8425,4759285
1992,"UNITED ST3",8425,1710167
1992,"UNITED ST4",3937,4725436
1994,"UNITED ST7",21463,2954793
1995,"UNITED ST3",25336,3092007
1993,"UNITED ST8",2086,4000731
1993,"UNITED ST3",18473,6982095
1994,"UNITED ST1",18841,451294
1996,"UNITED ST7",10379,3158432
1996,"UNITED ST2",12716,1107814
1997,"UNITED ST1",12763,5607764
1997,"UNITED ST6",15475,4960144
1995,"UNITED ST8",24646,3098904
1996,"UNITED ST4",4303,2009826
1996,"UNITED ST3",4303,864682
1993,"UNITED ST1",8935,2123495
1992,"UNITED ST3",14878,5344156
1997,"UNITED ST6",27661,3949800
1994,"UNITED ST5",4325,5966372
1997,"UNITED ST7",3851,3915054
1994,"UNITED ST1",7447,2261868
1997,"UNITED ST3",3829,809210
1996,"UNITED ST5",11470,5434619
1992,"UNITED ST1",7604,3123341
1994,"UNITED ST0",19454,6625092
1996,"UNITED ST7",21076,770805
1992,"UNITED ST6",16168,1487554
1995,"UNITED ST0",20839,4030152
1992,"UNITED ST3",20572,2918172
1995,"UNITED ST5",3151,7380761
1997,"UNITED ST9",451,1558280
1997,"UNITED ST0",451,3249722
1997,"UNITED ST1",2896,6236502
1992,"UNITED ST1",28732,513867
1993,"UNITED ST9",799,4261017
1995,"UNITED ST5",29002,3528098
1997,"UNITED ST9",15364,4534411
1994,"UNITED ST0",14062,3552186
1992,"UNITED ST4",19111,328998
1994,"UNITED ST3",14068,516388
1996,"UNITED ST7",26684,2955937
1995,"UNITED ST0",3491,4962505
1995,"UNITED ST3",3491,2174289
1994,"UNITED ST3",21478,5670641
1993,"UNITED ST7",22580,943210
1994,"UNITED ST1",12086,756904
1997,"UNITED ST0",28831,991184
1994,"UNITED ST4",9374,690644
1994,"UNITED ST1",3805,5164338
1994,"UNITED ST0",21965,103998
1994,"UNITED ST0",22549,3138422
1992,"UNITED ST6",28310,2093759
