"s_city","lo_custkey","lo_orderdate","lo_revenue"
"UNITED ST9",8185,19941115,4652784
"UNITED ST3",24124,19920824,6217935
"UNITED ST8",25130,19940413,2348420
"UNITED ST3",25130,19940413,5708088
"UNITED ST0",17159,19970309,1197384
"UNITED ST1",17159,19970309,3776605
"UNITED ST5",13282,19960528,1115291
"UNITED ST9",9631,19920701,1581594
"UNITED ST7",20456,19940805,6176315
"UNITED ST1",8861,19941016,3325806
"UNITED ST7",2062,19920627,3983554
"UNITED ST4",3245,19931027,1123971
"UNITED ST5",4030,19970104,4450020
"UNITED ST4",4774,19941114,1631744
"UNITED ST6",21130,19970405,1946034
"UNITED ST5",17935,19940403,6833267
"UNITED ST0",1432,19980514,1085909
"UNITED ST7",7834,19961001,5819320
"UNITED ST3",10390,19970802,5629772
"UNITED ST1",10390,19970802,3795801
"UNITED ST1",20764,19980715,1545026
"UNITED ST0",3080,19960308,5186341
"UNITED ST3",15713,19940109,1484035
"UNITED ST3",304,19921123,2456649
"UNITED ST3",1444,19960701,6954721
"UNITED ST5",13942,19930416,1588744
"UNITED ST1",22340,19940122,4180376
"UNITED ST1",1123,19960907,3656890
"UNITED ST9",1123,19960907,2204818
"UNITED ST4",11009,19931011,4789036
"UNITED ST7",14572,19961119,3148806
"UNITED ST9",24680,19961028,198179
"UNITED ST7",4798,19920424,2277113
"UNITED ST2",27835,19960914,4095446
"UNITED ST0",27835,19960914,3930586
"UNITED ST2",11794,19960414,752614
"UNITED ST2",14776,19930415,3427033
"UNITED ST7",8266,19941028,1160653
"UNITED ST3",18829,19930507,3017016
"UNITED ST4",1471,19921123,6272680
"UNITED ST4",1471,19921123,5784572
"UNITED ST7",493,19920318,4374202
"UNITED ST0",10609,19950404,897123
"UNITED ST8",2872,19930706,2451616
"UNITED ST3",24842,19930209,3595836
"UNITED ST9",27805,19960704,4109505
"UNITED ST0",28994,19980708,4442676
"UNITED ST1",1912,19951009,7966664
"UNITED ST7",16084,19931106,1046912
"UNITED ST6",28559,19980620,4085910
"UNITED ST3",20797,19930318,3466018
"UNITED ST8",10348,19970909,1451821
"UNITED ST9",19202,19930309,2070972
"UNITED ST9",3289,19970423,2940364
"UNITED ST1",24934,19980621,6527862
"UNITED ST0",21103,19970913,1351312
"UNITED ST9",24971,19950915,6531358
"UNITED ST6",25637,19950501,6793786
"UNITED ST5",23326,19930103,2330594
"UNITED ST7",23326,19930103,816992
"UNITED ST9",4070,19961202,4197298
"UNITED ST4",5005,19951126,1689252
"UNITED ST9",5005,19951126,951735
"UNITED ST0",14948,19941001,2553291
"UNITED ST9",14746,19970214,2336595
"UNITED ST4",21619,19930211,1139693
"UNITED ST9",10993,19920515,3552213
"UNITED ST4",2284,19920831,4847530
"UNITED ST9",26338,19950314,6868366
"UNITED ST3",29267,19950506,5651683
"UNITED ST3",15454,19921101,2276066
"UNITED ST0",551,19970303,1797257
"UNITED ST2",28952,19960319,8225341
"UNITED ST3",27409,19960406,5388758
"UNITED ST0",25807,19940317,6573563
"UNITED ST0",25807,19940317,4654621
"UNITED ST3",6400,19920906,292725
"UNITED ST0",19114,19970622,447857
"UNITED ST6",6697,19970405,1980344
"UNITED ST5",17065,19940628,1387160
"UNITED ST4",23287,19950408,4235628
"UNITED ST5",2929,19950922,189738
"UNITED ST9",20870,19941202,6998784
"UNITED ST6",578,19931224,2161385
"UNITED ST8",17767,19980303,5748227
"UNITED ST3",2246,19940326,5410997
"UNITED ST6",24689,19940620,2612684
"UNITED ST1",6007,19930106,4719611
"UNITED ST1",2485,19940605,330979
"UNITED ST1",10663,19950327,8366014
"UNITED ST7",19940,19920620,6871202
"UNITED ST5",21472,19970105,3458942
"UNITED ST0",26444,19951030,1802185
"UNITED ST6",19007,19951206,4367164
"UNITED ST3",4258,19950410,5092199
"UNITED ST6",17119,19950521,983467
"UNITED ST1",18880,19920316,1429648
"UNITED ST5",14648,19940123,427725
"UNITED ST5",7405,19980108,8303866
"UNITED ST5",23788,19921027,5178795
"UNITED ST7",5831,19930719,5390084
"UNITED ST5",5158,19961230,7401850
"UNITED ST1",15649,19970710,142628
"UNITED ST8",16516,19940107,1817883
"UNITED ST3",21304,19940916,3493324
"UNITED ST5",5911,19960109,1476254
"UNITED ST6",1120,19960429,1886900
"UNITED ST0",23342,19970622,3669704
"UNITED ST9",7121,19971101,2680009
"UNITED ST9",21434,19940706,5428307
"UNITED ST8",24740,19980122,6693985
"UNITED ST8",24532,19950319,1375632
"UNITED ST9",24607,19961008,7031029
"UNITED ST4",24607,19961008,2774608
"UNITED ST7",23005,19960406,1525201
"UNITED ST8",10090,19940804,3780834
"UNITED ST9",9142,19960218,5166120
"UNITED ST1",10207,19980528,402177
"UNITED ST4",14912,19970524,1250088
"UNITED ST1",16996,19970823,3382608
"UNITED ST4",29140,19960515,3678201
"UNITED ST5",11321,19980617,4493440
"UNITED ST7",10639,19941011,5889704
"UNITED ST7",25663,19930828,6605473
"UNITED ST4",17911,19920225,3489048
"UNITED ST4",18721,19940225,5187868
"UNITED ST6",18721,19940225,213810
"UNITED ST3",20363,19931220,4591018
"UNITED ST0",8212,19980602,4156725
"UNITED ST0",29465,19940106,4580896
"UNITED ST0",16052,19960220,2971534
"UNITED ST2",668,19921112,6055969
"UNITED ST4",19169,19930320,3244516
"UNITED ST9",20843,19980202,2895915
"UNITED ST1",2444,19971222,5174286
"UNITED ST9",12481,19930704,5710539
"UNITED ST7",28879,19960505,1278435
"UNITED ST1",28,19920224,3980810
"UNITED ST1",3667,19940205,1862995
"UNITED ST8",25216,19971115,1969210
"UNITED ST6",29950,19951121,362448
"UNITED ST5",29950,19951121,3658972
"UNITED ST6",19174,19960507,515721
"UNITED ST3",18047,19950812,184223
"UNITED ST0",21827,19950318,649925
"UNITED ST1",5119,19970811,7921838
"UNITED ST7",20873,19960718,2107215
"UNITED ST5",24140,19971227,4046652
"UNITED ST0",26023,19960527,8821519
"UNITED ST0",1652,19950310,506368
"UNITED ST1",23405,19940927,2067027
"UNITED ST6",24647,19930622,5463843
"UNITED ST1",15493,19950801,3004800
"UNITED ST9",8663,19961014,6587041
"UNITED ST1",25246,19940619,4175931
"UNITED ST1",8902,19961025,6440814
"UNITED ST5",20876,19931207,4484425
"UNITED ST3",6682,19970720,1810541
"UNITED ST1",20515,19930322,5298820
"UNITED ST9",18223,19940227,4379141
"UNITED ST0",4565,19941218,8388229
"UNITED ST0",24664,19930526,4441920
"UNITED ST4",19244,19930919,126217
"UNITED ST9",19244,19930919,4226425
"UNITED ST4",13084,19970212,993555
"UNITED ST7",26063,19930606,2286320
"UNITED ST7",1228,19971220,3167328
"UNITED ST3",25447,19921028,884968
"UNITED ST6",20284,19930531,4492929
"UNITED ST4",2740,19931229,4073329
"UNITED ST7",4013,19950814,6178229
"UNITED ST6",17923,19920112,798609
"UNITED ST4",13567,19930331,5601390
"UNITED ST9",15475,19950630,3689383
"UNITED ST9",8069,19930626,2458838
"UNITED ST8",16376,19980329,450543
"UNITED ST3",27991,19940924,4567096
"UNITED ST6",21238,19950511,6862705
"UNITED ST7",21940,19940518,2798397
"UNITED ST5",4420,19930528,4202377
"UNITED ST9",1013,19970126,6073026
"UNITED ST4",26942,19971112,167556
"UNITED ST3",25408,19921223,2356680
"UNITED ST0",19486,19960419,4927151
"UNITED ST0",21301,19960607,1665030
"UNITED ST6",29479,19940622,6457318
"UNITED ST3",1612,19960125,3557595
"UNITED ST6",18362,19920829,3082588
"UNITED ST1",9307,19961124,2919391
"UNITED ST3",9307,19961124,6757612
"UNITED ST0",28301,19920621,1465361
"UNITED ST2",12617,19980126,6688478
"UNITED ST8",697,19950122,1970185
"UNITED ST3",27490,19940912,510755
"UNITED ST3",1840,19971211,4948072
"UNITED ST7",9619,19921024,2625807
"UNITED ST1",9353,19941231,7632403
"UNITED ST0",29120,19960627,5346511
"UNITED ST3",15799,19941030,478342
"UNITED ST3",29215,19940327,2409121
"UNITED ST1",7645,19950822,3552534
"UNITED ST5",25207,19940116,2985392
"UNITED ST5",24743,19950215,5441350
"UNITED ST1",16573,19961117,1846560
"UNITED ST5",5416,19980110,6210141
"UNITED ST9",28366,19940614,797146
"UNITED ST0",18910,19970618,4248871
"UNITED ST7",14734,19920225,4963284
"UNITED ST1",24649,19950131,8356961
"UNITED ST2",2770,19940110,1751215
"UNITED ST3",24806,19930420,2479699
"UNITED ST7",23848,19920723,792449
"UNITED ST0",8840,19931028,3689488
"UNITED ST5",29608,19960118,6165777
"UNITED ST4",16960,19940220,1722684
"UNITED ST3",12395,19920427,5613496
"UNITED ST0",23065,19930614,1619822
"UNITED ST4",23065,19930614,733171
"UNITED ST3",8671,19940725,3676526
"UNITED ST1",11905,19950528,3819304
"UNITED ST3",17203,19980616,3043920
"UNITED ST7",21254,19930327,4903266
"UNITED ST0",28118,19920319,7642212
"UNITED ST8",6572,19960222,5141602
"UNITED ST9",607,19950617,5961985
"UNITED ST5",15385,19980128,5507021
"UNITED ST6",14926,19920412,1821682
"UNITED ST9",23392,19941107,2364553
"UNITED ST9",21484,19970705,3569894
"UNITED ST0",21484,19970705,2452609
"UNITED ST8",6784,19970805,179889
"UNITED ST4",10243,19940625,8243889
"UNITED ST6",20569,19950331,890318
"UNITED ST7",7150,19940918,5258419
"UNITED ST1",17210,19920919,7022018
"UNITED ST1",17210,19920919,5643183
"UNITED ST9",29851,19970424,2254212
"UNITED ST1",13076,19940722,4611819
"UNITED ST6",21569,19920323,6214637
"UNITED ST7",12892,19971004,4556637
"UNITED ST8",17435,19980613,1105800
"UNITED ST4",11993,19960703,6632629
"UNITED ST3",20315,19960623,7735330
"UNITED ST7",5590,19941214,5814895
"UNITED ST3",16591,19980721,6909202
"UNITED ST6",17983,19930104,3645488
"UNITED ST3",4780,19980509,3495467
"UNITED ST1",22666,19930804,520911
"UNITED ST7",12982,19940609,345915
"UNITED ST1",26152,19930619,822595
"UNITED ST8",3817,19950210,3748103
"UNITED ST9",3535,19960702,2408230
"UNITED ST4",15727,19920317,1197721
"UNITED ST4",15727,19920317,2058953
"UNITED ST7",28870,19971003,2280940
"UNITED ST9",23557,19940526,2342448
"UNITED ST9",4886,19960531,1594698
"UNITED ST7",12286,19930319,4925226
"UNITED ST3",13204,19940513,4732815
"UNITED ST7",11749,19950916,1247456
"UNITED ST7",5377,19950209,4020888
"UNITED ST6",13315,19980206,8589870
"UNITED ST4",13840,19930115,3347604
"UNITED ST9",1606,19970310,973803
"UNITED ST1",12205,19920622,5648137
"UNITED ST3",17858,19980228,6395448
"UNITED ST9",25154,19961215,5331458
"UNITED ST0",20404,19940729,6637237
"UNITED ST7",9352,19970713,8279614
"UNITED ST9",2474,19971121,7138010
"UNITED ST3",9230,19940302,8049682
"UNITED ST7",5147,19970417,695548
"UNITED ST0",16882,19970401,6826450
"UNITED ST3",11960,19930810,660144
"UNITED ST1",29938,19980118,2161980
"UNITED ST3",5828,19960123,6047194
"UNITED ST6",27037,19961127,1260270
"UNITED ST6",29468,19980112,561158
"UNITED ST3",29077,19920824,3475685
"UNITED ST4",12002,19941022,783676
"UNITED ST0",28132,19941202,6584294
"UNITED ST9",9712,19930110,3674122
"UNITED ST6",9712,19930110,2002518
"UNITED ST0",26989,19980127,1087326
"UNITED ST1",16154,19940424,6290658
"UNITED ST4",8009,19970331,316550
"UNITED ST8",24199,19940722,1095222
"UNITED ST1",4417,19920822,2306730
"UNITED ST0",9932,19941225,681991
"UNITED ST8",1895,19980613,2681583
"UNITED ST1",4507,19921218,5375698
"UNITED ST5",4507,19921218,4224970
"UNITED ST0",29945,19940101,5241602
"UNITED ST7",7037,19960521,1229579
"UNITED ST6",7037,19960521,3397134
"UNITED ST7",16097,19950708,2979418
"UNITED ST5",4333,19940831,784791
"UNITED ST1",29644,19940625,5614464
"UNITED ST5",29218,19950408,4813043
"UNITED ST3",15842,19930921,1932756
"UNITED ST3",15842,19930921,6725301
"UNITED ST8",28118,19931102,1103910
"UNITED ST6",21601,19971129,3476017
"UNITED ST0",8293,19940531,1983373
"UNITED ST3",20126,19950311,3076486
"UNITED ST1",12068,19941110,5968714
"UNITED ST5",12068,19941110,6007243
"UNITED ST5",23428,19960809,4094872
"UNITED ST9",8359,19980224,5103718
"UNITED ST4",18986,19980327,547900
"UNITED ST1",15950,19960117,4106923
"UNITED ST5",25891,19920627,3307235
"UNITED ST3",9931,19980201,1843035
"UNITED ST1",9931,19980201,4119287
"UNITED ST0",23278,19970422,6405142
"UNITED ST9",10082,19950205,3598495
"UNITED ST5",118,19980524,5098780
"UNITED ST2",18574,19920725,4879784
"UNITED ST8",28645,19930915,2335219
"UNITED ST3",8230,19921007,2146248
"UNITED ST5",6838,19961128,5063291
"UNITED ST5",11855,19970223,881017
"UNITED ST9",26716,19970822,1258038
"UNITED ST0",12340,19980308,1838970
"UNITED ST1",175,19930406,1390578
"UNITED ST7",26539,19940215,5966152
"UNITED ST4",7682,19930830,7712106
"UNITED ST4",28822,19940505,865717
"UNITED ST7",1501,19931125,4705950
"UNITED ST5",11309,19930714,2064215
"UNITED ST4",26158,19961001,5024676
"UNITED ST6",12565,19961201,5862736
"UNITED ST5",22981,19960123,5352010
"UNITED ST5",4015,19970821,4508699
"UNITED ST0",14462,19980417,5465129
"UNITED ST7",7166,19960901,6577698
"UNITED ST0",24400,19961014,2325098
"UNITED ST3",16189,19920208,5796781
"UNITED ST1",17917,19961229,376599
"UNITED ST4",8779,19980212,2453729
"UNITED ST8",15136,19940625,4907272
"UNITED ST1",20647,19920511,758877
"UNITED ST3",26521,19970111,7211177
"UNITED ST1",26521,19970111,2753485
"UNITED ST0",18899,19971115,906738
"UNITED ST1",28087,19930923,7265913
"UNITED ST9",24409,19940525,2943886
"UNITED ST7",8246,19950311,3740810
"UNITED ST5",6871,19940403,4172904
"UNITED ST3",15494,19920603,2763331
"UNITED ST9",21562,19920508,4879307
"UNITED ST4",6131,19980106,2580182
"UNITED ST7",23915,19951201,4757493
"UNITED ST7",4159,19970116,1371715
"UNITED ST7",18187,19950221,1272996
"UNITED ST1",7456,19951102,4324209
"UNITED ST8",22165,19950318,6052441
"UNITED ST3",15467,19970525,7398125
"UNITED ST1",11821,19950404,2750687
"UNITED ST7",16366,19920514,4409405
"UNITED ST8",5008,19941201,4413196
"UNITED ST3",4999,19920924,3403962
"UNITED ST3",424,19960913,3067416
"UNITED ST3",9143,19940106,5459062
"UNITED ST1",5527,19940327,2236547
"UNITED ST0",3914,19930509,3533026
"UNITED ST5",16651,19940715,1758513
"UNITED ST0",18092,19950530,5097982
"UNITED ST9",19309,19971124,448223
"UNITED ST9",19309,19971124,6653452
"UNITED ST9",23066,19940619,2094094
"UNITED ST4",28912,19960405,7974638
"UNITED ST3",166,19970605,5396766
"UNITED ST0",26806,19980330,1226195
"UNITED ST9",11056,19950317,3181087
"UNITED ST1",19855,19930207,7117567
"UNITED ST6",8569,19960403,127046
"UNITED ST0",8569,19960403,1812223
"UNITED ST1",22495,19960721,2272624
"UNITED ST7",27997,19950227,2500542
"UNITED ST3",8987,19960628,1027457
"UNITED ST0",5084,19941025,3397242
"UNITED ST0",4856,19971211,5984706
"UNITED ST6",4856,19971211,1837876
"UNITED ST7",27481,19930221,3362328
"UNITED ST3",24326,19961020,7410705
"UNITED ST4",15743,19970425,2470532
"UNITED ST9",20992,19930327,2702689
"UNITED ST5",27535,19920710,8676409
"UNITED ST6",23716,19951224,315383
"UNITED ST7",16531,19950112,7664966
"UNITED ST7",22259,19970923,9441216
"UNITED ST6",92,19950731,522433
"UNITED ST1",26621,19970310,3403200
"UNITED ST0",14095,19940227,6951159
"UNITED ST1",2048,19980323,4507349
"UNITED ST1",5974,19970803,1598886
"UNITED ST7",10043,19961201,5465955
"UNITED ST9",10043,19961201,1789802
"UNITED ST8",26399,19920311,485924
"UNITED ST6",25268,19930911,3905550
"UNITED ST9",17245,19930629,1843186
"UNITED ST1",2569,19920811,4554316
"UNITED ST7",8161,19960513,2470586
"UNITED ST4",25255,19920412,6911373
"UNITED ST7",9667,19940407,2086632
"UNITED ST1",20996,19970922,4856121
"UNITED ST0",15011,19931219,6380865
"UNITED ST4",20737,19961022,3720953
"UNITED ST6",22468,19970726,1173417
"UNITED ST4",8222,19920206,4553909
"UNITED ST4",16910,19920603,4271879
"UNITED ST3",8372,19930510,3821621
"UNITED ST3",28682,19950814,2720021
"UNITED ST0",145,19961007,3869546
"UNITED ST7",20512,19950422,4268837
"UNITED ST9",8918,19960310,8471477
"UNITED ST9",2350,19971205,2545635
"UNITED ST6",28597,19970711,4107647
"UNITED ST9",14228,19970707,1308955
"UNITED ST4",211,19961019,1453910
"UNITED ST7",27266,19961017,914698
"UNITED ST9",13178,19960827,6395532
"UNITED ST7",14551,19951223,1429504
"UNITED ST0",15734,19950328,7979270
"UNITED ST3",25777,19960501,3555755
"UNITED ST6",9205,19950715,154445
"UNITED ST0",9205,19950715,289140
"UNITED ST9",9205,19950715,6201371
"UNITED ST9",11152,19970412,6510893
"UNITED ST0",22571,19920820,3436555
"UNITED ST6",23641,19940404,470492
"UNITED ST9",8480,19970626,3378140
"UNITED ST9",14938,19970115,424890
"UNITED ST4",18949,19940728,578561
"UNITED ST8",18949,19940728,8331784
"UNITED ST1",24841,19980331,511510
"UNITED ST8",15599,19921025,8156584
"UNITED ST3",367,19980303,1172678
"UNITED ST9",10913,19980622,4074964
"UNITED ST7",26479,19930124,3433173
"UNITED ST9",23957,19960815,3631017
"UNITED ST0",14822,19920601,3612124
"UNITED ST0",10127,19960718,607822
"UNITED ST1",14951,19960806,2758371
"UNITED ST4",22202,19931229,590135
"UNITED ST5",1702,19960624,4999215
"UNITED ST3",16501,19920511,919338
"UNITED ST4",5098,19970501,2022100
"UNITED ST9",10924,19960130,8500472
"UNITED ST8",10652,19921005,4264580
"UNITED ST0",20500,19930223,6994277
"UNITED ST4",26615,19920606,2792689
"UNITED ST4",22444,19971014,1110596
"UNITED ST3",28976,19971222,425954
"UNITED ST8",20590,19931205,1263948
"UNITED ST2",28579,19950502,3291714
"UNITED ST9",24196,19941003,588813
"UNITED ST4",12815,19940220,4404771
"UNITED ST7",1997,19950315,2868320
"UNITED ST4",9905,19950815,649246
"UNITED ST7",21847,19950702,4698396
"UNITED ST3",21847,19950702,2165945
"UNITED ST3",27020,19980527,951854
"UNITED ST6",13975,19950330,2330063
"UNITED ST1",2746,19931118,3525382
"UNITED ST4",27301,19921113,2744897
"UNITED ST0",9787,19931124,2957817
"UNITED ST4",27103,19921105,179269
"UNITED ST7",1717,19961207,2635593
"UNITED ST8",25519,19980729,2585000
"UNITED ST8",25144,19940802,4417891
"UNITED ST1",14260,19960327,5661521
"UNITED ST5",6814,19951129,3321310
"UNITED ST4",28405,19970705,3849404
"UNITED ST4",26819,19980522,7563139
"UNITED ST3",19421,19920211,3515571
"UNITED ST5",29954,19920129,7472072
"UNITED ST4",14461,19980802,1593880
"UNITED ST2",14461,19980802,2836164
"UNITED ST9",19936,19940927,5279232
"UNITED ST5",19328,19980601,8130962
"UNITED ST9",19328,19980601,1695313
"UNITED ST9",27833,19960607,2627777
"UNITED ST1",29594,19980604,572691
"UNITED ST9",29990,19960130,3340494
"UNITED ST0",23437,19960314,4389411
"UNITED ST9",14266,19971116,5547544
"UNITED ST3",10234,19930106,5307359
"UNITED ST4",17548,19951025,1138347
"UNITED ST8",6289,19970506,3602837
"UNITED ST0",13876,19920914,594647
"UNITED ST1",17677,19950921,1309546
"UNITED ST5",25372,19920616,5477896
"UNITED ST1",4922,19951125,4959630
"UNITED ST8",21418,19961125,1966837
"UNITED ST6",5144,19980322,238329
"UNITED ST7",18278,19980509,2553291
"UNITED ST4",18278,19980509,6017149
"UNITED ST3",12760,19930203,368481
"UNITED ST8",13547,19920913,5044901
"UNITED ST5",5419,19970529,4924530
"UNITED ST4",28696,19930407,1763572
"UNITED ST4",17383,19961220,1765372
"UNITED ST6",8795,19940927,1855044
"UNITED ST6",25681,19941029,6042664
"UNITED ST6",20476,19960613,4286248
"UNITED ST9",4756,19951226,1071159
"UNITED ST3",2957,19950124,3763802
"UNITED ST7",19750,19920201,2045211
"UNITED ST0",13414,19960116,3380559
"UNITED ST9",26821,19940907,1636043
"UNITED ST1",2662,19980616,4325426
"UNITED ST9",24878,19960811,4499755
"UNITED ST0",8984,19970813,3972150
"UNITED ST6",4874,19940131,688192
"UNITED ST1",22957,19930728,1268341
"UNITED ST4",18950,19921220,2908315
"UNITED ST7",5521,19970308,2820081
"UNITED ST1",16739,19960623,2880334
"UNITED ST7",15790,19960127,1636921
"UNITED ST1",22213,19940410,2028141
"UNITED ST0",12670,19940821,1069521
"UNITED ST1",19052,19980404,3021567
"UNITED ST0",28703,19940106,6014550
"UNITED ST0",10777,19930827,2979388
"UNITED ST0",4297,19950323,949320
"UNITED ST2",17096,19970409,5658554
"UNITED ST0",3457,19921219,2486729
"UNITED ST9",6985,19961105,6628504
"UNITED ST6",2449,19930222,7982190
"UNITED ST7",29944,19920121,3211838
"UNITED ST3",29944,19920121,3643024
"UNITED ST0",12329,19940617,6391266
"UNITED ST3",21061,19980111,5930147
"UNITED ST3",7781,19930623,255257
"UNITED ST1",2243,19960204,630975
"UNITED ST4",24472,19980525,2484503
"UNITED ST1",13427,19920104,3171593
"UNITED ST3",13427,19920104,4216924
"UNITED ST3",18364,19960326,338146
"UNITED ST9",695,19951020,292514
"UNITED ST6",29734,19970113,260227
"UNITED ST3",2512,19921205,4020869
"UNITED ST5",29419,19961018,1363677
"UNITED ST0",446,19960106,5641943
"UNITED ST1",22501,19950410,5567176
"UNITED ST8",13249,19950704,2873424
"UNITED ST1",25883,19970526,5460360
"UNITED ST4",9649,19960912,3971769
"UNITED ST9",4837,19960522,7995356
"UNITED ST4",8861,19920611,5636270
"UNITED ST1",15919,19920402,317659
"UNITED ST9",12223,19950804,1629625
"UNITED ST1",19174,19960407,1505016
"UNITED ST7",20872,19970916,485280
"UNITED ST3",15824,19931107,2484960
"UNITED ST3",25300,19950324,4192637
"UNITED ST0",5549,19930307,337211
"UNITED ST1",19015,19960329,6400415
"UNITED ST3",7591,19970727,4357167
"UNITED ST0",12947,19961011,6484217
"UNITED ST4",494,19961002,5212239
"UNITED ST5",21475,19970602,3007170
