"s_city","d_year","lo_custkey","lo_partkey","lo_revenue","lo_supplycost"
"UNITED ST4",1993,729152,432961,7500002,113636
"UNITED ST2",1993,73222,355307,6541716,81737
"UNITED ST3",1993,590072,493376,5921069,82161
"UNITED ST7",1993,685678,360564,5555961,97473
"UNITED ST9",1992,107299,200057,2492132,57422
"UNITED ST0",1992,565849,621990,6305644,114717
"UNITED ST4",1993,514411,675113,5118328,65284
"UNITED ST9",1992,236117,255308,459837,75797
"UNITED ST5",1993,319241,264188,1659124,69130
"UNITED ST8",1992,148120,507859,8232720,112009
"UNITED ST6",1993,599099,460852,1501023,108769
"UNITED ST7",1993,818773,281384,4444279,81922
"UNITED ST1",1993,239068,464334,3984513,77898
"UNITED ST8",1993,305918,7578,5466897,89134
"UNITED ST7",1993,305918,510488,5836501,89907
"UNITED ST9",1992,556778,421166,4696444,65228
"UNITED ST1",1992,809236,699156,3867341,69307
"UNITED ST4",1992,569876,45649,5514265,95678
"UNITED ST6",1993,26815,573008,2685154,64858
"UNITED ST9",1992,723889,199552,2583024,99093
"UNITED ST1",1993,553387,528807,1079438,110146
"UNITED ST0",1993,283541,643423,3279336,81983
"UNITED ST6",1992,664520,550426,1302184,88584
"UNITED ST8",1992,705545,80381,3920774,81682
"UNITED ST9",1993,43040,59992,966235,117119
"UNITED ST8",1993,870397,23433,3190323,81385
"UNITED ST4",1992,694645,487376,2822134,81801
"UNITED ST5",1993,578866,74261,2636044,74115
"UNITED ST3",1993,20494,712171,1507320,70988
"UNITED ST7",1992,17080,98033,2276514,61861
"UNITED ST4",1992,41275,814,3160394,102888
"UNITED ST9",1993,320362,645830,495448,106548
"UNITED ST9",1993,278650,458615,144770,94415
"UNITED ST1",1993,278650,739006,2534052,62698
"UNITED ST5",1992,136396,577301,3969446,82696
"UNITED ST4",1993,764872,495452,4689673,86845
"UNITED ST0",1992,74264,144974,6797871,121138
"UNITED ST9",1993,139291,410537,408197,86850
"UNITED ST6",1992,667238,709612,5399861,97294
"UNITED ST4",1992,667238,157871,7252551,115732
"UNITED ST2",1992,124522,538813,6351639,111107
"UNITED ST1",1992,867913,434457,5155248,83485
"UNITED ST9",1993,287158,394261,780624,81315
"UNITED ST8",1993,529114,560096,5551448,69364
"UNITED ST5",1993,120731,401763,474450,99884
"UNITED ST2",1993,466942,541950,1685172,119515
"UNITED ST4",1993,317629,90728,1118886,103123
"UNITED ST2",1993,462853,413561,6308082,88472
"UNITED ST2",1993,286123,102830,4398792,109969
"UNITED ST1",1993,157480,50119,3181671,64146
"UNITED ST9",1992,642061,636811,821456,104866
"UNITED ST5",1993,636184,285253,115156,74294
"UNITED ST5",1992,831728,302512,4634370,90870
"UNITED ST2",1992,460510,324952,3487322,118616
"UNITED ST2",1993,98140,501855,4044175,111409
"UNITED ST6",1992,3575,290089,3021396,64744
"UNITED ST7",1992,256690,22597,875283,91175
"UNITED ST5",1993,152650,546672,1306174,103119
"UNITED ST3",1992,56545,92528,2969575,91231
"UNITED ST1",1993,223141,112,4281225,60726
"UNITED ST6",1993,58076,601296,929073,71835
"UNITED ST4",1993,169672,773329,2360054,84137
"UNITED ST2",1992,28846,616537,5232600,87210
"UNITED ST3",1993,317876,503097,920758,66004
"UNITED ST4",1992,709369,633984,3227909,115077
"UNITED ST5",1992,709369,657236,2777769,71592
"UNITED ST7",1993,656866,132136,1168130,70087
"UNITED ST2",1993,147076,640371,616329,78680
"UNITED ST9",1993,147076,488470,2970862,87507
"UNITED ST6",1992,500728,108799,8677392,108467
"UNITED ST6",1992,53333,501108,2293577,66544
"UNITED ST8",1993,247994,40920,5947500,111655
"UNITED ST1",1992,697894,716726,3764210,104561
"UNITED ST4",1992,291529,649767,7570779,103003
"UNITED ST6",1993,873583,327671,7567530,101919
"UNITED ST0",1992,651413,617879,871467,107810
"UNITED ST3",1993,361612,725695,168624,103239
"UNITED ST2",1993,113113,231318,5746780,74958
"UNITED ST3",1992,34042,69039,4586536,60481
"UNITED ST4",1993,426040,135279,1076387,78856
"UNITED ST3",1992,455611,447138,3330202,65106
"UNITED ST7",1992,590389,335835,5208362,112249
"UNITED ST6",1993,21350,656064,612018,61201
"UNITED ST0",1992,880987,105789,1218655,107686
"UNITED ST4",1992,225958,791128,3701157,73145
"UNITED ST2",1992,252487,609133,1531887,62526
"UNITED ST8",1992,28003,613292,4324472,72315
"UNITED ST3",1992,619663,683920,1808695,114233
"UNITED ST6",1992,619663,117937,5309589,117295
"UNITED ST6",1993,739192,436412,4012808,80903
"UNITED ST8",1993,607261,21751,4140056,100365
"UNITED ST5",1992,655975,732124,1442800,69365
"UNITED ST2",1992,871030,692467,1840341,87565
"UNITED ST9",1993,585058,266543,2173723,90571
"UNITED ST0",1993,138307,689172,2007611,69668
"UNITED ST1",1993,699724,437245,354666,70933
"UNITED ST6",1992,434353,396971,9926208,124077
"UNITED ST0",1992,606874,67006,4767700,58380
"UNITED ST2",1993,197590,279241,1757131,73213
"UNITED ST1",1992,663329,286796,6134545,106966
"UNITED ST9",1993,60136,33925,1901675,111535
"UNITED ST3",1993,859196,86492,2173380,88709
"UNITED ST3",1993,250684,319820,356923,110388
"UNITED ST8",1992,423058,713815,7322435,109726
"UNITED ST5",1992,380357,165519,4610924,95070
"UNITED ST6",1992,48580,39717,1491039,99402
"UNITED ST1",1992,691351,793322,911446,84917
"UNITED ST3",1992,665635,468245,676976,72793
"UNITED ST1",1993,734455,547627,1125331,100476
"UNITED ST8",1992,128860,83032,2926331,60901
"UNITED ST7",1992,128860,310787,8111538,107866
"UNITED ST6",1993,564764,260267,2168550,73635
"UNITED ST6",1993,719627,576651,6357678,103657
"UNITED ST1",1993,458701,715104,611012,67144
"UNITED ST8",1992,678170,375509,3094508,95069
"UNITED ST7",1992,536959,12025,3325483,56221
"UNITED ST6",1992,879346,518399,1160826,85042
"UNITED ST2",1993,735409,526494,6933343,91228
"UNITED ST8",1993,436360,153633,941139,101197
"UNITED ST2",1992,517342,156106,4697208,69726
"UNITED ST8",1993,859883,654721,2734726,100541
"UNITED ST1",1993,859883,682761,4601703,104623
"UNITED ST7",1992,806980,11939,3265040,111055
"UNITED ST0",1992,887806,369269,4801641,80295
"UNITED ST5",1993,662407,264242,542803,72373
"UNITED ST2",1992,349882,542107,330935,68944
"UNITED ST9",1993,845116,728966,5529945,119695
"UNITED ST3",1993,485260,236404,636685,80423
"UNITED ST8",1992,888803,141494,1876368,92129
"UNITED ST5",1992,246709,486785,7237639,106305
"UNITED ST9",1992,246709,539557,3414977,95791
"UNITED ST9",1993,222049,40750,7101150,101445
"UNITED ST4",1993,447265,472468,3578052,86426
"UNITED ST8",1992,303751,746092,1876660,68283
"UNITED ST2",1992,351319,382513,5881013,95730
"UNITED ST2",1993,30514,252217,3776516,70152
"UNITED ST5",1992,316756,663367,3389680,79819
"UNITED ST3",1993,711691,424529,1566873,87210
"UNITED ST2",1992,255925,655828,3408822,107027
"UNITED ST5",1992,833620,574222,1084919,77772
"UNITED ST7",1993,587452,494377,931146,82281
"UNITED ST4",1992,498299,623107,4686818,61804
"UNITED ST9",1992,616321,426989,3943045,114957
"UNITED ST3",1992,478546,221821,7945470,104568
"UNITED ST1",1993,161203,554449,5009395,90205
"UNITED ST3",1992,873778,492114,849477,66365
"UNITED ST4",1992,873778,738488,6528626,91587
"UNITED ST8",1992,551191,575076,1657512,69063
"UNITED ST8",1992,97142,200698,2327678,95920
"UNITED ST4",1992,59587,302691,2069676,101620
"UNITED ST8",1993,750166,788947,5549890,122154
"UNITED ST7",1992,685282,249786,5649931,104146
"UNITED ST3",1992,772198,523956,3573773,118795
"UNITED ST8",1993,22066,244573,5681744,91053
"UNITED ST6",1993,631526,476868,2774639,110690
"UNITED ST1",1992,708358,450271,4274375,73275
"UNITED ST6",1992,708358,499644,4187943,98617
"UNITED ST7",1992,273481,795369,6249760,87859
"UNITED ST5",1992,342979,705701,4915209,102400
"UNITED ST7",1993,839891,283509,2498428,89549
"UNITED ST8",1993,653822,755629,459893,101075
"UNITED ST9",1992,347210,486281,1178551,76035
"UNITED ST5",1992,227339,549966,598734,120956
"UNITED ST0",1993,352091,1570,264882,88294
"UNITED ST8",1993,352091,777125,5168987,72125
"UNITED ST4",1992,232528,373203,4456455,76571
"UNITED ST6",1992,66932,640587,4490997,91653
"UNITED ST9",1992,566774,19923,6256713,110575
"UNITED ST5",1993,871261,531299,1316967,79816
"UNITED ST8",1993,756103,720994,7955062,120897
"UNITED ST0",1993,710507,6147,890956,63188
"UNITED ST9",1993,294872,264398,133513,81742
"UNITED ST6",1992,401300,269894,8141427,111832
"UNITED ST5",1993,567277,402475,371911,82647
"UNITED ST0",1993,8740,268707,2312452,100541
"UNITED ST4",1992,186379,312352,256495,81860
"UNITED ST8",1993,768917,694589,2978657,95013
"UNITED ST7",1992,191444,383526,5272754,96570
"UNITED ST4",1992,191444,272450,1439509,85346
"UNITED ST8",1993,461126,199631,6749457,103837
"UNITED ST1",1993,14524,675292,3889220,76035
"UNITED ST4",1992,836395,338882,2297360,115252
"UNITED ST3",1993,724091,603670,5296872,94418
"UNITED ST0",1992,860587,377847,2656265,115489
"UNITED ST2",1993,782033,765905,8585109,118252
"UNITED ST9",1992,485042,21814,7408437,104148
"UNITED ST5",1992,184252,138725,349216,105823
"UNITED ST0",1992,324886,604623,6502950,91655
"UNITED ST6",1992,147250,288137,3118832,67507
"UNITED ST8",1992,841558,402191,1691133,65590
"UNITED ST8",1992,574856,266565,5528895,91893
"UNITED ST3",1992,574856,63161,2776675,67449
"UNITED ST7",1992,85957,26488,5509399,84868
"UNITED ST7",1993,112559,568502,1143309,94228
"UNITED ST0",1993,159664,337006,4902053,62579
"UNITED ST1",1993,166921,88948,7544381,116216
"UNITED ST1",1993,347705,739958,4315507,119875
"UNITED ST1",1993,487793,571619,2153811,101435
"UNITED ST5",1993,487793,502709,6757712,102700
"UNITED ST4",1993,556796,478874,4383843,111171
"UNITED ST3",1993,33856,412869,5755343,106910
"UNITED ST3",1992,816532,113260,4741620,76395
"UNITED ST8",1992,520115,795769,3915933,111883
"UNITED ST3",1992,45886,728997,6855848,121557
"UNITED ST0",1992,288082,716535,6538021,93090
"UNITED ST4",1992,425017,191417,5671621,90504
"UNITED ST0",1993,119900,758294,3042585,81135
"UNITED ST5",1993,57991,446048,271367,59641
"UNITED ST1",1992,566531,685099,1496002,65043
"UNITED ST5",1993,826397,701311,1948735,78736
"UNITED ST9",1992,448771,756428,1175636,89063
"UNITED ST0",1993,595114,233388,5494256,79282
"UNITED ST4",1993,425060,180282,396423,81736
"UNITED ST3",1992,219272,438158,2593443,65767
"UNITED ST4",1992,219272,551575,1449256,97593
"UNITED ST0",1992,810851,323282,1754282,78316
"UNITED ST9",1993,157421,513423,4052084,86184
"UNITED ST4",1992,37495,352448,810232,90025
"UNITED ST6",1993,409973,252764,5551969,103005
"UNITED ST9",1992,662212,241655,2075632,95798
"UNITED ST7",1993,842432,121683,6182874,102280
"UNITED ST4",1993,561889,629531,5783580,87630
"UNITED ST4",1993,619165,171999,4141980,124259
"UNITED ST0",1992,537730,102470,1177976,88348
"UNITED ST5",1993,836332,727002,2392355,61738
"UNITED ST3",1993,283219,686802,708352,107326
"UNITED ST6",1993,673063,295089,195132,65044
"UNITED ST4",1993,543094,198998,5976421,125819
"UNITED ST4",1993,714979,14846,2266201,105650
"UNITED ST8",1992,649333,263892,545628,111352
"UNITED ST7",1993,505780,54987,3301366,116518
"UNITED ST4",1993,579535,439297,2759354,74176
"UNITED ST5",1993,605236,39328,4936211,76039
"UNITED ST2",1993,883253,656392,2454015,80901
"UNITED ST1",1992,576410,206838,6564012,104689
"UNITED ST7",1992,576410,266536,5192709,90151
"UNITED ST8",1993,777016,609958,369848,112075
"UNITED ST0",1993,777016,685671,2249717,99398
"UNITED ST8",1993,506150,235747,6830201,100963
"UNITED ST1",1993,725761,712115,4068758,67624
"UNITED ST6",1993,771241,296531,2291280,91651
"UNITED ST2",1992,614143,705291,4446171,77775
"UNITED ST6",1993,714148,122958,1782855,118857
"UNITED ST9",1992,287182,125224,4984387,74953
"UNITED ST2",1992,246529,611854,4647638,105949
"UNITED ST6",1993,499963,277347,1059464,79459
"UNITED ST1",1992,155086,140788,2040918,109726
"UNITED ST7",1993,166235,560134,468091,71646
"UNITED ST1",1992,310012,53576,2967365,91774
"UNITED ST8",1992,805294,237121,2177590,63486
"UNITED ST6",1993,272704,612510,5436718,85348
"UNITED ST9",1992,347066,421541,5054469,87751
"UNITED ST5",1992,862421,671823,2746028,107687
"UNITED ST0",1992,71356,70467,4812616,86247
"UNITED ST6",1993,809131,327265,2853288,77535
"UNITED ST5",1992,69502,358192,3675529,75010
"UNITED ST5",1992,794197,38422,1199890,81625
"UNITED ST4",1992,125789,606854,6550250,105649
"UNITED ST0",1992,200201,443949,4675512,113575
"UNITED ST8",1992,458146,414663,1514534,94658
"UNITED ST5",1993,419623,553332,2319008,83118
"UNITED ST5",1992,435406,520374,1217267,83661
"UNITED ST2",1992,435406,425662,7144380,95258
"UNITED ST2",1993,300655,48065,3821262,60783
"UNITED ST7",1993,33838,88559,4902638,92853
"UNITED ST4",1993,743005,298096,1663001,65644
"UNITED ST4",1993,131920,686208,4447089,71650
"UNITED ST4",1992,801419,568762,4126487,109844
"UNITED ST1",1992,836839,586895,4806034,118912
"UNITED ST4",1993,765620,109474,1780164,89008
"UNITED ST9",1992,489791,25224,2477718,68953
"UNITED ST5",1992,461372,733712,5195143,104740
"UNITED ST7",1993,564049,168927,7113458,119755
"UNITED ST5",1993,564049,676793,509690,106185
"UNITED ST7",1993,457957,102231,1894241,73993
"UNITED ST3",1993,51398,150018,1787848,64080
"UNITED ST7",1992,623386,782178,1260140,75608
"UNITED ST8",1993,396820,599678,4691218,106659
"UNITED ST0",1992,883183,615355,3930370,76219
"UNITED ST2",1992,733847,520778,7079880,107925
"UNITED ST0",1993,870767,387136,112527,73387
"UNITED ST6",1993,377137,417924,7476272,110514
"UNITED ST2",1993,813166,52814,1971759,106008
"UNITED ST6",1992,504104,701813,3168605,108886
"UNITED ST0",1992,834502,548523,722890,94290
"UNITED ST3",1992,407102,269039,4191347,60481
"UNITED ST2",1992,834601,58135,3825955,65587
"UNITED ST4",1992,386113,457792,2327194,104986
"UNITED ST3",1993,652121,746377,6974366,85400
"UNITED ST5",1993,625549,544825,1495840,112188
"UNITED ST5",1992,690400,408187,3434421,65709
"UNITED ST2",1992,205153,80798,170763,106727
"UNITED ST9",1992,205153,363455,1636878,91106
"UNITED ST6",1992,817769,393026,3767706,67140
"UNITED ST2",1992,817769,419165,1732455,65048
"UNITED ST1",1992,873629,159986,9724542,122758
"UNITED ST6",1992,359768,327176,985388,72189
"UNITED ST0",1993,848699,484414,4337805,83903
"UNITED ST9",1992,742015,373426,4114381,89964
"UNITED ST8",1993,689947,243856,7867100,107990
"UNITED ST6",1992,220139,128667,1404006,101739
"UNITED ST9",1992,177643,562076,5462640,68283
"UNITED ST6",1993,568322,154274,4914599,79696
"UNITED ST7",1993,873394,653172,2825226,67508
"UNITED ST7",1993,641338,458995,8628731,117238
"UNITED ST5",1993,845965,782556,5407116,98311
"UNITED ST9",1993,845965,265792,7308849,105466
"UNITED ST0",1993,586633,313912,3327955,115554
"UNITED ST8",1992,122716,316132,2985112,68887
"UNITED ST5",1992,156172,328435,4536602,87805
"UNITED ST0",1993,298739,153411,3731316,87864
"UNITED ST7",1993,414253,571467,6498370,92306
"UNITED ST1",1992,613207,790451,5951422,92485
"UNITED ST9",1993,261181,61309,1951180,76218
"UNITED ST4",1992,177682,32588,2463339,91234
"UNITED ST1",1992,340615,715516,6409243,91888
"UNITED ST2",1992,340615,57514,5165000,88290
"UNITED ST3",1993,282955,410869,4373066,106790
"UNITED ST4",1993,15506,351842,7423813,113629
"UNITED ST2",1992,307792,676439,3906504,84924
"UNITED ST8",1993,292924,88247,3367264,74114
"UNITED ST6",1993,270394,332463,952601,89727
"UNITED ST9",1992,772840,157058,4174747,66903
"UNITED ST4",1992,772840,463430,6967050,83604
"UNITED ST3",1993,341336,24925,7029696,110995
"UNITED ST1",1992,488194,591868,3684499,117590
"UNITED ST7",1992,488194,209103,2118304,60725
"UNITED ST4",1993,653050,282787,7610011,106186
"UNITED ST7",1992,127180,74238,3234229,72733
"UNITED ST3",1992,357697,126022,3458466,62881
"UNITED ST5",1992,891454,256059,3625722,60902
"UNITED ST5",1992,781175,585340,4789075,85519
"UNITED ST2",1993,853756,59483,5768477,86548
"UNITED ST4",1993,880957,452818,1928390,106247
"UNITED ST9",1992,815168,102360,1831011,81741
"UNITED ST8",1992,391318,77007,867888,59040
"UNITED ST0",1993,17719,580316,2414185,83777
"UNITED ST2",1992,631231,137710,5882791,104862
"UNITED ST6",1993,664118,332160,4053310,71529
"UNITED ST2",1993,31178,97339,3127012,80179
"UNITED ST3",1992,563968,213622,5896742,92136
"UNITED ST1",1992,124667,502224,1980313,73572
"UNITED ST0",1992,449351,62389,4181169,81082
"UNITED ST1",1992,210395,741175,5229402,72968
"UNITED ST9",1993,454352,138225,1292274,75793
"UNITED ST0",1992,44677,133276,497522,78556
"UNITED ST3",1992,303500,729220,3447764,74951
"UNITED ST6",1992,303500,73849,3428762,109370
"UNITED ST1",1992,140944,85410,1741471,83724
"UNITED ST2",1993,39377,629157,3371316,65167
"UNITED ST9",1993,172507,788198,468162,77169
"UNITED ST2",1993,193586,3324,3523635,73639
"UNITED ST4",1992,629287,223464,2217145,83247
"UNITED ST7",1993,543355,599492,954882,95488
"UNITED ST9",1993,458701,415702,1766506,97060
"UNITED ST1",1992,1888,217214,1144774,67872
"UNITED ST9",1993,362335,394538,1074198,97951
"UNITED ST8",1992,28639,467554,1054420,91291
"UNITED ST1",1992,28639,760035,2759400,65700
"UNITED ST1",1992,24004,707658,6139475,99937
"UNITED ST4",1992,24004,791406,2088831,89842
"UNITED ST9",1992,27341,136511,4178277,92850
"UNITED ST3",1992,519406,539016,4809699,63299
"UNITED ST7",1992,573689,10768,4819719,100725
"UNITED ST4",1993,318770,526676,306477,102159
"UNITED ST4",1992,764701,132981,2461083,120838
"UNITED ST9",1993,385357,559517,2049437,94589
"UNITED ST6",1992,96506,545388,1251323,86001
"UNITED ST6",1992,849251,668141,4782482,66546
"UNITED ST2",1993,301966,593505,767270,95908
"UNITED ST0",1992,343906,485539,4872333,91470
"UNITED ST8",1993,347624,546724,7989398,106242
"UNITED ST1",1993,166985,209107,3351064,60965
"UNITED ST6",1993,356852,343221,3034104,75852
"UNITED ST4",1993,622328,258481,1488411,86368
"UNITED ST9",1993,622328,273621,6582550,95676
"UNITED ST4",1992,829615,305345,4375069,81019
"UNITED ST8",1993,681017,228718,815116,98802
"UNITED ST0",1993,318308,403445,674210,80905
"UNITED ST7",1993,477791,204804,6331066,102527
"UNITED ST8",1992,216421,414033,928069,56820
"UNITED ST1",1993,286303,53526,5228623,88771
"UNITED ST3",1992,850936,323434,7068487,87445
"UNITED ST2",1992,666667,180562,3843590,98553
"UNITED ST8",1993,186490,784802,1613188,113206
"UNITED ST8",1993,118729,253586,4156839,92374
"UNITED ST4",1993,118729,412445,6515616,81445
"UNITED ST0",1993,63898,183265,2426868,80895
"UNITED ST7",1993,325492,464292,3570319,75376
"UNITED ST9",1993,595867,633789,5564482,103365
"UNITED ST4",1993,454312,350468,148808,91107
"UNITED ST4",1993,647674,496194,1142563,71410
"UNITED ST0",1992,339796,119605,591354,97476
"UNITED ST7",1992,442729,465890,6770213,111352
"UNITED ST1",1992,229217,19867,6046734,107211
"UNITED ST6",1992,564212,51249,3456691,72014
"UNITED ST5",1993,104930,310714,5463849,103482
"UNITED ST7",1993,842332,669853,8487049,109369
"UNITED ST0",1992,869320,597312,1640413,84557
"UNITED ST8",1992,289813,328921,3229050,116994
"UNITED ST5",1992,140404,514802,2697918,109006
"UNITED ST7",1993,290908,727352,2510362,82759
"UNITED ST3",1993,460931,615705,7001294,97240
"UNITED ST2",1993,41978,476125,1228827,66066
"UNITED ST6",1993,260180,118547,3988995,93932
"UNITED ST3",1993,120977,632360,5515664,77539
"UNITED ST3",1992,23614,392684,3139375,106600
"UNITED ST3",1993,87154,110260,492860,76215
"UNITED ST5",1992,141487,497363,5876668,81620
"UNITED ST5",1992,85750,146241,1589741,77234
"UNITED ST8",1992,85750,256578,1815384,92073
"UNITED ST5",1992,795088,7295,2012633,72137
"UNITED ST4",1993,207901,286150,4771788,68168
"UNITED ST3",1992,787261,344428,3321756,88344
"UNITED ST8",1992,75385,789353,3077910,86539
"UNITED ST2",1993,832303,257218,2908620,70512
"UNITED ST4",1993,386092,448929,6591429,112674
"UNITED ST9",1993,586412,282984,2195138,118018
"UNITED ST0",1993,566812,683471,6617702,87266
