"lo_custkey","lo_orderdate","lo_partkey","lo_revenue","lo_suppkey","lo_supplycost"
192613,19920228,94564,6109555,8044,93513
192613,19920228,210190,4851793,7482,66010
108850,19920403,123844,1109496,7259,112070
70102,19920704,520072,1819355,18512,65523
70102,19920704,221208,2571165,6115,67751
222124,19920420,330272,1804932,17145,78135
222124,19920420,277153,1882813,5495,67808
234562,19920822,44995,1901190,17936,116399
227125,19921001,470000,1152336,5312,58198
129295,19920828,337821,6922208,16917,111528
129295,19920828,453752,1350938,13737,102343
129295,19920828,196513,5576952,1388,96570
140074,19920114,451541,6289479,16701,89551
99814,19920505,413262,2938100,15634,70514
99814,19920505,10276,2016659,19477,71176
2177,19921205,311085,1863319,14202,65764
64762,19921106,179527,6769875,16948,96391
64762,19921106,497291,5229087,17912,77296
64762,19921106,74393,541486,7498,82043
82907,19920529,497152,2927983,2137,68947
14287,19920111,56061,2890484,18600,61023
14287,19920111,214558,1914302,15366,88352
226201,19920909,433353,2143025,8303,77179
226201,19920909,351628,6584071,15306,100776
226201,19920909,464016,288117,4488,58799
98000,19920831,395609,5625147,12706,102275
98000,19920831,17570,2945388,8180,89254
98000,19920831,106406,6851552,735,84744
207782,19921130,496453,6957264,11278,86965
159740,19920209,390023,5565050,17082,66780
189602,19921106,412442,3352189,3364,81265
23005,19920422,249935,8312497,13423,113095
23005,19920422,240078,4886688,15707,61083
54463,19921209,365989,2034420,10196,123298
54463,19921209,8917,5061422,18453,109554
54463,19921209,465629,5581100,10142,95676
99253,19921219,162870,6958332,11317,115972
128426,19921227,144227,6228978,15311,76273
248683,19921125,523656,8314168,14249,100777
87970,19920704,576853,4052643,1813,115789
236347,19920725,435752,6450504,15014,101263
163340,19920131,446040,1835969,15871,59161
163340,19920131,183831,1914830,17533,114889
273215,19920605,97216,1334531,11995,72792
273215,19920605,475769,345458,19321,104684
101662,19920109,219833,8417041,9558,105169
136615,19920316,397454,6993891,6051,93086
136615,19920316,120644,3262694,19095,99878
270679,19921202,303484,4373161,15698,89248
249829,19920917,570758,7863539,14065,109723
235468,19920812,139382,1847794,9223,85282
235468,19920812,532479,6961738,758,90687
98020,19921122,338973,5577153,2619,120717
98020,19921122,389606,3221621,7119,101735
11290,19920814,365086,2051206,7029,69064
11290,19920814,175826,8472608,8710,114109
248002,19920430,256968,3849900,14768,115497
248002,19920430,51666,2219429,12597,97059
88252,19920502,427920,1108740,5451,110874
32017,19920702,253793,1540659,6459,104806
1982,19920711,6573,6959897,1626,88774
145903,19920813,539511,5318180,2174,93029
193087,19920816,529887,1690670,17013,115011
104137,19920412,538400,719190,19299,86302
48602,19920229,151848,569952,1043,113990
251938,19921116,29908,2205480,17490,110274
52153,19920508,202480,5668127,6843,82948
52153,19920508,476984,4227829,3879,117657
52153,19920508,374249,2117168,15865,79393
52153,19920508,199221,1829824,10447,79213
36496,19920411,268048,603521,3144,60961
238507,19920525,358723,4714404,10309,106902
238507,19920525,537580,3523045,12630,97053
238507,19920525,303586,314734,9951,95374
283585,19920802,593897,4292315,14894,119452
12496,19920430,140924,2139797,7287,117895
12496,19920430,307793,1235335,10723,108046
148946,19920514,381257,3409835,11103,80294
14744,19921028,447862,8506248,13256,108590
14744,19921028,25018,4014393,5676,56580
273535,19920204,179988,10236501,17015,124078
217036,19920306,177499,2185015,17551,94589
266174,19920906,468172,3463775,5774,68409
266174,19920906,356507,7504752,12503,93809
266174,19920906,199958,203737,8526,123477
211151,19921207,290396,1086921,8217,83182
211151,19921207,437781,4934559,11140,103125
188611,19920913,559763,3789476,13894,109364
188611,19920913,43730,4519071,14786,100423
183346,19920905,524227,5078620,18279,75072
183346,19920905,280497,4343791,18767,88648
283600,19920612,150191,2432732,7410,74471
46729,19920610,506981,9249977,2686,119277
51628,19920420,230939,5738784,11610,112195
46540,19920321,245938,553872,13516,113035
73090,19920128,81486,7118745,16241,88048
73090,19920128,320011,3940482,1683,61860
2873,19920404,113105,2459820,1503,67086
284912,19920421,590424,151440,5157,90864
284912,19920421,281299,4609008,7383,76816
284912,19920421,385450,6755936,12891,92126
284912,19920421,49514,1014212,6186,87810
123487,19920102,43193,3824415,12630,68171
146929,19921103,339293,261126,5247,79936
147529,19920424,539751,6493186,6940,107443
147529,19920424,287001,1662787,7556,59279
25810,19920215,576148,3239021,9662,73447
149323,19921226,22711,3073008,7733,98022
76076,19920901,284864,2196433,15515,110931
76076,19920901,308669,3019770,10054,100659
167008,19921208,373540,479218,17964,96811
167008,19921208,394702,8803781,18197,107801
299368,19920928,457305,4248834,5685,75736
222574,19920512,329872,4142251,3052,114111
210187,19920228,261750,7117414,14557,102704
210187,19920228,5634,1524233,8859,92377
210187,19920228,483067,2984213,4746,63002
210187,19920228,294371,4055119,4266,81921
210187,19920228,487919,8222509,10905,114413
81592,19921205,240215,5032051,6967,69312
81592,19921205,470618,3494898,13542,95315
81592,19921205,67307,4163138,5664,76458
99484,19921205,512407,2950891,1877,85162
185453,19920515,30704,7529428,15685,98082
185453,19920515,29833,7580169,13555,105769
262756,19921218,586523,7170322,1498,96570
42889,19920529,316011,1006460,4984,61620
42889,19920529,483016,1198788,441,59939
32543,19921105,31138,4704172,5649,64147
32543,19921105,131300,4127030,15068,79878
32543,19921105,545761,3541210,2242,108404
32543,19921105,548679,7957555,19727,103659
294218,19921008,1208,4172810,19002,66552
294218,19921008,453794,4019871,4467,104866
294218,19921008,549756,6016692,9108,108343
294218,19921008,345973,3797663,16382,121137
104761,19921109,439900,2884931,18583,110392
3646,19920612,7109,1727370,4954,60966
195509,19920119,156606,7481700,7412,99756
195509,19920119,462168,895070,10493,67808
195509,19920119,184180,4583916,11712,75850
204928,19920916,61463,4187912,2519,85467
152687,19920812,185022,2878252,18752,66421
152687,19920812,552596,7670796,11801,98914
94708,19920811,27676,2986033,1417,96220
256556,19920511,422651,3271576,13031,94417
282442,19920322,141731,8686377,12410,106363
282442,19920322,500151,5128284,602,69067
100651,19920206,513923,7166530,5405,116214
108974,19920104,359036,4161076,12797,65701
108974,19920104,402504,6753916,479,84388
65956,19920406,8370,2129764,11714,76702
65956,19920406,274258,4391703,5298,73934
65956,19920406,313185,119817,4329,71890
126016,19920723,412936,7247727,10980,110934
126016,19920723,406338,1244310,12974,74658
226229,19920102,292681,8368350,14960,100420
226229,19920102,322267,2526930,6813,77355
241030,19920530,81124,2735172,2933,66307
241030,19920530,241143,1409369,6566,65047
10303,19920108,121433,1852943,12388,87265
10303,19920108,322735,8178671,3867,105463
215333,19920920,407073,1666085,14987,58803
215333,19920920,332563,4307985,6882,95733
215333,19920920,384890,4344736,1347,118492
107551,19920124,563615,4028616,16265,100715
214333,19921106,316001,3825916,10751,61019
278081,19921007,265989,1548336,2870,117298
278081,19921007,75607,2848680,9031,94956
180073,19920909,215426,5710382,11462,80484
180073,19920909,273509,290568,12218,88949
138827,19920106,451008,2658292,11941,57538
138827,19920106,498251,1836368,8203,74953
94585,19920314,61382,1316512,8366,80602
94585,19920314,244479,7046127,13678,85407
94585,19920314,146170,2648818,522,72970
176393,19921003,584705,531534,13275,107380
8702,19920809,459262,3541596,14730,73274
106243,19920527,590607,5209873,14858,101854
106243,19920527,13027,3948084,16081,56401
19279,19920616,120766,8667572,14350,107205
3782,19921015,378209,3027470,16562,77231
244337,19920606,142162,1298084,19837,72249
244337,19920606,491868,5891973,11419,111590
132632,19920223,132861,4639957,6196,113631
132632,19920223,334480,7196761,10568,90868
233204,19920607,437646,6017756,14386,95017
37388,19920521,271093,2873016,13892,63844
203606,19920523,259193,2650014,11676,69130
280352,19920809,55615,1077438,19390,94236
167699,19921024,248423,1612778,19498,82284
111670,19921110,483634,5124588,14899,97056
19853,19920119,111382,5434182,10655,83602
19853,19920119,582840,6662571,4143,115369
218255,19920218,289751,6440738,14966,104444
218255,19920218,243364,256240,5076,78441
218255,19920218,7973,2234592,7348,112858
214199,19921119,407921,6880321,17190,109734
297058,19921205,280777,8613024,10017,105465
249673,19920418,555702,2958175,8136,105460
285685,19921109,101531,6307893,18581,91951
285685,19921109,372080,5069108,18244,69124
285685,19921109,339604,8053591,642,98615
285685,19921109,519264,3978044,15732,76994
168262,19920628,326511,602700,2770,92250
168262,19920628,59124,3396664,5321,64987
243379,19920523,294582,4635115,12463,94594
49213,19920226,349404,1453390,14407,87203
265768,19920607,521067,217608,9316,65282
265768,19920607,156654,7184730,13629,102639
268367,19920623,142129,3213553,8267,70267
262522,19920626,111040,2575048,2057,63062
262522,19920626,1860,8023510,18419,105711
87703,19920620,205258,1395888,18922,69794
174211,19920607,504566,5597404,8398,94232
69596,19920318,269532,4955016,31,90091
69596,19920318,271338,3666096,7487,78559
69596,19920318,362779,184176,9533,110505
104648,19921208,272167,341745,3965,68349
206548,19920716,528461,147454,3763,89366
206548,19920716,56415,6788479,13574,82284
111920,19920608,552860,1530272,6456,114770
275035,19920109,482651,3396316,12364,98017
99622,19920711,68590,1680160,14312,93515
208621,19921128,420993,3751381,3543,114838
261718,19920630,464219,2087147,18998,70991
261718,19920630,54849,4772960,10947,108230
32080,19920306,41384,4854866,2618,79522
176920,19920711,418014,4613350,9210,55919
46532,19920630,223103,1523743,7685,61565
182804,19920412,282000,1749906,1364,58919
182804,19920412,169455,1207364,17018,91467
182804,19920412,413750,1630455,17855,99823
32038,19920818,65816,1247267,17890,106908
32038,19920818,470115,3330141,7279,65105
70237,19920925,179105,4220132,10036,71046
70237,19920925,513423,3878280,6512,86184
265531,19920816,276291,1140552,9023,76036
201124,19920131,307272,5952396,6398,76755
262810,19921110,15261,2420743,18878,70575
144397,19920605,488588,5774939,9821,94593
144397,19920605,80609,5665334,487,95376
156628,19920509,2725,161144,16479,97663
233402,19921028,586150,4405567,11622,74167
190696,19920115,111811,7473521,7433,109368
295663,19920521,428810,1564911,6337,104327
295663,19920521,406256,1035546,14852,69733
162619,19920503,260661,1430295,7097,97299
101254,19920816,3038,4516944,2950,56461
42172,19920930,209454,3474045,3231,81806
185894,19921212,396744,5772529,6644,110443
155479,19920207,125479,7149241,11844,90268
121093,19920229,530645,7464887,6789,100537
105788,19920622,109700,8463015,11612,102582
105788,19920622,520549,1691942,15294,94171
105788,19920622,265026,3204926,16970,59460
105788,19920622,486231,365163,9525,73032
277025,19920115,573026,4631186,18746,65940
250063,19920221,148805,8342100,4175,111228
189392,19920109,371307,3032238,12304,82697
189392,19920109,50507,5142060,14052,87450
168853,19921101,389271,1224234,18581,81615
175630,19921028,287447,2130128,8554,86065
125770,19920114,116887,7649789,317,114232
285110,19921029,421447,406420,7292,82105
67972,19921110,2529,5952260,13250,85891
67972,19921110,30267,3950958,6671,71835
27511,19920409,25677,1570616,1524,96160
27511,19920409,144884,4158665,4789,115732
134380,19920206,582305,1248552,9873,83236
262957,19921003,323808,544041,839,109907
186212,19921120,515920,4024736,17420,116154
159490,19920105,543572,5224688,17231,96933
159490,19920105,251962,3001073,5424,114837
159490,19920105,515171,4227438,17391,71169
196972,19921021,126238,3919113,1834,75853
196972,19921021,588889,6265860,8236,118671
217489,19920408,211874,3750306,18213,107151
124222,19921017,546515,468447,6319,93689
124222,19921017,469977,2920425,18549,116817
220190,19920716,581485,921078,13071,93987
220190,19920716,151748,3174741,14740,107984
62182,19921001,506632,4817513,14800,98316
62182,19921001,377318,3555224,383,83718
62182,19921001,111400,6351300,12450,84684
62182,19921001,484398,5825307,5547,82942
217834,19920110,570430,2058562,125,90024
266636,19921028,166818,2955382,12589,113088
266636,19921028,497798,8271316,7354,107746
69439,19920405,385064,796291,1129,68943
122653,19920110,368300,2031910,11705,82097
53441,19920722,444899,7301725,15259,110632
53441,19920722,527106,3739164,14247,67984
244069,19920622,390875,6164936,7893,117951
57722,19921003,541616,3282028,9239,99455
57722,19921003,330530,6488642,14588,93631
57722,19921003,209908,5879056,2892,109073
233213,19920103,52491,2858110,4279,86609
233213,19920103,348787,6116785,9594,110146
233213,19920103,491037,3626819,14056,61680
142774,19920809,255138,3213772,8746,65587
122936,19920707,276700,7137669,19321,100601
122936,19920707,481558,4772543,16340,92371
113503,19920413,74789,864252,6216,105826
215512,19921123,208309,4260515,12829,73037
215512,19921123,32582,4898151,11913,90874
138355,19920402,266802,1560072,13846,106127
138355,19920402,99974,2763558,3228,118438
138355,19920402,253803,8432592,8527,105407
276196,19920703,320591,631739,8848,96694
276196,19920703,171378,6812039,14320,86962
276196,19920703,379608,4556493,10680,101255
276196,19920703,264201,2191722,16320,69911
158944,19921101,14697,1263564,7472,96701
70318,19920116,264990,9774900,6303,117298
70318,19920116,21527,4875718,3279,86911
70318,19920116,464308,3180700,11641,76336
167716,19920615,317275,1393056,7741,77535
167716,19920615,497352,5937052,2537,80959
249421,19920308,66726,6469575,13686,101563
249421,19920308,62589,3878950,10881,93094
218875,19920927,39882,4736888,15295,109312
113209,19920328,120326,5864569,16843,80779
113209,19920328,160760,8011344,7528,109245
119077,19921127,167133,4440481,15230,72007
205613,19920131,464831,7215564,4302,107748
102529,19921128,378654,8150338,11460,103958
99343,19920717,414046,3516553,15629,57601
173737,19920422,471776,5823503,13675,104865
92074,19920520,565914,8232382,3168,118793
107935,19920203,196485,3479256,19804,94888
235207,19920220,570634,6988901,3528,102276
235207,19920220,233448,3453575,8153,82885
235207,19920220,151688,340977,19907,104380
236731,19920719,498375,3670964,7200,82401
49852,19920125,426052,2934090,13249,58681
248971,19920531,357984,2223705,14474,122518
248971,19920531,362450,5596028,13454,90746
90448,19920822,110372,5747894,17800,82942
32443,19920623,68955,192395,3667,115437
32443,19920623,323186,604585,8302,72550
32443,19920623,84601,3924360,4234,95136
194165,19920308,47483,2145720,2883,85828
194165,19920308,38800,7650720,5324,104328
194165,19920308,504650,1489167,7568,99277
194165,19920308,42017,939829,19230,57540
181078,19921025,406195,3413627,17164,66070
181078,19921025,54403,6181599,17901,81444
181078,19921025,210325,2470620,4782,74118
127184,19920519,503581,3571598,15566,95073
127184,19920519,304776,3141260,16223,106845
290741,19920317,57206,5243705,1263,69792
259934,19920726,468493,2005136,12763,87688
259934,19920726,151575,644121,3247,97594
259934,19920726,401009,2456946,13783,54598
35539,19921025,306160,4914156,6127,69969
219287,19920123,227796,8532711,9106,103426
286963,19921124,379599,1316006,12481,100714
286963,19921124,141669,3387106,5607,102639
283436,19920613,193180,1655134,9889,76390
293996,19921110,317165,4965030,19796,70929
246700,19921001,534203,3919386,15183,74230
246700,19921001,543012,4135560,8658,63299
125074,19920613,598162,5863431,2264,75608
125074,19920613,296935,9273216,14273,115915
263552,19921016,117205,5928892,706,73332
233872,19920512,499280,4763964,7338,76755
