"d_yearmonthnum","lo_custkey","lo_partkey","lo_revenue","lo_suppkey","lo_supplycost"
199212,128426,144227,6228978,15311,76273
199211,248683,523656,8314168,14249,100777
199207,87970,576853,4052643,1813,115789
199207,236347,435752,6450504,15014,101263
199201,163340,446040,1835969,15871,59161
199201,163340,183831,1914830,17533,114889
199206,273215,97216,1334531,11995,72792
199206,273215,475769,345458,19321,104684
199201,101662,219833,8417041,9558,105169
199203,136615,397454,6993891,6051,93086
199203,136615,120644,3262694,19095,99878
199212,270679,303484,4373161,15698,89248
199209,249829,570758,7863539,14065,109723
199208,235468,139382,1847794,9223,85282
199208,235468,532479,6961738,758,90687
199211,98020,338973,5577153,2619,120717
199211,98020,389606,3221621,7119,101735
199208,11290,365086,2051206,7029,69064
199208,11290,175826,8472608,8710,114109
199204,248002,256968,3849900,14768,115497
199204,248002,51666,2219429,12597,97059
199205,88252,427920,1108740,5451,110874
199207,32017,253793,1540659,6459,104806
199207,1982,6573,6959897,1626,88774
199208,145903,539511,5318180,2174,93029
199208,193087,529887,1690670,17013,115011
199204,104137,538400,719190,19299,86302
199202,48602,151848,569952,1043,113990
199211,251938,29908,2205480,17490,110274
199205,52153,202480,5668127,6843,82948
199205,52153,476984,4227829,3879,117657
199205,52153,374249,2117168,15865,79393
199205,52153,199221,1829824,10447,79213
199204,36496,268048,603521,3144,60961
199205,238507,358723,4714404,10309,106902
199205,238507,537580,3523045,12630,97053
199205,238507,303586,314734,9951,95374
199208,283585,593897,4292315,14894,119452
199204,12496,140924,2139797,7287,117895
199204,12496,307793,1235335,10723,108046
199205,148946,381257,3409835,11103,80294
199210,14744,447862,8506248,13256,108590
199210,14744,25018,4014393,5676,56580
199202,273535,179988,10236501,17015,124078
199203,217036,177499,2185015,17551,94589
199209,266174,468172,3463775,5774,68409
199209,266174,356507,7504752,12503,93809
199209,266174,199958,203737,8526,123477
199212,211151,290396,1086921,8217,83182
199212,211151,437781,4934559,11140,103125
199209,188611,559763,3789476,13894,109364
199209,188611,43730,4519071,14786,100423
199209,183346,524227,5078620,18279,75072
199209,183346,280497,4343791,18767,88648
199206,283600,150191,2432732,7410,74471
199206,46729,506981,9249977,2686,119277
199204,51628,230939,5738784,11610,112195
199203,46540,245938,553872,13516,113035
199201,73090,81486,7118745,16241,88048
199201,73090,320011,3940482,1683,61860
199204,2873,113105,2459820,1503,67086
199204,284912,590424,151440,5157,90864
199204,284912,281299,4609008,7383,76816
199204,284912,385450,6755936,12891,92126
199204,284912,49514,1014212,6186,87810
199201,123487,43193,3824415,12630,68171
199211,146929,339293,261126,5247,79936
199204,147529,539751,6493186,6940,107443
199204,147529,287001,1662787,7556,59279
199202,25810,576148,3239021,9662,73447
199212,149323,22711,3073008,7733,98022
199209,76076,284864,2196433,15515,110931
199209,76076,308669,3019770,10054,100659
199212,167008,373540,479218,17964,96811
199212,167008,394702,8803781,18197,107801
199209,299368,457305,4248834,5685,75736
199205,222574,329872,4142251,3052,114111
199202,210187,261750,7117414,14557,102704
199202,210187,5634,1524233,8859,92377
199202,210187,483067,2984213,4746,63002
199202,210187,294371,4055119,4266,81921
199202,210187,487919,8222509,10905,114413
199212,81592,240215,5032051,6967,69312
199212,81592,470618,3494898,13542,95315
199212,81592,67307,4163138,5664,76458
199212,99484,512407,2950891,1877,85162
199205,185453,30704,7529428,15685,98082
199205,185453,29833,7580169,13555,105769
199212,262756,586523,7170322,1498,96570
199205,42889,316011,1006460,4984,61620
199205,42889,483016,1198788,441,59939
199211,32543,31138,4704172,5649,64147
199211,32543,131300,4127030,15068,79878
199211,32543,545761,3541210,2242,108404
199211,32543,548679,7957555,19727,103659
199210,294218,1208,4172810,19002,66552
199210,294218,453794,4019871,4467,104866
199210,294218,549756,6016692,9108,108343
199210,294218,345973,3797663,16382,121137
199211,104761,439900,2884931,18583,110392
199206,3646,7109,1727370,4954,60966
199201,195509,156606,7481700,7412,99756
199201,195509,462168,895070,10493,67808
199201,195509,184180,4583916,11712,75850
199209,204928,61463,4187912,2519,85467
199208,152687,185022,2878252,18752,66421
199208,152687,552596,7670796,11801,98914
199208,94708,27676,2986033,1417,96220
199205,256556,422651,3271576,13031,94417
199203,282442,141731,8686377,12410,106363
199203,282442,500151,5128284,602,69067
199202,100651,513923,7166530,5405,116214
199201,108974,359036,4161076,12797,65701
199201,108974,402504,6753916,479,84388
199204,65956,8370,2129764,11714,76702
199204,65956,274258,4391703,5298,73934
199204,65956,313185,119817,4329,71890
199207,126016,412936,7247727,10980,110934
199207,126016,406338,1244310,12974,74658
199201,226229,292681,8368350,14960,100420
199201,226229,322267,2526930,6813,77355
199205,241030,81124,2735172,2933,66307
199205,241030,241143,1409369,6566,65047
199201,10303,121433,1852943,12388,87265
199201,10303,322735,8178671,3867,105463
199209,215333,407073,1666085,14987,58803
199209,215333,332563,4307985,6882,95733
199209,215333,384890,4344736,1347,118492
199201,107551,563615,4028616,16265,100715
199211,214333,316001,3825916,10751,61019
199210,278081,265989,1548336,2870,117298
199210,278081,75607,2848680,9031,94956
199209,180073,215426,5710382,11462,80484
199209,180073,273509,290568,12218,88949
199201,138827,451008,2658292,11941,57538
199201,138827,498251,1836368,8203,74953
199203,94585,61382,1316512,8366,80602
199203,94585,244479,7046127,13678,85407
199203,94585,146170,2648818,522,72970
199210,176393,584705,531534,13275,107380
199208,8702,459262,3541596,14730,73274
199205,106243,590607,5209873,14858,101854
199205,106243,13027,3948084,16081,56401
199206,19279,120766,8667572,14350,107205
199210,3782,378209,3027470,16562,77231
199206,244337,142162,1298084,19837,72249
199206,244337,491868,5891973,11419,111590
199202,132632,132861,4639957,6196,113631
199202,132632,334480,7196761,10568,90868
199206,233204,437646,6017756,14386,95017
199205,37388,271093,2873016,13892,63844
199205,203606,259193,2650014,11676,69130
199208,280352,55615,1077438,19390,94236
199210,167699,248423,1612778,19498,82284
199211,111670,483634,5124588,14899,97056
199201,19853,111382,5434182,10655,83602
199201,19853,582840,6662571,4143,115369
199202,218255,289751,6440738,14966,104444
199202,218255,243364,256240,5076,78441
199202,218255,7973,2234592,7348,112858
199211,214199,407921,6880321,17190,109734
199212,297058,280777,8613024,10017,105465
199204,249673,555702,2958175,8136,105460
199211,285685,101531,6307893,18581,91951
199211,285685,372080,5069108,18244,69124
199211,285685,339604,8053591,642,98615
199211,285685,519264,3978044,15732,76994
199206,168262,326511,602700,2770,92250
199206,168262,59124,3396664,5321,64987
199205,243379,294582,4635115,12463,94594
199202,49213,349404,1453390,14407,87203
199206,265768,521067,217608,9316,65282
199206,265768,156654,7184730,13629,102639
199206,268367,142129,3213553,8267,70267
199206,262522,111040,2575048,2057,63062
199206,262522,1860,8023510,18419,105711
199206,87703,205258,1395888,18922,69794
199206,174211,504566,5597404,8398,94232
199203,69596,269532,4955016,31,90091
199203,69596,271338,3666096,7487,78559
199203,69596,362779,184176,9533,110505
199212,104648,272167,341745,3965,68349
199207,206548,528461,147454,3763,89366
199207,206548,56415,6788479,13574,82284
199206,111920,552860,1530272,6456,114770
199201,275035,482651,3396316,12364,98017
199207,99622,68590,1680160,14312,93515
199211,208621,420993,3751381,3543,114838
199206,261718,464219,2087147,18998,70991
199206,261718,54849,4772960,10947,108230
199203,32080,41384,4854866,2618,79522
199207,176920,418014,4613350,9210,55919
199206,46532,223103,1523743,7685,61565
199204,182804,282000,1749906,1364,58919
199204,182804,169455,1207364,17018,91467
199204,182804,413750,1630455,17855,99823
199208,32038,65816,1247267,17890,106908
199208,32038,470115,3330141,7279,65105
199209,70237,179105,4220132,10036,71046
199209,70237,513423,3878280,6512,86184
199208,265531,276291,1140552,9023,76036
199201,201124,307272,5952396,6398,76755
199211,262810,15261,2420743,18878,70575
199206,144397,488588,5774939,9821,94593
199206,144397,80609,5665334,487,95376
199205,156628,2725,161144,16479,97663
199210,233402,586150,4405567,11622,74167
199201,190696,111811,7473521,7433,109368
199205,295663,428810,1564911,6337,104327
199205,295663,406256,1035546,14852,69733
199205,162619,260661,1430295,7097,97299
199208,101254,3038,4516944,2950,56461
199209,42172,209454,3474045,3231,81806
199212,185894,396744,5772529,6644,110443
199202,155479,125479,7149241,11844,90268
199202,121093,530645,7464887,6789,100537
199206,105788,109700,8463015,11612,102582
199206,105788,520549,1691942,15294,94171
199206,105788,265026,3204926,16970,59460
199206,105788,486231,365163,9525,73032
199201,277025,573026,4631186,18746,65940
199202,250063,148805,8342100,4175,111228
199201,189392,371307,3032238,12304,82697
199201,189392,50507,5142060,14052,87450
199211,168853,389271,1224234,18581,81615
199210,175630,287447,2130128,8554,86065
199201,125770,116887,7649789,317,114232
199210,285110,421447,406420,7292,82105
199211,67972,2529,5952260,13250,85891
199211,67972,30267,3950958,6671,71835
199204,27511,25677,1570616,1524,96160
199204,27511,144884,4158665,4789,115732
199202,134380,582305,1248552,9873,83236
199210,262957,323808,544041,839,109907
199211,186212,515920,4024736,17420,116154
199201,159490,543572,5224688,17231,96933
199201,159490,251962,3001073,5424,114837
199201,159490,515171,4227438,17391,71169
199210,196972,126238,3919113,1834,75853
199210,196972,588889,6265860,8236,118671
199204,217489,211874,3750306,18213,107151
199210,124222,546515,468447,6319,93689
199210,124222,469977,2920425,18549,116817
199207,220190,581485,921078,13071,93987
199207,220190,151748,3174741,14740,107984
199210,62182,506632,4817513,14800,98316
199210,62182,377318,3555224,383,83718
199210,62182,111400,6351300,12450,84684
199210,62182,484398,5825307,5547,82942
199201,217834,570430,2058562,125,90024
199210,266636,166818,2955382,12589,113088
199210,266636,497798,8271316,7354,107746
199204,69439,385064,796291,1129,68943
199201,122653,368300,2031910,11705,82097
199207,53441,444899,7301725,15259,110632
199207,53441,527106,3739164,14247,67984
199206,244069,390875,6164936,7893,117951
199210,57722,541616,3282028,9239,99455
199210,57722,330530,6488642,14588,93631
199210,57722,209908,5879056,2892,109073
199201,233213,52491,2858110,4279,86609
199201,233213,348787,6116785,9594,110146
199201,233213,491037,3626819,14056,61680
199208,142774,255138,3213772,8746,65587
199207,122936,276700,7137669,19321,100601
199207,122936,481558,4772543,16340,92371
199204,113503,74789,864252,6216,105826
199211,215512,208309,4260515,12829,73037
199211,215512,32582,4898151,11913,90874
199204,138355,266802,1560072,13846,106127
199204,138355,99974,2763558,3228,118438
199204,138355,253803,8432592,8527,105407
199207,276196,320591,631739,8848,96694
199207,276196,171378,6812039,14320,86962
199207,276196,379608,4556493,10680,101255
199207,276196,264201,2191722,16320,69911
199211,158944,14697,1263564,7472,96701
199201,70318,264990,9774900,6303,117298
199201,70318,21527,4875718,3279,86911
199201,70318,464308,3180700,11641,76336
199206,167716,317275,1393056,7741,77535
199206,167716,497352,5937052,2537,80959
199203,249421,66726,6469575,13686,101563
199203,249421,62589,3878950,10881,93094
199209,218875,39882,4736888,15295,109312
199203,113209,120326,5864569,16843,80779
199203,113209,160760,8011344,7528,109245
199211,119077,167133,4440481,15230,72007
199201,205613,464831,7215564,4302,107748
199211,102529,378654,8150338,11460,103958
199207,99343,414046,3516553,15629,57601
199204,173737,471776,5823503,13675,104865
199205,92074,565914,8232382,3168,118793
199202,107935,196485,3479256,19804,94888
199202,235207,570634,6988901,3528,102276
199202,235207,233448,3453575,8153,82885
199202,235207,151688,340977,19907,104380
199207,236731,498375,3670964,7200,82401
199201,49852,426052,2934090,13249,58681
199205,248971,357984,2223705,14474,122518
199205,248971,362450,5596028,13454,90746
199208,90448,110372,5747894,17800,82942
199206,32443,68955,192395,3667,115437
199206,32443,323186,604585,8302,72550
199206,32443,84601,3924360,4234,95136
199203,194165,47483,2145720,2883,85828
199203,194165,38800,7650720,5324,104328
199203,194165,504650,1489167,7568,99277
199203,194165,42017,939829,19230,57540
199210,181078,406195,3413627,17164,66070
199210,181078,54403,6181599,17901,81444
199210,181078,210325,2470620,4782,74118
199205,127184,503581,3571598,15566,95073
199205,127184,304776,3141260,16223,106845
199203,290741,57206,5243705,1263,69792
199207,259934,468493,2005136,12763,87688
199207,259934,151575,644121,3247,97594
199207,259934,401009,2456946,13783,54598
199210,35539,306160,4914156,6127,69969
199201,219287,227796,8532711,9106,103426
199211,286963,379599,1316006,12481,100714
199211,286963,141669,3387106,5607,102639
199206,283436,193180,1655134,9889,76390
199211,293996,317165,4965030,19796,70929
199210,246700,534203,3919386,15183,74230
199210,246700,543012,4135560,8658,63299
199206,125074,598162,5863431,2264,75608
199206,125074,296935,9273216,14273,115915
199210,263552,117205,5928892,706,73332
199205,233872,499280,4763964,7338,76755
199205,233872,390290,676337,1368,82816
199205,233872,531829,4194243,14329,111648
199204,40223,108213,244242,2806,73272
199206,62710,89143,2440893,10792,67928
199203,167878,180057,2387805,1933,68223
199205,10915,445465,279267,2620,84626
199201,128938,433648,2530592,12354,94897
199201,128938,486690,6243919,19092,100600
199212,12797,21286,5794944,7192,72436
199212,12797,428945,6794833,10555,112435
199212,12797,264021,96530,11033,59100
199210,63631,5313,6091550,13067,73098
199205,232025,116532,6829017,16716,92911
199207,129634,220303,363317,13322,73397
199207,129634,31128,1453112,400,63547
199207,129634,327915,2308165,14847,116574
199209,257566,229258,3442996,13450,71234
199209,257566,353172,367548,5451,73509
199206,128998,557778,5815656,17725,110145
199206,128998,260500,3943323,13678,87629
199207,37328,428614,7250173,7193,92555
199212,1639,169872,2524431,10503,116512
199212,1639,232529,5729119,14501,87690
199212,1639,565203,4896442,1013,76090
199212,1639,359292,1337767,16190,81076
199202,37438,592527,3239000,12239,97170
199206,190397,598478,3152900,19301,94587
199212,89236,214480,4373057,19754,83668
199204,62434,329392,139295,515,85282
199204,62434,189313,4442518,3574,84138
199212,239248,364122,3640171,18839,71166
199212,239248,575747,5285888,17921,109363
199212,240139,14495,6077720,3325,84569
199212,240139,71094,3088761,19283,63905
199211,52964,242575,3420580,3040,91053
199211,52964,196415,2543703,19989,90684
199202,289540,203589,4776224,11111,89554
199202,289540,493926,4181542,19377,115194
199204,175144,527775,8923612,9142,108165
199210,39958,511920,4016420,15398,115914
199211,217498,132728,4658865,10163,105643
199211,217498,199173,5984287,8882,76330
199201,104689,501359,6393551,16509,81619
199202,263365,297549,4395238,7135,92791
199202,263365,505791,4578169,5052,107806
199210,62461,188029,4644569,9838,67021
199210,62461,598058,4418346,13407,69361
199210,62461,51014,3782839,17324,57900
199208,81775,373017,1495480,4925,65400
199208,123862,532033,639006,4900,63900
199208,123862,521551,6849940,2200,94351
199210,97117,288105,4003988,11408,65585
199204,190822,281193,4227048,13545,70450
