"s_city","d_year","lo_custkey","lo_partkey","lo_revenue","lo_supplycost"
"UNITED ST2",1993,211004,159367,4558646,85581
"UNITED ST7",1993,42550,468497,7037186,87928
"UNITED ST4",1992,142352,382172,3772513,75249
"UNITED ST7",1993,3829,24805,629647,103788
"UNITED ST2",1992,134005,322309,2023560,79877
"UNITED ST0",1992,134005,135214,1236717,74952
"UNITED ST9",1992,260425,583983,3885884,124017
"UNITED ST4",1993,258505,335946,9517227,118915
"UNITED ST7",1993,296149,527133,5011675,69606
"UNITED ST5",1992,238508,58192,4968820,69011
"UNITED ST5",1993,232778,582145,5772372,73627
"UNITED ST7",1993,144170,30941,748776,112316
"UNITED ST5",1993,205043,273278,840846,75075
"UNITED ST6",1993,168734,517653,3929321,100237
"UNITED ST0",1993,170956,1242,1792600,68594
"UNITED ST4",1992,124435,333017,3767400,63000
"UNITED ST3",1993,103448,343240,2243086,76993
"UNITED ST9",1993,104320,376771,6701825,110865
"UNITED ST0",1992,9790,35586,3738522,91294
"UNITED ST2",1992,37943,306106,2502202,66725
"UNITED ST7",1993,242107,125965,5495049,119457
"UNITED ST2",1992,102449,302146,2455850,68887
"UNITED ST4",1993,121036,259496,6622434,87328
"UNITED ST9",1992,199297,104867,177826,112311
"UNITED ST9",1992,199297,298934,7370223,115975
"UNITED ST1",1992,295691,71452,4603437,85407
"UNITED ST1",1992,208522,78635,1452267,96817
"UNITED ST5",1993,136930,113083,3540338,65764
"UNITED ST3",1992,9637,315053,1922472,64082
"UNITED ST4",1992,9637,146049,4936440,65702
"UNITED ST7",1993,244729,410679,2066545,95379
"UNITED ST4",1992,173675,447128,3659640,64506
"UNITED ST1",1993,246994,245900,8683066,110753
"UNITED ST2",1992,4462,184095,221668,70745
"UNITED ST0",1992,226658,322352,5425894,82460
"UNITED ST1",1993,295487,470151,2466486,67267
"UNITED ST9",1992,144170,327921,2198370,116934
"UNITED ST2",1993,174890,270742,3654965,102763
"UNITED ST9",1992,115570,348071,4985412,67143
"UNITED ST1",1993,23590,500532,3861925,91950
"UNITED ST6",1992,161692,431685,4390848,96999
"UNITED ST6",1992,231362,514389,6331960,84201
"UNITED ST4",1993,108940,20864,5425974,107091
"UNITED ST0",1992,294677,508247,2313370,75313
"UNITED ST1",1992,30914,338761,6983030,107985
"UNITED ST8",1992,30914,12004,3033792,54960
"UNITED ST4",1993,168722,276194,3042468,70210
"UNITED ST2",1993,168722,363931,5194771,119695
"UNITED ST5",1992,131848,311482,5122602,89608
"UNITED ST6",1993,55678,511339,1614970,81018
"UNITED ST0",1993,97625,227656,1368264,95018
"UNITED ST2",1993,210814,265665,3184659,97839
"UNITED ST7",1993,249356,374547,1783683,97291
"UNITED ST0",1993,78827,504176,1233256,70809
"UNITED ST7",1993,228038,239348,2433053,77239
"UNITED ST3",1992,61417,125180,5100321,72310
"UNITED ST6",1993,12188,402573,1235035,88533
"UNITED ST5",1992,137536,134222,954727,75373
"UNITED ST2",1992,137536,79430,1179692,84565
"UNITED ST4",1992,61829,246500,4009670,86789
"UNITED ST3",1992,146134,426195,2062952,67270
"UNITED ST3",1992,146134,592808,2661092,114046
"UNITED ST8",1993,259580,412091,802456,60184
"UNITED ST6",1993,288865,176839,4310617,114949
"UNITED ST8",1992,155681,313922,9195572,116154
"UNITED ST9",1992,226840,14860,8608071,106491
"UNITED ST4",1993,232105,95341,6220662,80180
"UNITED ST6",1993,284590,177990,9926352,124079
"UNITED ST0",1993,183061,551074,3527031,67503
"UNITED ST2",1992,217294,155885,5628552,116452
"UNITED ST8",1993,184312,57876,5061481,110032
"UNITED ST9",1993,267968,34043,1485100,58622
"UNITED ST8",1992,5758,386690,6555949,106600
"UNITED ST0",1992,207205,287286,249560,76396
"UNITED ST1",1993,108791,280089,4233517,64144
"UNITED ST8",1993,108791,132149,3663896,70868
"UNITED ST8",1992,67556,316758,7752064,106484
"UNITED ST7",1992,74563,433727,3417720,99642
"UNITED ST5",1992,213709,191858,9172094,116991
"UNITED ST9",1993,93043,347746,2435885,107623
"UNITED ST0",1993,227998,122137,4005953,69547
"UNITED ST6",1993,151796,473674,6376405,98859
"UNITED ST9",1992,111493,260341,1561596,78079
"UNITED ST7",1993,170317,302541,1986523,92611
"UNITED ST0",1992,143200,301003,3963752,60239
"UNITED ST8",1993,54350,538852,8697818,113449
"UNITED ST5",1993,61397,227510,1831375,86250
"UNITED ST0",1993,195523,54909,7306488,111834
"UNITED ST6",1992,20257,545028,798312,64380
"UNITED ST3",1993,82868,531542,6608784,94411
"UNITED ST2",1992,197939,169854,4386378,115431
"UNITED ST7",1993,106936,551065,4134928,66962
"UNITED ST5",1993,135980,403854,1471303,105469
"UNITED ST7",1993,9530,212161,824179,64389
"UNITED ST4",1992,61046,10788,7304754,101926
"UNITED ST6",1992,47738,479458,6145013,86245
"UNITED ST6",1992,213638,436422,2472288,81504
"UNITED ST4",1992,215974,428272,5521150,72015
"UNITED ST8",1993,14072,361225,5679903,77172
"UNITED ST2",1993,27775,112566,2699337,94713
"UNITED ST1",1993,27775,423407,244789,79822
"UNITED ST5",1992,66076,476920,2646175,113814
"UNITED ST0",1993,228277,283757,330740,104444
"UNITED ST1",1992,262345,399685,3747807,107080
"UNITED ST1",1992,262345,294253,4312955,74834
"UNITED ST8",1992,128119,538744,1426176,106963
"UNITED ST5",1992,71017,554,2487280,87273
"UNITED ST9",1993,92749,125722,838905,104863
"UNITED ST3",1992,883,397379,6655430,88581
"UNITED ST6",1993,117703,249880,6034911,109792
"UNITED ST9",1992,148558,585975,1399385,123657
"UNITED ST0",1993,16201,331016,97371,62820
"UNITED ST7",1992,54304,362639,6193896,102097
"UNITED ST8",1992,45073,283624,2339072,96456
"UNITED ST0",1992,248053,210299,870681,72556
"UNITED ST8",1992,183814,128160,5346720,71289
"UNITED ST4",1992,183814,563236,1553855,77952
"UNITED ST9",1993,128047,122266,2933368,77295
"UNITED ST1",1993,239861,249374,4937456,79401
"UNITED ST0",1993,72553,566435,855803,90084
"UNITED ST8",1993,293282,21451,999143,82347
"UNITED ST2",1992,39919,89240,4184332,73754
"UNITED ST3",1992,86764,227822,4881969,104988
"UNITED ST6",1992,237352,401211,2001942,66731
"UNITED ST4",1993,299020,115498,3178329,90809
"UNITED ST0",1992,248783,113842,9002679,111350
"UNITED ST5",1993,197107,391616,952840,102456
"UNITED ST8",1993,114451,36710,5849113,98802
"UNITED ST5",1993,67933,202333,5058635,74119
"UNITED ST0",1993,165140,65861,3297482,109611
"UNITED ST1",1992,203435,478259,4080384,74233
"UNITED ST5",1992,43117,53483,5791887,86188
"UNITED ST0",1992,131438,393410,150340,90204
"UNITED ST7",1992,147178,222377,4662103,77961
"UNITED ST6",1992,1829,364505,1255592,94169
"UNITED ST7",1993,128905,424462,2933707,83186
"UNITED ST5",1992,248060,37733,3889459,100243
"UNITED ST9",1993,120374,403718,6275940,97301
"UNITED ST0",1993,271936,39742,1831414,100904
"UNITED ST9",1993,119413,206227,1980851,67992
"UNITED ST2",1992,277558,351930,5898193,118915
"UNITED ST4",1993,34975,372498,7387537,94228
"UNITED ST6",1993,109903,141278,970982,79156
"UNITED ST2",1992,127802,204932,2733336,110215
"UNITED ST0",1992,47689,464053,1964901,61021
"UNITED ST0",1992,186200,509851,3429509,111649
"UNITED ST2",1992,185906,2335,3429878,74239
"UNITED ST0",1993,187904,460417,826434,82643
"UNITED ST7",1993,262420,121167,2541474,71289
"UNITED ST0",1992,12595,575928,7462523,120234
"UNITED ST9",1993,224849,577196,362853,76390
"UNITED ST9",1993,273109,289454,2858011,86606
"UNITED ST5",1992,212324,492605,3954010,95854
"UNITED ST1",1992,63839,332708,3963551,104441
"UNITED ST4",1993,118669,543099,4401537,68524
"UNITED ST5",1992,123598,289894,8138361,113032
"UNITED ST7",1992,26050,592611,480412,102215
"UNITED ST0",1993,125690,302566,4457819,94113
"UNITED ST0",1992,145864,174906,6085324,118854
"UNITED ST2",1993,254119,77542,5607102,91172
"UNITED ST0",1992,248045,50063,1118418,60783
"UNITED ST6",1993,266632,163227,2786875,77413
"UNITED ST3",1992,24889,366961,5779657,121677
"UNITED ST0",1992,60715,538285,898493,79395
"UNITED ST9",1992,142378,392185,619427,76630
"UNITED ST9",1992,254438,375231,4655368,78373
"UNITED ST3",1992,191375,565170,778144,74109
"UNITED ST1",1992,191375,592563,2085980,99332
"UNITED ST9",1993,151846,70157,733774,67629
"UNITED ST5",1993,135191,235466,2287166,84087
"UNITED ST8",1992,60242,466928,6941018,113694
"UNITED ST1",1993,122102,140606,1811260,98796
"UNITED ST5",1993,205114,51213,3342446,69852
"UNITED ST4",1992,191488,187012,4752119,65940
"UNITED ST1",1993,172175,274109,2101194,64985
"UNITED ST9",1992,72889,414191,925027,66310
"UNITED ST5",1992,57844,223916,2483865,110394
"UNITED ST4",1993,15061,496927,7572470,115434
"UNITED ST3",1992,218293,240950,6856548,113456
"UNITED ST1",1992,170212,165397,549858,87743
"UNITED ST9",1993,248257,142581,5464970,97414
"UNITED ST2",1993,27332,237549,5790034,89191
"UNITED ST9",1993,3394,229440,5333929,82165
"UNITED ST0",1992,137465,44727,8107842,100303
"UNITED ST9",1992,297523,9406,3062251,78924
"UNITED ST6",1993,116252,87150,3198802,68229
"UNITED ST4",1993,87920,267481,1906186,86908
"UNITED ST4",1993,168973,349403,5751464,87143
"UNITED ST5",1993,135652,594117,4196426,72665
"UNITED ST1",1993,163483,43615,3109426,93516
"UNITED ST0",1993,43810,389252,1475364,80474
"UNITED ST0",1992,107159,49617,1153024,93996
"UNITED ST6",1993,287617,387164,5003348,75069
"UNITED ST4",1993,141626,277469,4125275,86787
"UNITED ST4",1992,101581,408654,3412783,93757
"UNITED ST0",1993,286565,452342,3929555,77659
"UNITED ST1",1992,41650,594664,3680833,105518
"UNITED ST5",1993,211862,322074,3363808,65763
"UNITED ST9",1992,174308,246130,1124545,64567
"UNITED ST8",1992,235730,186,4470716,65170
"UNITED ST4",1992,144823,129197,2707427,73571
"UNITED ST3",1993,176726,550609,2927499,99574
"UNITED ST3",1992,262936,316768,2596811,107085
"UNITED ST7",1992,278096,596794,4265577,113446
"UNITED ST0",1993,46630,447352,129933,77959
"UNITED ST1",1992,77912,316188,1679817,72250
"UNITED ST1",1993,289171,463729,7109340,101562
"UNITED ST4",1993,289171,491499,3219415,89428
"UNITED ST9",1993,108562,282687,2220661,100180
"UNITED ST9",1992,75370,187068,1097307,69303
"UNITED ST5",1992,90652,279000,4229236,58739
"UNITED ST3",1993,52846,325833,3420228,111529
"UNITED ST4",1993,203131,291180,3632969,70270
"UNITED ST2",1992,77137,71088,2112864,63544
"UNITED ST9",1992,238624,282592,1332094,94474
"UNITED ST3",1992,85171,406099,2710673,60304
"UNITED ST7",1993,46111,146043,2178080,65342
"UNITED ST5",1992,186157,78344,2526991,79340
"UNITED ST2",1992,141952,432359,4803747,77479
"UNITED ST0",1993,287146,12952,4557937,111897
"UNITED ST9",1992,249172,94754,5141325,104925
"UNITED ST3",1993,275623,517353,509762,82219
"UNITED ST3",1992,107335,438443,1914648,82885
"UNITED ST0",1993,1834,306472,5026764,88707
"UNITED ST4",1992,23528,593823,6321606,115008
"UNITED ST0",1993,75844,407954,558579,111715
"UNITED ST7",1993,72911,399865,1807662,117891
"UNITED ST5",1993,174146,581980,5311608,123717
"UNITED ST0",1992,145261,404284,5473125,71295
"UNITED ST9",1992,28963,556110,5256733,69965
"UNITED ST2",1993,128269,316062,2587320,64683
"UNITED ST8",1993,82217,510496,5260593,90388
"UNITED ST0",1993,132745,549057,814038,66361
"UNITED ST1",1993,163700,297677,2285910,100479
"UNITED ST0",1993,32902,81251,2805833,73935
"UNITED ST7",1993,32902,481040,278738,61261
"UNITED ST2",1993,141400,514978,956616,119577
"UNITED ST3",1993,208820,112363,2965276,82521
"UNITED ST4",1993,208820,269630,940576,95977
"UNITED ST6",1992,233188,465195,5069942,69610
"UNITED ST1",1993,56870,354052,3185395,66362
"UNITED ST4",1992,13798,306123,2080949,67746
"UNITED ST6",1992,219343,136880,1150128,115012
"UNITED ST7",1992,209786,164766,3165384,109845
"UNITED ST5",1992,219664,255569,4631582,91473
"UNITED ST0",1992,214573,439225,3317970,69852
"UNITED ST4",1993,106775,35051,1390330,59163
"UNITED ST1",1993,268744,267945,6817682,114775
"UNITED ST8",1993,21502,560382,4694881,86541
"UNITED ST0",1992,123058,81082,1626512,63784
"UNITED ST1",1992,123058,434541,730382,88531
"UNITED ST7",1992,123691,412634,1138304,92796
"UNITED ST6",1992,167065,27818,3079608,104748
"UNITED ST5",1993,166024,460972,4499907,115977
"UNITED ST7",1993,114679,443889,1741217,109971
"UNITED ST8",1993,55436,257100,2663866,63425
"UNITED ST5",1992,283138,493466,140106,87566
"UNITED ST1",1992,74923,464664,1319198,97718
"UNITED ST5",1992,236156,225061,3156346,59163
"UNITED ST5",1992,12841,48367,390661,78921
"UNITED ST4",1992,66145,488014,1474929,60119
"UNITED ST6",1993,233194,346837,1062474,113029
"UNITED ST8",1992,72257,427399,5252425,79582
"UNITED ST7",1992,260356,36950,5791049,113217
"UNITED ST0",1993,108619,8344,4132722,75140
"UNITED ST9",1992,7900,438830,353762,106128
"UNITED ST4",1992,165776,99697,2341432,101801
"UNITED ST0",1992,260923,499132,4786857,67866
"UNITED ST4",1992,7592,427177,1285230,66249
"UNITED ST4",1992,173263,344298,2397312,80536
"UNITED ST0",1992,285898,473165,772797,68288
"UNITED ST6",1993,62221,447093,4888329,62404
"UNITED ST5",1993,56582,127891,6140448,115133
"UNITED ST3",1993,91865,427911,5119469,110333
"UNITED ST0",1993,38483,529004,1549470,61978
"UNITED ST6",1992,116263,264896,5018793,111652
"UNITED ST3",1993,178012,315159,5753286,70448
"UNITED ST2",1993,56852,513730,6486601,104622
"UNITED ST0",1993,56852,256603,6877791,93575
"UNITED ST4",1992,257473,230249,5431533,70753
"UNITED ST0",1992,79114,153198,3568393,75071
"UNITED ST8",1992,79114,304025,3667391,61740
"UNITED ST4",1992,112639,599603,1455705,102154
"UNITED ST3",1992,67430,243873,3968022,109011
"UNITED ST0",1993,223339,565988,1158433,123237
"UNITED ST0",1993,223339,411388,748431,77961
"UNITED ST7",1992,15476,556178,4620657,74049
"UNITED ST0",1993,202948,342701,7211901,104621
"UNITED ST6",1993,249883,36938,5699787,112495
"UNITED ST8",1993,21928,58224,2259222,70933
"UNITED ST9",1992,167128,197372,436402,88162
"UNITED ST5",1992,119911,353453,3427151,90386
"UNITED ST9",1993,691,535926,8475408,117714
"UNITED ST6",1993,284434,63165,2545128,67689
"UNITED ST6",1992,299032,545978,2635182,121437
"UNITED ST8",1993,67996,302305,522916,78437
"UNITED ST7",1992,230227,572795,3843870,112066
"UNITED ST9",1992,30559,315193,115985,72490
"UNITED ST9",1992,234214,410567,1146571,88652
"UNITED ST3",1993,62351,587297,6644496,83056
"UNITED ST7",1992,271240,514831,182735,110748
"UNITED ST6",1992,56266,481939,3394247,115254
"UNITED ST8",1992,96416,492316,2001683,78497
"UNITED ST9",1992,260272,162280,2734224,80536
"UNITED ST7",1993,44656,204876,5582996,106851
"UNITED ST6",1993,45778,197846,6976441,116630
"UNITED ST0",1993,201919,133438,6150577,88285
"UNITED ST0",1993,87701,277548,3661272,91531
"UNITED ST7",1993,87701,292035,3056411,61621
"UNITED ST7",1993,221302,457979,2324340,116217
"UNITED ST0",1992,28258,31237,4934603,70093
"UNITED ST1",1992,98770,445730,6469916,100542
"UNITED ST9",1992,277198,111407,2290716,85104
"UNITED ST0",1992,98746,293268,3547896,75675
"UNITED ST1",1992,162770,573107,2304696,70804
"UNITED ST2",1992,233845,72366,5237002,80301
"UNITED ST6",1993,293965,400020,2794960,55200
"UNITED ST0",1993,137155,208309,4119309,73037
"UNITED ST2",1993,137155,373934,3935523,120475
"UNITED ST7",1992,255793,270530,5094265,90031
"UNITED ST0",1993,98593,162877,6246381,116392
"UNITED ST1",1992,199738,201238,2973364,68353
"UNITED ST4",1993,33091,50913,2214325,111834
"UNITED ST5",1993,179207,240568,859873,90513
"UNITED ST6",1993,115877,451831,2939853,106968
"UNITED ST4",1992,48322,295153,313442,68888
"UNITED ST1",1992,10960,235874,3822424,108591
"UNITED ST7",1992,233696,346049,2496668,65701
"UNITED ST5",1992,240787,10162,1935248,64329
"UNITED ST7",1993,58889,29238,5602704,70033
"UNITED ST8",1992,156575,35364,2868986,77961
"UNITED ST6",1993,212398,180736,5057776,109003
"UNITED ST7",1993,61037,369299,3448065,82096
"UNITED ST5",1993,61037,456137,4153818,65586
"UNITED ST3",1993,1427,68362,247446,79821
"UNITED ST5",1993,270467,409709,294599,97120
"UNITED ST2",1993,97678,172943,5846226,120956
"UNITED ST9",1993,97678,489037,703842,61560
"UNITED ST1",1993,238738,60471,5651443,85888
"UNITED ST6",1993,154148,169899,8103951,118133
"UNITED ST5",1993,50293,529298,3105811,79636
"UNITED ST9",1993,50293,151204,3514560,75312
"UNITED ST1",1993,217777,387240,5193450,79633
"UNITED ST9",1992,25198,286049,98327,62101
"UNITED ST2",1992,5194,261380,5432548,80482
"UNITED ST4",1992,270017,165018,3886922,64980
"UNITED ST4",1992,259954,34375,1037021,78562
"UNITED ST2",1992,20086,552816,672764,112127
"UNITED ST1",1992,110552,430951,2822895,112915
"UNITED ST2",1993,144047,238140,3032779,64687
"UNITED ST7",1993,183509,72065,518530,62223
"UNITED ST6",1993,55621,363341,4679227,84259
"UNITED ST0",1992,231949,453676,765935,97779
"UNITED ST0",1993,83017,78330,5903184,78499
"UNITED ST8",1992,249970,48240,2568974,71294
"UNITED ST7",1992,279130,1737,2590832,98323
"UNITED ST2",1992,112913,266543,5941510,90571
"UNITED ST4",1992,291958,234678,6657060,96759
"UNITED ST0",1992,108686,598570,5069054,100113
"UNITED ST3",1992,208427,233257,4765720,71414
"UNITED ST3",1992,79838,431665,6370593,95798
"UNITED ST4",1992,79838,160948,7557632,120536
"UNITED ST9",1993,2024,501734,4665588,104142
"UNITED ST0",1992,296545,300142,2215732,68527
"UNITED ST0",1992,296545,219487,2278481,84388
"UNITED ST2",1993,125896,72997,6524606,118199
"UNITED ST4",1992,194872,347515,6328125,93750
"UNITED ST7",1993,34993,450,4278225,81027
"UNITED ST9",1992,124747,226249,4354227,70513
"UNITED ST9",1993,3169,378464,3263824,92547
"UNITED ST9",1993,289606,256532,1857672,89311
"UNITED ST3",1992,180283,476053,2366769,61741
"UNITED ST9",1992,58367,80540,547394,91232
"UNITED ST9",1993,267547,337685,3448785,103360
"UNITED ST1",1993,2312,491652,5621214,98617
"UNITED ST7",1993,234520,545797,8209540,110566
"UNITED ST0",1993,261520,518377,6033493,83721
"UNITED ST6",1993,219946,241762,3410907,102225
"UNITED ST5",1993,227620,178176,2915945,75250
"UNITED ST4",1993,252710,13859,2552904,106371
"UNITED ST1",1992,277582,187820,532281,114469
"UNITED ST4",1992,33652,7371,4205837,76702
"UNITED ST4",1993,155236,383964,3852193,122877
"UNITED ST9",1992,87715,452787,3479520,104385
"UNITED ST2",1992,135082,401543,4680244,86671
"UNITED ST0",1992,250708,451383,1569207,80061
"UNITED ST6",1993,83722,420977,1059056,113877
"UNITED ST2",1993,78749,435760,4364834,101744
"UNITED ST4",1993,275497,451254,453166,72313
"UNITED ST9",1992,221765,166131,2178776,71827
"UNITED ST2",1993,37759,83455,3739970,86307
"UNITED ST7",1993,211916,181523,4234328,96271
"UNITED ST7",1992,117935,323242,3471791,75913
"UNITED ST9",1993,295171,233636,2668354,94177
"UNITED ST2",1992,67646,183322,3544217,84319
"UNITED ST1",1992,184363,514173,1310613,71229
"UNITED ST1",1993,131690,66482,275211,86908
"UNITED ST7",1992,177013,421948,2932034,112195
"UNITED ST0",1992,148348,251432,124507,83005
"UNITED ST1",1992,148348,554779,7806273,110025
"UNITED ST8",1992,216202,234361,251297,77721
"UNITED ST0",1993,149554,200610,3933602,90636
"UNITED ST9",1993,146195,530378,2788533,84501
"UNITED ST8",1992,217774,408148,2640300,63367
"UNITED ST8",1992,12158,570870,5403326,116451
"UNITED ST6",1992,188344,347957,6816796,120296
"UNITED ST0",1992,159104,511812,2772160,109427
"UNITED ST3",1993,161788,95290,4737578,77117
"UNITED ST3",1992,297343,472210,2981483,70931
"UNITED ST0",1992,297343,438192,1503126,67810
"UNITED ST0",1993,284543,34074,4064538,60484
"UNITED ST8",1992,20560,567918,8142149,119153
"UNITED ST5",1992,68086,306602,6434360,96515
"UNITED ST6",1992,270172,516500,6205436,90988
"UNITED ST7",1993,27454,423146,2138240,64147
"UNITED ST0",1992,38500,598244,134222,80533
"UNITED ST1",1992,236513,10497,1701655,84449
"UNITED ST1",1993,249139,6322,3150640,73699
"UNITED ST6",1993,249139,120973,1381821,119638
"UNITED ST5",1992,39505,469873,4747181,110571
"UNITED ST4",1992,214480,162510,150960,94350
"UNITED ST2",1992,153638,245627,1344581,94356
"UNITED ST0",1993,86257,163939,7002243,120175
"UNITED ST4",1992,100822,51195,3113052,68771
"UNITED ST7",1992,126820,157761,8468146,109125
"UNITED ST8",1992,126820,309825,1568762,110088
"UNITED ST9",1992,287381,87562,1338819,92973
