"d_year","lo_custkey","lo_partkey","lo_revenue","lo_supplycost"
1997,241840,295124,1551086,67146
1997,241840,532324,2715312,81378
1994,179566,46453,5415871,83967
1994,179566,514138,5035872,69126
1994,260437,218812,4989896,103848
1994,260437,162348,3948952,84620
1993,156100,60849,3094826,108590
1994,51235,345900,5604163,116753
1994,51235,128754,1902194,106965
1992,154057,233975,8685768,114537
1994,220564,53521,554419,88471
1992,189287,355554,7184986,96572
1992,189287,380632,3981841,102757
1992,189287,372965,6128115,122277
1994,135782,214248,756611,69733
1996,276290,401886,6522113,107271
1995,254932,190809,2420345,113988
1994,15289,140,1135832,62408
1992,11329,344194,5633719,74290
1992,11329,253768,3037167,103305
1992,11329,274784,7281307,105526
1992,185500,31283,2214846,72856
1993,31160,121741,3014285,105764
1994,260896,214894,4561995,108532
1994,260896,317233,5288430,75013
1997,71650,219892,2384434,108712
1997,202597,133687,161743,103240
1992,35482,482534,5156134,90990
1992,35482,76205,5496123,70872
1994,222098,132278,3301880,78616
1994,222098,190523,1050401,96811
1994,222098,542211,4762122,75191
1996,140371,495644,7165139,98377
1996,140371,530344,5744657,82459
1995,294241,162608,4537349,100236
1995,294241,536604,1476522,98434
1992,97936,69937,7055641,114415
1997,164372,399703,6100302,108161
1998,186188,113795,8863071,108527
1998,186188,343792,8545555,110146
1993,254357,41723,1947722,99883
1993,254357,431978,5729850,114597
1997,266935,35549,427547,89072
1994,161773,130054,4993134,65043
1997,9004,306636,5046128,98557
1995,208345,315566,441252,94893
1993,21778,279456,409100,86126
1998,22675,387981,9310365,124138
1993,83578,269585,1287183,93274
1998,93403,259811,6486440,106248
1996,209965,513228,2258984,74472
1996,219928,213440,5160628,81205
1996,219928,148852,3431034,114051
1996,219928,341582,6572211,97414
1993,10252,194030,5395344,67441
1992,250942,465737,2102846,102162
1996,148720,66392,3708404,81503
1994,215150,446880,4121396,109611
1997,109322,395212,705888,78432
1994,135806,516722,4412820,104322
1996,76036,365105,3849596,70205
1992,235990,319093,300261,66724
1993,260920,37013,4468847,57000
1998,248699,582352,4518139,86059
1992,272161,390932,4838824,121375
1998,131369,505664,5563240,100178
1998,211687,92933,4385342,115555
1998,211687,115920,352337,116155
1993,104425,294448,3756087,86545
1993,104425,581261,5207891,80534
1993,104425,38471,2706182,84568
1993,104425,380950,8209059,121856
1993,104425,22979,5711615,114118
1993,39847,349257,2884177,78374
1995,93433,107723,3937388,103843
1996,99724,428268,899572,71774
1998,234199,324254,2630617,76694
1998,234199,549648,2780701,101857
1992,166609,73232,4664240,72313
1997,282019,245543,6251826,89311
1997,141928,1562,3862334,87813
1994,116207,22541,3123194,87812
1994,116207,557155,1854558,72727
1997,144260,2817,6961790,103188
1992,51995,335394,1802448,85762
1994,174161,22813,5811491,104148
1997,15277,432145,2604476,64627
1997,15277,56183,5354146,68350
1993,259585,206875,3517391,106911
1993,259585,154991,6414178,122759
1993,259585,314943,3641749,117475
1993,100097,278396,4263326,82462
1992,219316,298167,2226601,69909
1992,239210,96150,3177127,68769
1992,239210,358144,546969,72127
1994,94750,49301,3919690,75018
1992,58534,339041,4428123,64801
1992,58534,447973,729961,115257
1992,58534,266933,7075302,113995
1993,72344,432005,459120,56218
1993,35695,252294,2355469,74776
1992,196405,398952,8121722,123056
1992,196405,543093,4187554,68164
1994,68035,550222,119586,76332
1994,68035,294619,2375219,96816
1997,184946,522972,8813689,119697
1997,30428,106006,4141104,60720
1995,77294,3824,2031916,103669
1996,76729,53830,7465328,107029
1995,245098,295212,5205446,72432
1998,51421,392340,3729787,85939
1995,68287,467155,2684134,67327
1996,61621,345066,3448699,66663
1993,235381,206939,1096476,110755
1995,87238,503980,8554835,119037
1998,89359,83299,5183016,76937
1997,34201,546476,138542,91347
1997,34201,270526,1346859,89790
1997,34201,525362,4257746,83240
1997,115862,227384,778953,78682
1996,116909,538488,6600413,91587
1996,116909,560024,4390200,65040
1994,182945,17819,4684176,104208
1994,182945,70878,3823463,110932
1992,45529,531135,1061160,69966
1992,45529,576848,2656251,115489
1992,45529,271600,6160632,94295
1998,178666,237662,6916886,95979
1997,138613,373984,9186778,123478
1993,163735,384964,4712585,122937
1993,163735,108188,2784707,71770
1995,168248,109391,2218217,84023
1992,238537,140545,4472808,95132
1994,159991,48992,8482126,116459
1994,142595,594981,3221889,124557
1994,142595,207858,3695903,105950
1992,184852,391570,1435587,99693
1997,155882,523443,4487245,87985
1996,156916,508477,2794131,89127
1996,259783,378764,1658475,110565
1997,251519,393100,1735945,71585
1992,269551,449440,6669216,83365
1992,269551,524587,4486583,96693
1992,269551,321549,2544258,94231
1993,37597,329754,8478116,107024
1995,89216,310024,1730932,62040
1995,9857,525260,3944401,77114
1995,9857,141632,3046006,100417
1997,184570,120482,1487455,90148
1997,184570,23215,2479021,68292
1997,208319,246726,5085038,100362
1997,208319,111934,7949124,116755
1992,212939,267385,1741852,81142
1992,212939,292915,1215332,114474
1998,143834,387338,3372307,85519
1994,6757,270149,4891717,67147
1993,222724,545399,6865090,86662
1993,222724,308080,430875,65284
1992,246691,499742,3483440,104503
1998,43007,227854,7355435,106910
1998,43007,292585,5598795,94654
1998,43007,472171,3395155,68589
1996,117146,219395,4814573,78862
1996,117146,317830,1330430,110869
1996,117146,562681,676540,104619
1995,264476,92407,2955532,83964
1992,104446,35073,1989930,60484
1992,104446,202458,6132863,81626
1993,247231,372215,3950416,77232
1997,137188,246504,6544610,87029
1995,190357,426730,7316031,99402
1995,178879,153988,8517098,122518
1995,178879,287414,5738733,84084
1992,113576,538661,3870080,101978
1992,113576,465577,2443399,92553
1992,113576,385026,2555323,66660
1997,265766,414317,3499326,73877
1997,265766,409870,5286154,106791
1997,265766,69328,2516800,77839
1997,265766,148074,3819526,67324
1994,26581,111617,5483529,97716
1996,27656,375249,6034516,79453
1996,190232,470218,437253,71291
1996,190232,353758,3000241,108704
1996,190232,202926,1664308,109734
1996,190232,161475,1788451,92188
1994,173455,480402,4277083,82942
1994,173455,513833,168059,110808
1997,65662,261483,5633433,86668
1997,65662,519721,5686866,104442
1992,141638,353102,3182272,69305
1992,141638,594214,614849,78491
1997,293845,257942,7979706,113995
1992,34520,71098,4021916,64145
1992,34520,330788,4736077,109126
1995,269054,41647,770490,95318
1995,269054,465624,1831219,95376
1992,249563,531726,5448870,105462
1998,91651,109037,1359839,62761
1998,91651,441063,3921780,60242
1998,91651,133265,890606,77895
1992,290536,342364,4479224,84381
1996,206494,342125,4593744,70026
1996,206494,288352,872561,80420
1992,68302,361998,8899113,123598
1996,130804,249760,7864850,102585
1996,280970,420829,2603702,104988
1996,280970,66427,3369289,83605
1996,280970,432407,4725332,80362
1996,172424,481850,1533241,109909
1996,172424,71449,3920414,85226
1997,239443,593972,4660783,123957
1996,113623,506564,1286272,94232
1996,113623,418702,2567157,97240
1997,133993,377978,4350411,123357
1995,218020,321867,6289870,113331
1995,218020,65783,5309296,104926
1995,39356,415932,5613950,110874
1995,39356,564387,1706799,87081
1994,251680,356596,5056894,99154
1996,286210,345606,1902631,99095
1993,116528,395487,1030187,94948
1995,83311,17052,2790864,58143
1995,83311,44076,1199602,61204
1995,83311,334499,5768951,92008
1992,97739,109282,3407687,77476
1993,191899,197866,1661425,117831
1993,191899,320109,101618,67745
1995,123787,422663,5651220,95138
1995,123787,290758,4438302,104924
1995,87217,266800,6809208,106007
1995,87217,303177,5211586,70809
1993,245476,597960,1722495,123476
1993,245476,460058,3756530,61081
1996,159653,18182,4158680,66010
1993,76223,76466,6997373,86547
1993,76223,119873,3373094,113572
1992,207623,548087,2070349,68103
1993,214049,595722,2791987,109062
1993,208292,213618,612640,91896
1993,208292,277298,2624526,76516
1993,208292,333302,4098005,80117
1993,217361,244739,2035617,101023
1993,217361,316087,3214345,66184
1993,217361,288156,672754,68648
1993,84697,436467,1021704,84206
1993,299152,381865,6728313,116811
1993,299152,1556,3738615,87453
1995,184966,392686,2401204,106720
1996,92200,110919,7833504,115794
1992,88447,112207,1989734,73152
1992,88447,554928,3428434,118974
1992,273563,220600,1639196,91235
1992,273563,315221,1478507,74172
1992,179215,132422,1588226,87265
1997,50945,473684,3660113,99459
1997,50945,405039,1019530,56640
1996,26486,568852,2120596,115249
1994,281606,187946,7694395,122036
1997,277460,498124,4398632,67326
1995,283906,537493,4499581,91828
1992,95299,374291,4730695,81916
1992,95299,293376,3450787,82161
1997,264727,133758,6808650,107505
1994,236881,498960,6011986,117536
1996,235861,264446,1458384,84625
1994,256043,156496,1998054,93149
1994,256043,425406,131806,79882
1992,107224,497102,4954652,65944
1992,107224,389033,861711,67321
1995,42817,585935,7978552,121254
1992,216779,56555,6348510,90693
1996,248839,408980,6924927,113337
1996,248839,480665,3671422,98738
1992,219325,327391,1375828,85102
1992,219325,336322,1581072,81498
1997,92956,189811,3792115,114048
1995,201983,396712,4688150,108522
1995,201983,172353,6032081,85521
1995,201983,526813,2914227,110387
1995,201983,537034,1169542,64260
1994,156916,446082,2442670,61683
1995,271616,136598,2406116,98075
1998,194897,270647,6761693,97057
1993,227825,19470,5391143,83368
1993,278846,388138,3330141,73567
1997,281350,389080,4601459,70144
1996,46931,552834,3735883,113208
1992,21703,557841,6357249,113929
1998,246415,58927,1561541,113155
1994,266545,27046,3529216,58382
1993,261517,57553,2726542,90633
1996,9983,120165,1149605,71109
1996,164977,282546,5259671,91711
1997,31217,301584,5708052,95134
1997,31217,192990,6748887,124979
1997,31217,480899,7000635,112792
1995,250208,457355,4564283,78739
1995,250208,543015,3694501,63479
1995,117325,161971,8977595,121978
1995,117325,582258,2210039,80413
1997,76232,146513,888920,93570
1994,218848,575906,7134768,118912
1994,218848,39313,2880313,75138
1994,218848,132644,2836874,100598
1996,67225,275131,4866928,66367
1996,67225,523298,2735028,79276
1995,37381,393808,7194471,114107
1995,229843,529677,4181292,102399
1995,229843,65941,3947365,114416
1995,189898,537083,2604139,67203
1997,129610,168018,2579273,65160
1997,129610,269897,5305672,112012
1996,28292,74137,3946733,66667
1996,28292,273279,5409763,75135
1995,604,212880,4213244,107572
1992,21925,248356,2453463,78260
1995,92410,85925,8801697,114655
1995,92410,144665,6448837,102579
1996,10924,342492,4519043,92068
1993,291385,215707,4725273,97361
1994,95134,576943,2969282,121195
1994,95134,68898,7896944,112013
1992,91705,234103,2389455,62225
1997,85039,295590,2259451,95134
1995,22603,435211,5391677,68771
1995,22603,410105,566414,60904
1993,60145,369206,4482292,76511
1993,60145,313242,365271,75313
1994,156439,285975,4659240,117657
1994,156439,376434,4588655,90625
1997,285508,297104,941431,66065
1995,106460,229610,969948,92376
1995,106460,205647,4890784,93157
1995,64396,365181,1831869,74770
1996,191842,299376,1716449,82521
1996,181531,255408,4908204,81803
1992,275312,437456,376226,83605
1997,11438,9247,520308,69374
1992,278174,434025,4272345,57540
1992,278174,453282,3101737,74115
1994,60944,416992,1420273,114538
1994,60944,237192,3432707,67750
1998,72973,246665,3223300,96699
1998,72973,528694,506464,103360
1996,55351,543683,5843017,103599
1996,55351,268006,4020630,58439
1996,55351,175057,515082,67923
1992,269206,388825,1125320,114828
1992,269206,361664,3049223,103539
1995,171476,48485,1616965,86008
1993,94562,354824,6951597,112728
1993,94562,112878,5275527,113452
1994,193861,132467,1091606,89967
1994,153983,111810,6507505,109308
1994,153983,589771,2552949,111645
1995,23644,310794,6334777,108286
1992,163264,218693,6237201,96700
1992,163264,550891,7184919,116512
1997,167284,225889,1181480,108892
1997,167284,189718,6247445,108462
1992,229900,194336,693710,85819
1997,132229,198985,9096572,125038
1996,256123,584299,1897846,82996
1994,245752,401285,960870,71175
1994,245752,94511,1540136,90330
1993,236390,39452,523185,83487
1993,236390,379720,3385254,107982
1997,105521,70961,1738764,115917
1997,105521,259650,7565308,96578
1996,4621,469847,4496629,109009
1996,4621,99282,4817612,76876
1996,4621,344482,5893700,91588
1996,4621,297452,7102256,86966
1998,142528,494215,4610641,72551
1998,142528,466925,5047589,113514
1994,255749,535448,4984291,89005
1992,257093,351921,5192699,118374
1997,56095,280273,691799,75195
1997,56095,542741,4594862,107023
1996,156941,316755,3997045,106304
1996,156941,492766,5986750,105524
1992,107065,486693,6382746,100780
1995,67078,251092,4318351,62584
1997,156494,98456,5681081,87267
1997,156494,309330,5183168,80359
1997,156494,532412,1429946,86663
1993,37900,497673,2736524,100239
1994,128830,102440,4113838,86546
1994,128830,300232,1389944,73933
1994,144388,418780,3098538,101925
1992,22597,328981,3581766,120598
1992,22597,177273,3111022,81016
1992,278605,390229,5936445,79152
1992,278605,413746,4272119,99583
1992,278605,231540,5150355,88291
1995,103685,302717,6404162,103182
1997,276571,290927,6202520,115074
1997,196657,174843,7469986,115070
1997,196657,35913,7428920,110934
1993,82217,434824,5687959,105528
1996,17621,311462,2877647,88407
1996,48932,521346,3773803,82039
1998,255851,583585,2452783,100113
1998,255851,182630,5086511,102757
1992,246131,9591,1228983,90035
1997,235981,339252,1561109,77474
1996,132769,112511,2692042,91410
1996,132769,184007,3742130,65460
1993,50305,124117,559143,68466
1993,50305,428083,3906735,60663
1995,22063,239154,1484484,65588
1998,299416,457146,4044037,66187
1992,51964,147278,4293874,79516
1998,264563,202500,408124,84149
1998,264563,289470,4623569,87567
1996,211021,597869,5310468,118010
1996,211021,304849,1853830,111229
1994,239723,585550,4816635,98131
1994,239723,127146,3251944,70388
1994,23605,524298,3665332,79336
1996,154195,46537,3780034,89011
1996,154195,262775,3235709,104265
1993,129890,534416,3372156,87023
1993,129890,528586,2034345,96873
1993,129890,341934,5157151,118555
1993,129890,84426,4877232,84625
1996,16582,357841,6566154,113929
1992,277799,431598,5231129,91774
1997,295181,599534,6021117,98010
1994,7684,181994,4315983,124559
1994,126347,89755,7303523,104685
1994,126347,572590,3438194,99754
1995,110884,13036,3245682,56941
1997,27271,354688,1725243,104560
1993,235216,384759,2765610,110624
1992,149914,566573,4116910,98373
1997,195181,251542,1630934,89611
1997,195181,125809,4220040,110088
1997,163714,159672,3026959,103900
1993,170467,554837,8087487,113508
1993,170467,533059,2675473,65521
1994,137978,313255,2683595,76094
1994,137978,525778,692640,108225
1993,125740,102434,2222157,86185
1993,125740,203587,6376658,89434
1993,125740,523859,7787384,112969
1998,100228,460904,7440871,111892
1993,287263,222925,7905358,110874
1993,287263,576774,7799060,111045
1993,287263,274767,1654662,104505
1998,23491,427811,1349301,104327
1996,227848,561536,6901243,95850
1996,227848,335038,5043194,64381
1997,224153,394993,1177620,125278
1997,224153,239699,2023769,98320
1997,229399,258623,1722373,94896
1995,196546,233180,2755095,66790
1995,196546,135402,5421872,86244
1996,29482,252168,3622565,67209
1996,29482,173198,5438150,76271
1995,177034,131925,7631988,117415
1995,1009,350304,996757,81257
1995,1009,357575,750977,97953
1992,222589,437895,3377979,109972
1995,39800,376128,5376351,72246
1998,211427,306796,2911489,108166
1998,242179,240678,2538058,97119
1994,161278,322245,2212583,76033
1993,98222,396035,4168939,67861
1994,177043,331045,1801274,64561
1996,42772,31198,4968436,67751
1993,56614,407935,8053516,110574
1993,56614,548378,3116574,85581
1993,179941,490278,1353222,76095
1992,236527,418216,5217274,68051
1992,297230,11677,6500837,95320
1992,297230,350907,6977919,117473
1998,123901,311868,6327575,112791
1996,258943,332968,7731670,120057
1992,243835,530761,7242213,107504
1998,109864,481900,6752185,112912
1998,109864,480690,2430824,100240
1997,275737,350670,7200962,103239
1997,275737,506438,5183987,86664
1994,183274,295447,5625477,86545
1998,152692,551578,4489410,97773
1995,71512,35088,2977162,61384
1997,126415,71729,6000140,102043
1994,63508,268431,138542,83965
1994,265843,267384,3378425,81082
1993,93061,459064,1381104,61382
1993,162412,83211,3076284,71652
1993,162412,524161,5518011,71108
1996,233869,318921,6564655,116394
1996,233869,288538,3443829,91591
1996,268366,186749,4185487,110144
