"d_year","lo_custkey","lo_partkey","lo_revenue","lo_supplycost"
1992,28639,129686,2522049,102940
1992,28639,23215,4127149,68292
1992,16604,103525,4065863,91711
1995,26275,158316,4081700,82458
1998,17459,14389,1960283,78202
1998,17320,107404,5750043,84684
1998,17320,42493,4177275,86129
1992,22546,67493,2497437,87629
1998,25937,82721,166964,102223
1992,17029,110165,349022,70509
1992,16316,127789,6852894,109006
1994,10501,138587,2113254,97534
1995,16364,158737,4309752,107743
1996,16526,42733,5526557,100543
1993,7826,151986,6776283,122278
1993,7826,17768,6704267,101145
1993,3895,93070,1959238,63784
1996,16486,94951,4072873,116757
1994,11995,54443,394078,83846
1994,5470,107124,3116235,67867
1997,24298,127624,4598110,99097
1993,24401,83632,2126169,96937
1993,24401,188643,8145634,103898
1994,3086,4422,616785,79585
1992,25073,155691,4017387,104801
1998,12713,190507,4097587,95850
1998,12713,105785,8160584,107446
1994,25076,51034,98503,59101
1994,25076,35050,458048,59103
1996,8684,153202,5219121,75312
1996,8684,52740,5949981,101564
1994,23263,86627,6825612,96817
1997,28907,73328,4747215,78079
1996,11513,114974,4574631,119338
1996,11513,156312,2241291,82098
1997,15313,188509,3637507,95850
1994,24482,12726,2702249,98323
1994,24482,167,4661354,64029
1997,4373,77258,988200,74115
1996,21775,153931,5410919,119095
1998,13145,81304,1871396,77118
1994,6466,123911,6965676,116094
1994,6466,162244,2733960,78374
1994,27185,140017,2536824,63420
1992,17782,160473,2930461,92008
1996,16723,197989,4132220,125218
1996,16723,193227,720840,79213
1996,16723,154490,5504562,92669
1997,2374,121860,6334340,112911
1997,2374,96337,3311991,79999
1998,24883,99795,2807051,107687
1998,24883,105215,3129838,73212
1995,8257,34379,2470448,78802
1994,21133,14422,3888982,80185
1992,7369,112738,875365,105043
1998,16898,24085,2042377,60544
1992,12247,12976,725364,113338
1992,20944,74254,456909,73695
1995,29002,162487,4295158,92968
1995,29002,49737,4297788,101203
1992,2032,155592,2099029,98855
1992,2032,136042,2765172,64682
1996,22379,186066,2736142,69123
1997,17819,34468,4722082,84147
1994,24328,147548,6149211,95732
1996,24247,172666,3755505,104319
1996,24247,79160,4556640,68349
1996,24247,26426,2737298,81145
1994,28888,177426,5060511,90205
1997,6829,108029,877318,62221
1993,16564,127414,4289636,86484
1996,18581,105061,3741870,63963
1994,9013,195296,646949,83477
1997,29992,177452,3854214,91767
1997,29992,143434,5956997,88645
1992,9166,42555,4979353,89853
1992,9166,20363,5021787,77001
1992,9166,24194,1811467,67091
1992,3047,40666,6908638,96399
1992,3047,70922,6095202,113575
1996,27766,115431,4391361,86785
1992,5054,113152,3921894,69909
1995,8668,133450,6414437,89007
1997,6920,62634,1668478,95797
1997,6920,186833,2495779,115189
1995,29450,85024,3390307,60541
1995,29450,9432,6116920,80485
1994,6301,178435,4544830,90805
1994,6301,79624,4603993,96217
1993,5975,101789,5051790,107446
1993,5975,164739,497829,108223
1993,5975,134677,1126278,102700
1993,5975,100465,4352416,87927
1998,28514,18255,872898,70395
1995,5795,97049,4571194,62762
1992,12788,87967,8453247,117297
1996,6604,113445,3675268,87506
1993,20276,18235,643502,69193
1992,5608,23117,4093872,62406
1996,875,189070,1780331,69544
1996,875,115463,694876,88707
1994,23837,46193,2648616,68351
1998,20629,166478,3373122,92668
1998,20629,57862,7927310,109191
1992,4940,82775,4791681,105466
1997,3685,157773,2563078,109846
1997,25226,55105,3188780,63606
1997,28363,90532,6723492,91351
1997,10211,187754,1326060,110505
1994,1184,162912,375232,118494
1994,1184,53997,7999059,117059
1998,27772,182609,7876089,101496
1998,27772,76388,3206293,81862
1993,28012,170164,3986336,74049
1993,28012,109237,2225766,74773
1996,3175,62595,2943845,93455
1995,1412,121834,872240,111349
1995,2234,94760,5895993,105285
1995,2234,122144,3582382,69968
1992,14488,148136,3790400,71047
1997,2755,132153,3368196,71109
1997,2755,82264,4426715,74775
1997,18332,112658,2646309,100239
1994,11231,189505,2232300,95670
1994,29741,120644,2120751,99878
1994,29741,49677,3786887,97600
1995,24200,71636,4629974,96457
1995,8666,7877,2473829,107092
1997,20482,89844,3449453,110030
1997,29498,115525,3774274,92431
1995,10879,150623,6587368,100417
1992,22463,118252,1028902,76215
1992,19112,101687,6552078,101320
1997,235,121609,2850288,97836
1997,235,157592,7423155,98975
1997,235,37749,7013464,101204
1994,23678,12921,3711854,110035
1995,23374,93390,5218147,83003
1996,8417,130098,1868117,67685
1996,8417,156489,5786277,92728
1994,11645,121055,1820676,64563
1996,24002,154855,8508381,114591
1998,10807,92014,382283,60360
1992,11594,128080,3368563,66484
1992,11594,32866,174489,107931
1992,11594,176100,5057230,70566
1992,10864,113938,4099053,117115
1992,10864,149222,5855239,76273
1997,18461,136988,8942311,121498
1997,18461,38435,5081691,82405
1992,1570,165121,2301072,71167
1992,1570,181116,4692671,71826
1992,1570,2750,2889007,99165
1997,10807,144680,1255567,103480
1992,18019,33354,1936174,77241
1992,18019,124022,3933035,62761
1992,18019,30427,2261461,81445
1993,22966,104346,5093482,81020
1993,22966,103420,6765515,85405
1998,25859,51140,3413085,65468
1998,25859,36969,1629595,114357
1998,28111,103658,2492475,99699
1995,27607,14169,4432290,64989
1996,646,28088,3957631,60964
1996,4439,199374,276993,88402
1996,20281,37542,3107034,88772
1996,20281,155674,3523337,103780
1992,20840,119566,1997805,95133
1992,20840,141343,254718,83060
1992,20840,137652,1520685,101379
1996,4694,93554,1050786,92853
1994,17038,35616,5869740,93096
1997,15484,139039,200513,64681
1997,19150,173637,6849362,102637
1997,19150,156193,1332885,74951
1993,15055,125653,1510785,100719
1997,5755,27037,1793095,57841
1997,5755,341,4848674,74480
1997,5755,117396,1992879,84803
1995,17804,87814,8389227,108108
1995,17804,144687,5042652,103900
1997,26900,272,3399583,70336
1992,27778,196585,1059395,100894
1992,3595,22360,1410596,76941
1992,3595,123890,5873728,114833
1992,26179,165382,4083058,86842
1992,26179,11449,3324915,81626
1992,10664,178945,1821546,121436
1993,5992,28152,2752222,64809
1993,22094,74390,1268882,81863
1994,10246,28667,6567736,95739
1994,10246,61121,3019114,64927
1995,25123,94586,5462484,94834
1995,25123,22707,7186977,97782
1993,364,171147,5065026,73088
1997,20345,106527,1518184,92011
1998,22691,190284,6397273,82456
1998,22691,86523,2105780,90571
1997,1690,17507,6410250,85470
1995,6950,18189,4603654,66430
1998,18103,51322,3024135,76399
1995,23392,9715,6916390,97482
1995,1396,162327,2556348,83359
1995,16330,91160,1450461,69069
1992,6550,38472,2094547,84628
1994,12820,151544,6461937,95732
1994,12820,197729,7595501,109603
1997,12703,145585,5459181,97834
1996,25912,28382,1761150,78622
1996,25912,14591,1287279,90335
1996,25912,27398,4174978,79523
1992,27689,98932,3784622,115855
1992,27689,187523,6884973,96631
1992,27689,94280,2179018,76456
1995,5234,12398,5304458,78623
1995,5234,189124,5177596,72787
1992,1361,84937,3432566,115315
1992,1361,43606,7283120,92976
1992,1361,84544,6740861,91712
1996,16324,68510,2387793,88710
1992,26581,18618,745255,92196
1995,14359,143024,1920636,64021
1995,14359,62699,4320394,99701
1995,7670,141616,149184,99456
1994,27013,110304,3811470,78858
1994,3229,58358,758217,78981
1994,3229,47650,4227381,95859
1998,14441,56201,3367452,69432
1995,28741,29909,6178704,110334
1995,28741,73440,6106060,84806
1995,706,82762,2966092,104685
1994,6895,187162,3717500,74949
1995,24383,52153,3425965,66309
1995,24383,119862,3688445,112911
1994,3998,52941,3712122,113636
1992,16960,199097,1632662,71765
1993,7888,130671,330123,102100
1998,9875,135097,947559,67925
1998,9875,23752,4189375,100545
1997,29773,167687,6632690,105280
1995,24523,126863,7994107,113391
1995,24523,177578,5787872,99334
1995,487,80899,3421399,112793
1993,23914,167241,384622,78494
1993,6071,88406,5835564,83664
1994,21709,137631,6247350,100117
1992,18811,152671,835979,103420
1998,27652,17704,4574815,97302
1996,5462,41613,6031886,93276
1997,22535,47311,1064530,75498
1992,11776,145431,1771716,88585
1992,11776,50332,2949359,76939
1992,11776,27461,4579141,83307
1992,11776,136972,5826013,120538
1993,740,155709,4978218,105882
1995,14125,130950,9904750,118857
1992,2068,166186,2208845,75130
1992,2068,98381,4767137,82762
1996,16625,164878,7965767,116572
1996,16625,151331,2889069,82939
1998,10469,128662,7870022,101439
1998,11764,76904,7786926,112854
1998,11764,33212,1999536,68712
1995,1694,119982,6738664,120118
1993,26857,170479,2324205,92968
1992,16223,139017,2428823,63360
1996,14171,152471,2742246,91408
1992,19024,77878,2728128,111352
1992,19024,89615,4980709,96276
1992,19024,86994,8557876,118859
1996,26080,111693,7851802,102281
1997,14098,80207,4195564,71232
1997,14098,196739,8275470,110143
1997,26599,179452,3451888,91887
1997,26599,184631,5152036,102937
1993,27754,83920,2855880,114235
1993,27754,146834,4655054,112849
1995,8899,123919,1107458,116574
1995,8899,104489,283761,89608
1995,8899,132560,5991210,95553
1997,14908,90428,3753139,85105
1997,14908,8636,1563165,92677
1997,14908,132237,2462306,76153
1995,21880,47022,1532020,58141
1994,28069,18140,666628,63488
1994,28069,70344,3143901,78860
1998,20279,161295,4793128,81377
1995,26555,125359,3056644,83061
1995,26555,50287,4454208,74236
1998,28199,68676,3707086,98680
1992,23948,63413,5643281,82584
1993,3640,75952,3724799,115677
1993,3640,5393,472613,77903
1995,10057,77233,2700023,72613
1994,7552,86367,4064140,81201
1993,17492,20939,6997056,111595
1995,13931,71680,1982016,99100
1995,13931,121467,2438097,89307
1995,13931,94746,3039332,104444
1995,6179,17258,2585550,70515
1995,6179,98343,4764439,80480
1993,13135,83714,5561697,101862
1993,13135,12531,5375705,86611
1992,19769,58577,5997936,92134
1997,16844,11183,4874571,65650
1996,9298,93426,4803317,85165
1997,9700,166774,2177630,110446
1997,2114,6005,3082824,54660
1992,27073,167173,3690745,74410
1992,27073,73475,1390531,86908
1992,5266,64440,6003981,84266
1993,28393,70469,855039,86367
1996,5968,186963,6291327,122997
1993,1121,167020,217404,65221
1997,23981,72439,4462941,84685
1996,18817,96240,3549245,74174
1992,17719,106839,5550410,110749
1992,7690,103306,3076855,78558
1998,23326,190560,2102813,99033
1992,10490,94891,5069272,113153
1996,9910,174779,3451719,111226
1992,2714,94474,3512580,88108
1993,15082,145817,6324239,111768
1993,15082,131470,1951911,90088
1993,15082,43408,1310858,81084
1994,27316,134043,1417384,64622
1992,16406,174307,621585,82878
1994,3277,194422,6755651,90985
1994,3277,34443,6336224,82646
1998,19195,80047,603899,61622
1997,20729,141817,1840221,111528
1993,19960,65148,4198764,66788
1993,19960,140678,2938925,103120
1993,26548,127735,165696,105763
1993,26548,36371,2008120,78442
1997,29002,71487,6930696,87508
1997,29002,20992,7215798,114779
1997,29002,175862,3350559,116271
1993,13012,24337,4282215,75679
1993,13012,24306,4892903,73818
1992,3352,75485,3291921,87628
1992,3352,98576,5300002,94474
1996,14011,122492,1850706,90869
1996,14011,118528,3779694,92791
1993,12986,6305,3270510,72678
1993,12986,28805,1681786,104028
1995,27010,39253,3964231,71535
1992,17182,28135,520933,63787
1998,29290,198656,958038,105279
1995,11581,55714,6316512,100182
1995,11581,19615,3308619,92076
1995,2764,17132,2829503,62947
1995,2764,130161,1791504,71469
1995,22930,11324,5225403,74119
1995,22930,107792,161981,107987
1994,9283,62388,777818,81022
1994,27329,165714,3797901,106782
1994,16237,79281,3711524,75616
1998,6337,46935,7192736,112915
1998,6337,166263,3248711,79755
1992,11315,58059,1739155,61023
1994,4834,147111,5279823,69486
1992,7009,20468,1895247,83307
1992,7009,189406,6603686,89724
1992,7009,144362,1035080,84381
1992,7009,76237,2933590,72793
1996,20057,153383,522842,86182
1993,16012,50490,4688794,86429
1993,16012,174679,166598,105220
1996,29599,21403,5451230,79464
1996,29599,107469,2445017,88587
1994,5035,28386,2747054,78862
1992,14500,150683,3944122,104020
1992,14500,47366,3908559,78801
1993,7346,161833,5873973,113689
1994,13991,163281,3145615,80656
1992,4730,33816,3324639,104988
1997,22582,164395,6507420,87563
1997,22582,185686,2831144,106300
1997,22582,13906,1397683,109194
1995,27335,55335,727746,77419
1995,27335,31512,6033871,86610
1995,16705,47910,4505431,111474
1997,22328,3511,4604230,84870
1997,22150,136306,1692640,80538
1997,9110,199342,6780063,86480
1997,9110,17885,874396,108172
1994,4535,42449,4054656,83486
1996,14524,104789,7103368,107626
1996,23900,144010,980229,63240
1996,23900,161665,2671143,103599
1992,3844,123975,1727110,119938
1994,1118,190766,4562059,111405
1993,28484,178808,4611339,113208
1993,28484,190967,2488073,123477
1992,17327,194969,3170242,123837
1996,18731,147243,4804853,77414
1992,25517,144556,4062195,96033
1996,4148,122919,3394458,116514
1996,4148,131871,530900,114172
1993,14005,34816,6653078,105048
1993,14005,142950,5357049,119577
1998,1432,143126,537795,70147
1998,1432,109805,8188377,108888
1998,18689,70805,1335401,106548
1995,3715,15512,3186202,85650
1995,3715,107940,7935907,116876
1996,21128,173319,4995608,83538
1997,8980,154565,1979102,97173
1996,29372,121438,7297150,87565
1995,20302,128608,4921256,98196
1993,24311,156729,3562511,107143
1997,20956,9894,9019450,108233
1993,12905,1738,5032331,98383
1993,12905,9892,5474141,108113
1993,12905,109952,8475624,117717
1998,22294,121165,2316570,71169
1998,22294,122431,1994105,87205
1994,12172,35761,3705723,101805
1998,6322,20305,5072742,73518
1998,6322,62690,148742,99161
1995,21764,6014,910809,55200
1995,21764,64687,7141864,99100
1995,21764,180516,2298974,95790
1996,20918,39426,1365420,81925
1995,12095,109209,584736,73092
1995,12095,146046,414975,65522
1998,22108,155440,1112607,89726
1998,22108,15617,3218481,91956
1996,5285,57989,2336376,116818
1996,5285,30072,1603312,60124
1997,8389,124903,8016208,115674
1997,8389,150815,4162622,111948
1993,7724,44190,4290640,68051
1993,28439,71494,5601102,87929
1992,11627,75777,652030,105166
1992,11627,167245,716483,78734
1996,13253,114116,3654775,67806
1996,13253,47766,2544933,102825
1998,22987,170940,7561134,120656
1994,19754,37344,1230086,76880
1994,24581,168126,4406302,71647
1993,2797,36493,6655705,85769
1993,2797,133416,2043668,86964
1993,2797,89807,8360510,107808
1994,10378,47329,765792,76579
1992,8393,189580,7608276,100174
1992,8393,40724,3915421,99883
1993,28159,41069,808048,60603
1993,28159,38665,6786689,96219
1993,28159,3965,6122712,112137
1994,12433,79079,1392420,63484
1997,7879,109907,8735313,115014
1997,7879,2809,3235302,102708
1995,5671,198093,2263071,71465
1995,5671,140528,3174684,94111
1998,12632,41593,3950034,92075
1998,12632,34158,4718088,65529
1998,12632,89197,3345055,71171
1994,29986,47049,1945266,59762
1994,29986,145662,7377091,102459
1994,29986,128011,1855671,62340
1995,25744,3829,1188714,103969
1995,25744,28048,2608954,58562
1995,22195,83535,1052341,91111
1994,16603,198867,7898825,117951
1995,3611,147171,5431820,73090
1995,3611,94219,3497684,72792
1993,17948,142893,1161534,116153
1997,17758,157666,4548738,103419
1997,17758,54277,5188571,73876
1998,1273,149767,6358660,109005
1995,12409,177660,1939228,104259
1995,22510,160959,5817456,121197
1996,12257,77724,4621871,102103
1998,12238,197640,6811548,104258
1998,12238,128889,3567256,115072
1992,5305,34166,2327938,66009
1992,5305,17896,2938501,108833
1993,28954,96740,1649903,104204
1993,28319,180429,6339564,90565
1994,26927,46481,1610197,85648
1992,4924,181428,141885,90565
1992,4924,82982,8315795,117898
1993,20944,41208,2139810,68952
1997,2332,98667,7915216,99939
1993,23990,59562,5018104,91293
1993,23990,54780,7025859,104086
1996,29344,130054,4227795,65043
1996,29344,135121,4328513,69367
1995,22609,186201,1235712,77232
1995,22609,76558,3936120,92073
1998,8065,39483,1423902,85348
1992,19636,142213,2398706,75312
1997,18334,43801,6166123,104688
1995,10942,175822,4412431,113869
1998,19204,70547,3994165,91052
1994,17039,22412,3698984,80064
1992,21679,46757,7252863,102225
1993,23380,129001,1835460,61800
1993,23380,163128,2818189,71467
1995,5990,52677,7985383,97780
1995,5990,58764,5891839,103365
1997,7400,29597,4188962,91595
1995,13942,74458,6589270,85947
1995,13942,129184,3002620,72790
1994,20072,35004,1220700,56340
1992,24373,54876,3588505,109852
1992,25366,57170,1333442,67630
1996,13075,43998,547641,116519
1995,26876,118614,6832472,97956
1995,26876,141668,5564943,102579
1996,16159,163006,2914094,64140
1992,21635,8015,3481593,55380
1992,21635,18695,6753292,96821
1994,5515,70853,6784722,109431
1997,20263,115428,959874,86605
1996,20405,10812,2005350,103368
1996,20405,72216,349333,71292
1997,7330,178795,3310986,112427
1997,7330,191670,1146847,105700
1992,17284,47383,1390247,79822
1992,17284,142572,4141372,96874
1992,17284,2206,4089258,66492
1995,535,171086,416548,69424
1995,535,59936,1486409,113755
1998,26086,10022,466010,55921
1998,26086,26316,5028870,74538
1996,632,119725,6804408,104683
1996,632,169404,6440231,88404
1996,3457,95730,7382672,103543
1995,29365,12072,3967770,59044
1993,5047,40801,2534319,104508
1992,9269,11229,4823130,68413
1992,9269,113418,4068067,85884
1995,9283,115899,7822325,114893
1995,9283,79379,3061765,81502
1994,16346,78115,629631,65586
1994,16346,107236,3446233,74593
1996,14794,179644,1085893,103418
1996,14794,130823,522777,111229
1996,3740,99891,1565656,113453
1992,2668,194858,187473,117171
1995,13964,40975,3793620,114958
1992,5615,120800,3605184,109248
1995,19166,67854,3634590,109311
1995,19166,21304,1561032,73518
1992,20272,79443,4267320,85346
1998,26569,113116,3983500,67746
1998,26569,2117,1724334,61146
1994,12304,137866,4603533,114231
1992,5771,59850,1216219,108591
1992,24322,19192,4491429,66671
1992,24322,152137,1712347,71347
1992,24322,44491,3913145,86129
1995,21982,80663,7478653,98619
1994,13744,36228,4247074,69853
1994,25399,52024,281093,58561
1994,25399,19940,6606506,111596
1998,6946,858,1920664,105531
1997,16471,185414,1199528,89964
