"d_yearmonthnum","lo_partkey","lo_revenue","lo_suppkey"
199312,76615,1543861,49115
199310,574649,3040465,50597
199310,428370,4835055,27557
199307,566723,5555228,52987
199312,478957,5749712,14404
199305,3244,2893339,14380
199305,347170,5903226,44536
199305,486114,3485085,16179
199301,483126,4347672,57192
199307,450973,6976242,49533
199307,297154,3384351,57776
199308,256664,1257624,45782
199308,482515,6457176,50201
199305,564852,8552895,54536
199305,704426,4485703,53756
199307,726280,5431387,8011
199306,238762,4377730,55718
199311,144768,3692592,54252
199311,111232,4677031,51479
199311,672241,2588990,826
199305,757831,5313194,58357
199305,50431,6092106,34674
199302,195657,7981568,41007
199302,397364,2721033,35854
199302,87282,2954883,17191
199302,98018,4023399,45188
199306,758940,2374705,31239
199306,508554,5665733,34747
199303,315990,3971840,29200
199305,53153,5042937,27750
199312,316666,3498229,30138
199305,651856,8241851,53602
199303,535201,848019,51213
199305,454045,489519,53478
199311,512529,4229876,43232
199311,401707,4777779,36507
199304,50482,3829019,25077
199307,2087,2326316,58714
199307,665528,2957110,36589
199310,587490,6492866,36206
199301,634551,436742,3364
199307,123076,2067350,39850
199311,711093,214187,55224
199311,588080,5551789,42478
199312,441938,2395005,25698
199304,647896,1430835,49640
199304,378830,2221866,58809
199310,206542,4826501,16513
199304,574041,1986965,52797
199303,455533,2479857,22649
199303,96520,5884097,35176
199301,118512,1969766,18709
199301,28808,1361651,5117
199312,17734,6867893,55776
199312,507182,1038136,20556
199309,15163,2958471,54030
199311,117929,566553,52060
199311,82699,6688081,54950
199303,605418,2464133,59668
199303,322897,6082179,54231
199302,685903,5048949,31323
199310,764482,1818625,42669
199305,713044,3976471,34279
199302,371102,5173326,3621
199303,145738,8565471,24602
199305,719663,494693,16689
199305,166432,4552230,37017
199305,412288,118825,54116
199301,277181,4086023,28721
199309,500989,1773054,4166
199301,414368,3855996,36429
199307,306903,5672373,19670
199305,757823,2006802,10546
199301,427129,4450405,10130
199301,415912,1418442,36294
199311,162793,5511696,25480
199311,280945,7927127,1976
199310,480602,7214982,27761
199310,768358,5311615,43709
199309,351610,8060421,19371
199309,285205,2886210,41051
199302,401838,344482,19504
199303,345231,4085180,48666
199303,694007,679658,8506
199307,162002,309624,13635
199307,364489,5876777,20659
199310,411887,5876875,6735
199307,111995,4866950,31136
199307,698833,7107384,31259
199307,485372,4739866,7914
199307,235911,3656862,1811
199312,460375,4318521,2516
199306,113762,2583730,40354
199306,258441,6034342,41898
199309,747947,7109859,39172
199309,785040,5123295,53498
199309,553376,280152,27917
199307,47712,5586583,51629
199307,151177,5593086,16837
199308,485264,3150583,50834
199308,118464,1761162,33119
199304,44608,2108430,10806
199304,109982,4732944,55187
199306,669953,6662917,39703
199310,725994,3330914,26064
199304,696574,1077390,1399
199304,77266,5848295,1439
199304,198735,8895424,52629
199309,175954,2559766,26111
199304,13754,6108968,7347
199303,565276,4293341,6312
199307,300549,1214831,41554
199302,616436,5433943,11580
199302,433117,1975219,32007
199302,438452,3028356,29808
199312,252829,1901191,49244
199301,562574,1924582,5233
199308,639425,2836566,55231
199308,399611,4233735,58295
199304,229529,3287481,15496
199302,592026,4663178,752
199302,571916,4285890,32966
199301,107086,4453207,43069
199301,471514,1746936,43766
199304,666165,1995313,35527
199301,26129,1023466,54520
199302,324522,3637391,8184
199302,635049,4435917,25264
199306,707380,6526094,41273
199306,132807,7316884,14462
199305,78536,1038967,17486
199305,292969,8934720,49497
199306,89666,7703785,51940
199306,234211,5274791,8371
199301,223931,8998216,41619
199305,213996,4349024,36747
199305,630665,156371,11518
199305,379857,4026690,14960
199312,743206,3635084,18188
199304,253548,5444547,31617
199304,574802,3901825,16316
199307,108460,863454,26310
199307,474451,276533,48165
199303,484588,4981870,48020
199303,386934,9803482,43480
199303,606007,1342065,54838
199311,695039,202664,45445
199304,301235,3059644,7565
199304,527839,5305474,31768
199311,776185,1345647,27175
199311,677121,3658835,9094
199301,544463,6864881,44654
199306,718514,5857138,11851
199306,595615,165927,3008
199306,93488,5719994,26969
199308,244437,1205979,58383
199308,236435,266055,47283
199308,538852,5559040,43401
199301,310021,2755889,28757
199301,764777,7219620,40505
199302,706114,1774206,43660
199302,578033,1759839,45774
199308,196497,2524088,34589
199308,115420,4037836,52507
199307,26924,2176681,28016
199302,644172,1531344,33322
199305,212214,551838,19005
199305,625606,1061378,8931
199305,362529,6238719,39490
199302,495165,2588272,29239
199306,235681,1600503,47339
199311,728664,4146943,3490
199302,419985,3173663,38603
199302,60447,5379235,9896
199302,730119,3716124,59133
199302,693955,3591859,4995
199301,446066,1190159,39584
199304,329064,4761325,39181
199304,337944,2719207,45559
199304,252536,5305085,45458
199311,584634,5052713,6075
199303,87633,2406635,42173
199304,488657,2257804,46726
199310,564471,6404361,52792
199310,688254,5478190,17650
199309,175539,7594749,8491
199309,652512,287038,3695
199309,360332,689198,50139
199306,102540,3325716,13283
199311,573119,1062152,13229
199311,661636,5733786,56455
199311,114983,7364554,47293
199311,503189,3658739,23867
199306,435174,108696,31738
199306,361099,3410635,19821
199302,615978,5812501,4756
199311,198480,6187641,53106
199308,357976,9061291,1559
199301,711562,4361825,5880
199308,770621,1160430,38388
199311,476116,1391322,34675
199311,763507,1399288,15192
199304,623920,5963140,25216
199302,141844,8028020,40247
199302,682000,3499741,29968
199302,761760,5590889,26403
199310,134746,8636589,58745
199306,216992,4677001,52318
199306,569096,678070,58006
199312,532655,668301,16158
199312,330091,887895,55374
199311,56369,3805108,43237
199306,737903,7418005,6671
199306,335647,1319181,22741
199306,784083,1155379,34197
199306,124477,6262631,33192
199311,662737,7740433,45098
199311,405831,2695529,14678
199304,74881,9186606,4643
199302,474874,8696990,32217
199302,396758,4544113,22254
199302,298445,1414561,36894
199302,553265,2971312,11373
199302,119382,4300835,42824
199301,189182,3699133,28853
199301,162646,338310,32429
199301,712975,1771254,22228
199301,569557,5260198,20711
199312,613352,744008,28614
199302,102681,6930026,29426
199302,435240,5129835,22319
199303,488136,2944044,31841
199303,715709,7528184,7780
199305,709918,187004,39792
199305,260800,3137727,47923
199306,342740,1588412,26669
199306,426857,706396,12817
199311,44395,2231423,25159
199311,585442,2222396,15875
199309,47804,1907710,25219
199309,226769,2686068,14009
199302,403611,1028406,273
199305,668772,675407,28930
199305,651653,3494862,19605
199312,93621,5594658,7423
199304,640416,2685632,56585
199303,289669,325095,17428
199309,505972,2494194,43907
199309,660605,5315110,1848
199309,396477,2442009,50461
199309,13600,2847081,3139
199309,470143,1636286,21320
199302,742480,3617341,11499
199312,382566,8077895,38117
199305,746874,6655710,22577
199305,497844,3930443,25558
199308,114689,2148340,42890
199301,516117,329729,40830
199305,503505,739155,50691
199305,4440,2608213,15414
199309,181042,4402316,57035
199308,453759,2034723,39215
199308,30958,7695582,52552
199303,85022,4638334,36575
199303,338285,524014,48479
199306,572696,7704326,27819
199312,97211,2578320,6009
199304,575529,4046549,4012
199309,415052,478679,37053
199309,576752,2128641,7708
199309,668182,5351647,53066
199309,523443,1887282,32459
199309,700627,1276030,8197
199312,740292,261122,552
199305,787643,2204797,15177
199312,236532,1295234,44153
199302,365072,5628447,35893
199305,40242,5792976,57321
199312,603707,5468224,14271
199312,784847,3747711,37883
199308,111739,4585161,58688
199308,187353,6559353,21762
199312,367600,4575866,13001
199311,771618,7285468,2027
199307,146346,1080455,13827
199309,795072,4002947,57265
199312,115461,868158,25919
199312,540870,2459263,9333
199312,352579,1918714,35493
199304,70620,314942,16673
199303,229746,7061526,11668
199305,688340,3550572,3750
199305,115667,7255629,19698
199306,56894,4580952,433
199306,26760,3967259,13852
199306,589116,1908862,39856
199301,797063,3296805,51627
199301,233167,4908869,24202
199301,590809,8845375,30071
199311,5710,1119687,181
199304,588407,4737363,36670
199306,6258,4840951,75
199306,742831,7452102,38365
199306,233552,6987980,9578
199312,301645,8068487,51973
199306,487443,2242898,17172
199306,454075,1497267,55801
199303,150281,3874024,38959
199306,585203,4544699,6211
199309,52256,351600,20115
199306,273764,168561,21535
199306,190585,7132944,55737
199304,645976,2796422,36362
199304,103603,7324489,23297
199304,448845,7031774,46360
199304,449377,4245646,41129
199308,725740,6056385,19942
199310,723330,5091114,49509
199310,765769,6175701,14275
199308,449913,7667655,19324
199309,264895,2706125,4968
199309,81683,3099634,20807
199303,157785,8937483,45629
199303,688250,1348421,13322
199303,211858,2575117,30555
199303,767390,3751244,59846
199310,179098,3612489,696
199304,396128,3205944,35527
199306,355475,909093,59041
199302,233470,2778850,10631
199309,323781,4288133,18673
199311,620197,1642225,16312
199303,633470,136133,2850
199303,558847,6603666,51154
199303,144388,4772690,11451
199309,370209,2729791,2346
199309,492553,3148244,3142
199302,129497,5182433,153
199302,205628,5617613,21365
199302,551445,2518474,46867
199302,400851,1529347,46178
199305,165855,4894325,59176
199305,521451,5976593,46680
199311,515679,8052976,13059
199312,505993,6268769,16895
199312,214476,2562617,18754
199312,167360,6217580,32121
199301,438780,1000318,38344
199305,579374,3560707,4918
199309,556439,6382409,2255
199301,536024,5194000,25674
199302,93955,8296680,36334
199302,694463,5915708,32439
199301,347961,8662592,10519
199301,467406,407893,43908
199309,652224,798633,15873
199301,357604,1450568,18188
199301,685075,3012633,47013
199312,526172,352256,43260
199303,134454,3792570,48260
199303,552896,7750655,20069
199309,214023,4591349,43975
199309,280306,5420426,58718
199304,178837,1707004,21757
199304,739661,7588211,48973
199306,366583,7838756,50296
199303,686987,9573657,3273
199309,717103,4019931,185
199309,799397,3773819,36500
199309,257627,6275055,3436
199308,72405,5344312,58467
199301,650881,7107578,33045
199304,641704,798149,54935
199304,458048,4830908,29517
199309,391291,6502245,35242
199303,276590,2735248,14764
199306,422623,4497696,23195
199311,550451,1765681,31104
199311,480372,6626515,27386
199312,186899,8368540,33248
199310,667682,5011636,31043
199306,148943,5410109,19946
199302,394155,4162134,7306
199302,550506,4831313,24180
199305,638441,267605,31459
199305,148350,2034599,25838
199305,508165,3251944,35778
199304,632047,2564027,25782
199304,618427,665968,45089
199304,302222,4605478,58378
199309,8752,5533619,47229
199310,589258,1056228,40545
199310,393812,7470736,36644
199311,739282,4143440,41615
199311,666851,4584542,43738
199311,548467,2645958,35489
199301,73310,5533632,10685
199312,159953,2928842,2563
199303,383544,2739132,54418
199303,766512,2602913,51499
199309,207509,7011625,22365
199303,734132,3001541,50625
199303,455162,1083625,8682
199303,307380,403724,55671
199303,399791,1123123,2333
199301,21686,6549688,9622
199301,740767,8680719,23255
199309,103102,5360840,56682
199306,654403,266044,21209
199310,723959,5889272,16099
199307,88898,3660566,27040
199307,445297,1095682,32147
199307,91027,3949917,41948
199302,579470,4058009,19152
199309,191962,3421897,59312
199311,574534,1716280,16986
199308,427036,3303124,44794
199308,380457,1342185,23624
199312,263916,1658071,54699
199302,312554,4558631,3807
199301,530190,4734259,17921
199305,767365,2917656,6755
199305,100395,2624728,11668
199305,123921,8386495,16907
199311,658535,585452,51512
199304,716649,3133012,54644
199304,716462,5449492,40996
199303,33661,947228,41295
199306,395576,3603883,7745
199306,444224,1717254,27138
199306,461401,2562636,42056
199308,166115,3009468,36626
199311,282114,2712847,35283
199305,310398,2509733,52738
199305,49048,4690076,39765
199305,336961,8027763,48120
199305,101446,4914058,1012
199306,203801,2480469,30773
199304,673766,7762675,58744
199304,328738,8137512,16902
199304,642324,4176224,8879
199310,735747,6813517,11946
199304,296418,3292723,58816
199308,585815,1303941,15021
199312,40788,6539974,45158
199312,74553,5595415,3876
199312,199628,5362532,34795
199312,734824,8648949,24790
199311,685680,3591141,37103
199311,217068,3023118,56516
199305,640009,3129703,36708
199312,334014,2978416,51261
199312,190541,5491763,20178
199305,268251,5913314,20674
199305,483377,2424143,29690
199311,445020,286605,4805
199311,340277,2710921,36464
199302,538363,3707945,4917
199305,460174,5001601,32206
199305,532530,6517229,13944
199302,508032,3706595,19362
199302,740537,6956775,59879
199302,521007,201484,33155
199302,294684,164509,248
199303,481967,3055937,34153
199312,101560,154594,37989
199303,445058,2978999,25149
199309,79733,3692645,29926
199303,52838,3126789,268
199309,477346,1797068,5205
199311,40203,3136940,49930
199305,109872,3167187,32751
199305,152348,6175499,40729
199301,452462,1108920,37673
199312,769019,213244,45671
199305,411721,2262922,47560
199304,49151,1293776,2129
199310,217868,4330686,20234
199308,426809,6701846,19829
199301,287801,531270,32028
199301,362494,2113699,51890
199308,746570,4547327,16661
199308,391666,3828161,58392
199308,128963,9465793,40194
199303,270208,692775,14640
199303,578759,4502438,44045
199303,791675,6511835,28654
199311,508228,2059509,3202
199311,240943,6646505,11999
199311,712964,782864,59353
199302,358229,1401771,37743
199303,414550,7104435,48804
199301,646031,3316915,8594
199306,66002,670824,52217
199302,329211,729237,40634
199302,519837,7024312,44723
199309,398108,3582087,13861
199309,409016,1007314,53436
199309,314501,7201608,9970
199308,134412,2946337,26979
199308,672130,3314014,37567
199302,646056,294593,33960
199302,655568,3469077,30216
199302,517750,6063313,47565
199302,216450,5005269,35331
199305,422038,2471065,17013
199304,461297,2589519,43944
199304,127568,6036003,49362
199304,24724,6365707,51305
199303,153797,359053,42693
199303,47829,5277155,38003
199301,342754,3379667,21449
199311,186779,4886451,29782
199311,784685,6179617,14288
199308,30121,1133107,6820
199308,607148,4810246,9734
199301,128069,3010332,11705
199301,183949,7887807,31073
199305,306833,1784625,27666
199305,448752,3833445,30767
199305,211017,270048,15132
199305,158926,2161577,33408
199305,583957,5455405,54208
199310,226809,2188831,9820
199301,762633,1994025,23764
199301,757409,2155563,39125
199307,747573,1729116,38035
199307,445389,6146062,9589
199307,281616,2035342,14074
199307,185141,4281680,30981
199307,451349,4505608,11836
199305,404172,2320179,48569
199305,137706,676555,46689
199305,246585,5645367,7831
199310,4452,2551482,11873
199304,47470,4723010,4382
199302,204143,621995,1920
199305,194661,516164,55866
199305,454350,3579081,43124
199305,244805,848648,35071
199310,173533,3584168,52982
199310,191719,6322999,2824
199310,619545,287043,52541
199311,114705,3202081,49725
199309,536182,2506973,20253
199309,396562,7881429,59588
199311,375848,3016565,1882
199311,70122,107027,8063
