"s_city","d_year","lo_custkey","lo_revenue"
"UNITED ST9",1993,899794,5214698
"UNITED ST8",1993,631030,4276014
"UNITED ST6",1997,361207,3536320
"UNITED ST4",1997,361207,4831190
"UNITED ST7",1996,77401,5825756
"UNITED ST0",1994,580796,4689387
"UNITED ST7",1997,25244,1923885
"UNITED ST2",1995,696259,3417225
"UNITED ST3",1995,696259,560407
"UNITED ST5",1997,841660,4088511
"UNITED ST1",1996,890245,624771
"UNITED ST5",1992,586507,615484
"UNITED ST0",1997,693680,2758747
"UNITED ST0",1997,693680,2605533
"UNITED ST9",1996,393901,2751822
"UNITED ST4",1992,290530,2756745
"UNITED ST3",1995,563929,6317438
"UNITED ST7",1995,544528,2186251
"UNITED ST4",1997,668551,5026215
"UNITED ST0",1993,801937,3285984
"UNITED ST0",1995,439745,8050897
"UNITED ST9",1995,880118,4085718
"UNITED ST2",1994,441029,671395
"UNITED ST5",1994,441029,3371476
"UNITED ST7",1995,359254,1738915
"UNITED ST5",1996,168355,5396889
"UNITED ST4",1994,814360,3029986
"UNITED ST8",1996,626119,6990525
"UNITED ST8",1995,708073,4438964
"UNITED ST0",1995,708073,3071805
"UNITED ST4",1996,491681,1414203
"UNITED ST3",1992,526250,556257
"UNITED ST2",1992,526250,1720467
"UNITED ST2",1997,872728,2810547
"UNITED ST0",1992,279578,185635
"UNITED ST0",1995,491699,4417473
"UNITED ST6",1992,776621,4106440
"UNITED ST5",1995,304495,5110075
"UNITED ST7",1992,263797,4417222
"UNITED ST2",1995,204479,3151987
"UNITED ST7",1997,803455,3643485
"UNITED ST4",1993,298808,705648
"UNITED ST5",1995,406477,3247657
"UNITED ST3",1992,214891,2556011
"UNITED ST4",1996,288451,983319
"UNITED ST0",1994,751954,2829072
"UNITED ST4",1994,6122,4718404
"UNITED ST4",1993,516820,234507
"UNITED ST7",1996,611209,700320
"UNITED ST4",1995,489233,1030514
"UNITED ST6",1995,489233,2125094
"UNITED ST6",1993,799600,523810
"UNITED ST5",1996,566632,3217335
"UNITED ST1",1993,462145,2339186
"UNITED ST1",1995,242374,6896078
"UNITED ST2",1993,781666,3609684
"UNITED ST0",1995,19028,2630977
"UNITED ST1",1995,19028,1138304
"UNITED ST2",1994,859108,5376407
"UNITED ST7",1994,722452,4776491
"UNITED ST3",1992,340055,4326219
"UNITED ST3",1996,288656,2792747
"UNITED ST9",1995,135061,8737016
"UNITED ST8",1997,264955,3894375
"UNITED ST0",1995,404182,8684347
"UNITED ST9",1994,594088,6916520
"UNITED ST5",1995,204149,7241996
"UNITED ST1",1996,647389,6350657
"UNITED ST2",1992,589012,3764659
"UNITED ST8",1993,748657,1271268
"UNITED ST7",1994,512165,1344510
"UNITED ST0",1993,488162,5311405
"UNITED ST9",1992,142097,1466552
"UNITED ST8",1993,509146,4842792
"UNITED ST2",1993,642760,1299600
"UNITED ST4",1996,843688,4513368
"UNITED ST4",1992,284245,1970125
"UNITED ST5",1997,543401,1323180
"UNITED ST9",1996,843595,5051285
"UNITED ST8",1993,833578,787702
"UNITED ST7",1995,524945,1235748
"UNITED ST6",1992,833774,6742782
"UNITED ST0",1997,625880,5598331
"UNITED ST7",1993,469247,990246
"UNITED ST3",1996,818836,5527125
"UNITED ST1",1996,547240,3069070
"UNITED ST8",1993,337808,293415
"UNITED ST6",1997,217535,330793
"UNITED ST0",1994,134458,4105423
"UNITED ST6",1994,134458,6596940
"UNITED ST7",1996,414649,3161152
"UNITED ST4",1996,284128,2815918
"UNITED ST2",1997,833783,268640
"UNITED ST7",1997,856991,4010004
"UNITED ST4",1996,696094,4364692
"UNITED ST5",1997,842509,3618265
"UNITED ST9",1997,285581,2273968
"UNITED ST8",1997,137033,1267759
"UNITED ST0",1993,563653,3445826
"UNITED ST5",1993,890159,5001997
"UNITED ST9",1995,387371,7877377
"UNITED ST1",1993,19015,8436477
"UNITED ST7",1992,125474,4773867
"UNITED ST2",1995,271882,6385613
"UNITED ST3",1996,324272,5179184
"UNITED ST9",1996,324272,1359801
"UNITED ST3",1992,609953,1201290
"UNITED ST6",1995,471748,1506448
"UNITED ST0",1993,236890,6838628
"UNITED ST6",1992,248503,3333723
"UNITED ST3",1996,572164,203691
"UNITED ST5",1997,726386,527868
"UNITED ST6",1996,670850,477694
"UNITED ST2",1992,211130,3505328
"UNITED ST6",1997,273163,5071281
"UNITED ST7",1997,273163,7154065
"UNITED ST8",1995,759526,2076230
"UNITED ST3",1992,206623,710210
"UNITED ST0",1992,793222,5224878
"UNITED ST2",1995,125669,138502
"UNITED ST5",1995,267928,7947029
"UNITED ST5",1993,551494,4227750
"UNITED ST2",1996,892309,5643400
"UNITED ST1",1996,892309,787325
"UNITED ST4",1996,300943,829278
"UNITED ST1",1994,312956,4252153
"UNITED ST5",1994,769610,3619708
"UNITED ST6",1992,481204,8506149
"UNITED ST7",1994,247115,2409561
"UNITED ST4",1994,640333,5595612
"UNITED ST1",1992,760607,2511200
"UNITED ST4",1992,800449,5759200
"UNITED ST8",1993,785567,2430507
"UNITED ST0",1992,319723,1637445
"UNITED ST2",1994,35051,5681094
"UNITED ST7",1996,269113,3093128
"UNITED ST3",1997,836518,5722320
"UNITED ST5",1994,629701,4720857
"UNITED ST1",1995,795236,3517674
"UNITED ST5",1993,615910,131403
"UNITED ST7",1997,838198,4715485
"UNITED ST1",1993,56410,4686141
"UNITED ST6",1997,267709,4013737
"UNITED ST0",1997,267709,4496925
"UNITED ST4",1992,828466,6159875
"UNITED ST5",1997,834037,2926337
"UNITED ST5",1993,154018,4348398
"UNITED ST2",1992,716176,4499705
"UNITED ST2",1992,650603,4459873
"UNITED ST7",1997,568718,723964
"UNITED ST7",1993,162211,4861836
"UNITED ST2",1996,874328,3901516
"UNITED ST8",1997,772336,4066245
"UNITED ST5",1996,534385,5430842
"UNITED ST5",1995,654853,6233139
"UNITED ST2",1993,203704,6659619
"UNITED ST4",1993,203704,1534170
"UNITED ST5",1995,275311,697459
"UNITED ST6",1997,177946,7012524
"UNITED ST9",1992,109132,4896936
"UNITED ST8",1993,875602,6057397
"UNITED ST5",1995,703097,4020568
"UNITED ST8",1995,703097,8497102
"UNITED ST0",1997,776342,1569620
"UNITED ST6",1992,70522,4242294
"UNITED ST5",1995,404753,2743589
"UNITED ST8",1997,304931,6036485
"UNITED ST8",1994,555734,7773104
"UNITED ST8",1997,869746,4017726
"UNITED ST6",1995,562898,3107603
"UNITED ST5",1992,451378,635776
"UNITED ST5",1992,182537,3556011
"UNITED ST5",1993,886126,6097511
"UNITED ST9",1995,782549,2854146
"UNITED ST6",1994,187753,4426635
"UNITED ST8",1994,394999,2429283
"UNITED ST3",1995,470399,245931
"UNITED ST1",1994,340303,5436728
"UNITED ST4",1992,518698,1733713
"UNITED ST5",1997,432094,925547
"UNITED ST0",1995,209381,5438553
"UNITED ST0",1996,629389,5150512
"UNITED ST6",1992,343831,1480274
"UNITED ST5",1992,343831,5009865
"UNITED ST4",1996,130813,7208241
"UNITED ST4",1996,130813,2612574
"UNITED ST5",1994,21622,1909619
"UNITED ST9",1996,723244,3691872
"UNITED ST9",1996,723244,2327819
"UNITED ST2",1997,133882,4538898
"UNITED ST0",1992,286540,8221020
"UNITED ST3",1993,793510,1622144
"UNITED ST0",1996,898519,1948351
"UNITED ST5",1992,478024,742812
"UNITED ST7",1992,478024,6565116
"UNITED ST6",1993,248242,2594260
"UNITED ST3",1994,542894,5166177
"UNITED ST6",1994,542894,7996738
"UNITED ST3",1997,267571,5072800
"UNITED ST1",1992,636916,2682691
"UNITED ST4",1995,252892,4745359
"UNITED ST9",1997,532001,96141
"UNITED ST5",1994,544747,412224
"UNITED ST8",1993,613441,5245569
"UNITED ST3",1997,641620,4551036
"UNITED ST0",1995,286813,2395804
"UNITED ST2",1995,284461,1530816
"UNITED ST7",1997,202766,4777464
"UNITED ST3",1992,590575,7020685
"UNITED ST8",1994,851609,8564362
"UNITED ST7",1994,480989,2326184
"UNITED ST8",1995,34396,745498
"UNITED ST6",1997,412681,8654641
"UNITED ST6",1994,663622,6624240
"UNITED ST8",1994,674371,5102758
"UNITED ST9",1993,821482,4461336
"UNITED ST2",1997,567097,6438566
"UNITED ST5",1996,239633,6045592
"UNITED ST5",1997,399382,6460913
"UNITED ST8",1993,438325,5722619
"UNITED ST9",1993,300830,4877125
"UNITED ST5",1995,189874,1326334
"UNITED ST2",1995,63262,5375260
"UNITED ST1",1997,313465,6059782
"UNITED ST7",1995,199975,198392
"UNITED ST1",1997,858181,1211960
"UNITED ST7",1997,844390,3035480
"UNITED ST5",1995,432988,605045
"UNITED ST5",1992,190312,4940673
"UNITED ST5",1992,273196,6762823
"UNITED ST2",1992,294968,4407171
"UNITED ST0",1992,294968,1892352
"UNITED ST4",1996,226772,5815504
"UNITED ST4",1994,742259,6038140
"UNITED ST7",1994,742259,4211756
"UNITED ST6",1993,120271,974335
"UNITED ST4",1994,492815,7043626
"UNITED ST3",1993,471173,1879534
"UNITED ST7",1996,795643,2495637
"UNITED ST2",1997,715939,2814793
"UNITED ST1",1995,534611,1465709
"UNITED ST6",1996,29777,2734443
"UNITED ST4",1997,857359,3128889
"UNITED ST6",1997,164765,2556299
"UNITED ST1",1997,567214,3180694
"UNITED ST3",1997,567214,4390030
"UNITED ST5",1997,827218,7001594
"UNITED ST0",1997,827218,5462749
"UNITED ST2",1994,140438,5400426
"UNITED ST2",1992,798986,4383455
"UNITED ST4",1995,455989,2876658
"UNITED ST8",1993,826057,2963136
"UNITED ST8",1996,3028,5856075
"UNITED ST1",1997,865720,4513627
"UNITED ST6",1992,723104,2210400
"UNITED ST2",1993,729334,2523290
"UNITED ST1",1992,242996,4137701
"UNITED ST9",1994,505094,5158925
"UNITED ST7",1993,518042,3513201
"UNITED ST0",1997,891523,1601285
"UNITED ST5",1995,297955,3439480
"UNITED ST7",1992,415960,5496260
"UNITED ST5",1993,387461,2878289
"UNITED ST0",1994,62756,2300634
"UNITED ST1",1996,865964,2457393
"UNITED ST8",1997,145268,99799
"UNITED ST9",1997,63553,3166599
"UNITED ST6",1996,500866,1481034
"UNITED ST6",1997,382882,4369196
"UNITED ST0",1996,665212,5078499
"UNITED ST1",1996,276520,729679
"UNITED ST8",1994,552034,263919
"UNITED ST6",1992,820241,5081541
"UNITED ST0",1993,727846,290966
"UNITED ST8",1993,152879,4129818
"UNITED ST8",1992,512263,873074
"UNITED ST9",1993,445135,3717020
"UNITED ST0",1995,349874,1460567
"UNITED ST0",1994,628940,4530873
"UNITED ST3",1992,82385,3817798
"UNITED ST6",1994,334753,5251970
"UNITED ST7",1994,131768,4545280
"UNITED ST4",1996,426895,1510177
"UNITED ST9",1997,184556,6619817
"UNITED ST1",1995,770194,1920619
"UNITED ST8",1995,270494,5456947
"UNITED ST5",1992,838579,3115632
"UNITED ST5",1994,163360,3245374
"UNITED ST9",1997,794350,5209074
"UNITED ST9",1993,548897,3614352
"UNITED ST8",1992,89815,4597160
"UNITED ST2",1994,198620,3021411
"UNITED ST0",1995,101644,2041928
"UNITED ST1",1997,410149,6365038
"UNITED ST0",1997,410149,6800173
"UNITED ST7",1996,1915,482536
"UNITED ST6",1992,656281,2464514
"UNITED ST6",1993,665875,4700402
"UNITED ST8",1996,672869,2303802
"UNITED ST1",1994,545581,9051568
"UNITED ST8",1997,579679,2879244
"UNITED ST1",1995,626345,1880997
"UNITED ST2",1996,100811,7917841
"UNITED ST3",1992,87821,7370196
"UNITED ST2",1997,160837,1496865
"UNITED ST6",1997,160837,4416834
"UNITED ST4",1997,228860,2690542
"UNITED ST0",1992,746543,2639248
"UNITED ST5",1996,639973,4369545
"UNITED ST3",1993,49696,580815
"UNITED ST6",1993,49696,4652973
"UNITED ST0",1996,478751,5844751
"UNITED ST7",1996,466924,4034842
"UNITED ST5",1997,800371,3829352
"UNITED ST6",1992,142663,1318820
"UNITED ST7",1997,621055,145089
"UNITED ST1",1997,471539,104442
"UNITED ST7",1995,452716,359971
"UNITED ST4",1995,452716,1939269
"UNITED ST5",1997,658192,5798498
"UNITED ST3",1997,869114,4184807
"UNITED ST0",1996,752245,8388531
"UNITED ST1",1996,752245,2307117
"UNITED ST5",1994,445895,2056227
"UNITED ST1",1992,278035,4580860
"UNITED ST1",1997,880045,3401095
"UNITED ST8",1992,623722,6168061
"UNITED ST4",1997,564265,4449303
"UNITED ST1",1997,564265,4305470
"UNITED ST0",1997,564265,2051212
"UNITED ST7",1994,25838,3059433
"UNITED ST6",1995,755587,4636832
"UNITED ST8",1994,130162,4294779
"UNITED ST7",1994,628724,5088513
"UNITED ST6",1992,690671,1875262
"UNITED ST1",1997,886585,830861
"UNITED ST3",1994,190823,1326607
"UNITED ST8",1992,159368,6552129
"UNITED ST0",1993,464024,5908826
"UNITED ST4",1992,697978,5489793
"UNITED ST4",1992,296617,3871407
"UNITED ST4",1997,127945,1294118
"UNITED ST9",1995,351704,114302
"UNITED ST4",1997,635635,9296487
"UNITED ST2",1997,635635,2913462
"UNITED ST1",1994,267971,5535064
"UNITED ST2",1994,267971,6033482
"UNITED ST6",1994,184411,1005129
"UNITED ST6",1993,221051,130397
"UNITED ST0",1992,136457,2991875
"UNITED ST4",1995,179338,8756832
"UNITED ST3",1994,858463,205916
"UNITED ST9",1992,553099,5584670
"UNITED ST1",1996,432737,649046
"UNITED ST4",1996,432737,947564
"UNITED ST1",1992,578909,1730411
"UNITED ST4",1992,707389,5486928
"UNITED ST1",1996,124429,8006194
"UNITED ST7",1993,4273,840998
"UNITED ST6",1995,793060,3669124
"UNITED ST9",1996,80266,3900505
"UNITED ST4",1994,829993,3338118
"UNITED ST2",1994,333809,5656659
"UNITED ST9",1993,636544,388987
"UNITED ST7",1992,413033,1156051
"UNITED ST0",1995,706307,5528331
"UNITED ST6",1997,339499,2449812
"UNITED ST0",1995,752212,4458782
"UNITED ST1",1996,27199,1555880
"UNITED ST0",1996,485231,4065952
"UNITED ST9",1994,823618,6569784
"UNITED ST1",1993,664567,4931679
"UNITED ST1",1997,323869,123151
"UNITED ST0",1993,24365,2045963
"UNITED ST1",1995,890183,5448321
"UNITED ST1",1993,599170,8507911
"UNITED ST4",1994,349486,2890043
"UNITED ST7",1992,398647,1087721
"UNITED ST9",1992,452968,5784962
"UNITED ST6",1995,817831,8373743
"UNITED ST4",1992,410459,4856851
"UNITED ST8",1997,160450,7084656
"UNITED ST5",1994,253705,2687600
"UNITED ST0",1997,352742,3386145
"UNITED ST5",1995,355744,1559762
"UNITED ST3",1997,335965,2657689
"UNITED ST5",1995,24683,694413
"UNITED ST3",1997,660782,973652
"UNITED ST8",1993,768499,246799
"UNITED ST0",1992,293917,5291525
"UNITED ST7",1992,643333,2473161
"UNITED ST9",1992,643333,4516340
"UNITED ST1",1996,199418,5843320
"UNITED ST8",1993,521477,4812408
"UNITED ST5",1996,851207,3949972
"UNITED ST2",1996,851929,121596
"UNITED ST1",1992,218053,3757991
"UNITED ST2",1997,891457,681650
"UNITED ST8",1992,895864,3065970
"UNITED ST3",1992,303847,119963
"UNITED ST8",1992,149522,3855791
"UNITED ST7",1992,149522,3337897
"UNITED ST6",1997,34567,1771420
"UNITED ST1",1992,451843,4455861
"UNITED ST3",1992,451843,1105736
"UNITED ST4",1992,816752,2976739
"UNITED ST6",1994,27052,1209842
"UNITED ST0",1993,156976,133360
"UNITED ST5",1995,771517,5796538
"UNITED ST5",1997,678493,2067776
"UNITED ST6",1994,767962,4395390
"UNITED ST1",1995,563792,2344365
"UNITED ST6",1995,760802,6405087
"UNITED ST0",1995,492701,2372616
"UNITED ST4",1993,474824,5484954
"UNITED ST0",1996,692524,3107830
"UNITED ST5",1997,690226,1568736
"UNITED ST9",1994,335387,5580765
"UNITED ST6",1995,515713,145866
"UNITED ST8",1997,576872,4540512
"UNITED ST2",1994,500189,1807587
"UNITED ST3",1996,150967,4062324
"UNITED ST5",1996,616220,4437602
"UNITED ST7",1993,709345,4573872
"UNITED ST1",1992,150034,4315550
"UNITED ST2",1996,694550,4681872
"UNITED ST3",1992,619150,4220224
"UNITED ST8",1992,85193,1368783
"UNITED ST5",1992,829627,1259536
"UNITED ST2",1995,563185,4511248
"UNITED ST2",1996,375176,551677
"UNITED ST4",1996,176818,7674913
"UNITED ST4",1996,176818,6603974
"UNITED ST2",1993,344107,1740495
"UNITED ST6",1993,879523,1495156
"UNITED ST3",1997,379669,901066
"UNITED ST4",1997,336622,4286898
"UNITED ST6",1997,336622,3996377
"UNITED ST8",1996,79648,5808468
"UNITED ST8",1997,102397,7772083
"UNITED ST8",1996,736564,5232195
"UNITED ST7",1996,736564,1673392
"UNITED ST6",1997,17719,3874500
"UNITED ST4",1995,373432,3289755
"UNITED ST5",1995,556390,373854
"UNITED ST9",1995,445117,4737920
"UNITED ST7",1997,356339,7157870
"UNITED ST6",1995,376708,2316442
"UNITED ST1",1993,580552,1180508
"UNITED ST5",1996,828550,271616
"UNITED ST3",1997,586396,7587518
"UNITED ST1",1994,809155,2584165
"UNITED ST1",1995,4390,5331349
"UNITED ST7",1992,19933,2957382
"UNITED ST9",1997,54637,2045544
"UNITED ST0",1997,741527,4198167
"UNITED ST1",1997,797659,1487598
"UNITED ST3",1995,585775,791827
"UNITED ST3",1997,133357,4400585
"UNITED ST6",1997,724738,1933257
"UNITED ST6",1993,418612,3489276
"UNITED ST1",1995,176321,856107
"UNITED ST8",1993,2551,6283224
"UNITED ST2",1993,708187,124199
"UNITED ST0",1995,574702,3098053
"UNITED ST9",1997,568511,3851593
"UNITED ST4",1995,718387,4436733
"UNITED ST3",1992,689116,2725730
"UNITED ST7",1994,532043,935478
"UNITED ST5",1992,14965,3669884
"UNITED ST0",1993,831275,1945023
"UNITED ST0",1997,214109,1860839
"UNITED ST1",1995,533869,6302331
"UNITED ST9",1997,125617,2077052
"UNITED ST0",1994,65191,2201426
"UNITED ST7",1997,455632,2234738
"UNITED ST0",1992,433480,6351886
"UNITED ST0",1993,193267,4271350
"UNITED ST6",1997,230944,4253410
"UNITED ST0",1997,671771,5209148
"UNITED ST1",1996,248039,1343707
"UNITED ST4",1996,348055,1426333
"UNITED ST9",1996,70327,6053197
"UNITED ST9",1997,803638,1502042
"UNITED ST7",1993,622976,5872301
"UNITED ST7",1993,555589,5433684
"UNITED ST2",1992,279491,7808003
"UNITED ST6",1993,90031,5969800
"UNITED ST3",1994,227987,3795831
"UNITED ST1",1994,243674,3837110
"UNITED ST8",1996,415082,6406862
"UNITED ST1",1994,817985,508304
"UNITED ST5",1993,669826,5455726
"UNITED ST2",1993,140008,7796438
"UNITED ST0",1993,342383,5489789
"UNITED ST6",1994,837325,2132420
"UNITED ST1",1994,837325,1541487
"UNITED ST4",1995,661837,5315544
"UNITED ST9",1995,661837,2341716
"UNITED ST5",1992,52025,1574876
"UNITED ST3",1992,117370,4022235
"UNITED ST0",1997,535300,5128643
"UNITED ST6",1996,170878,402195
"UNITED ST2",1997,14776,2435380
"UNITED ST7",1994,586807,6624236
"UNITED ST6",1994,422720,683673
"UNITED ST5",1992,810334,1415844
"UNITED ST9",1995,636500,4118497
"UNITED ST4",1997,750200,3399949
"UNITED ST4",1992,169985,5922818
"UNITED ST6",1997,895478,3924685
"UNITED ST5",1994,226901,162684
"UNITED ST1",1992,489880,6101483
"UNITED ST5",1996,545645,7481223
"UNITED ST5",1994,274207,948581
"UNITED ST1",1993,169018,266297
"UNITED ST0",1996,716821,3945942
"UNITED ST1",1996,191507,2805065
"UNITED ST6",1993,221519,951721
"UNITED ST1",1992,16670,148449
"UNITED ST0",1996,332699,9966502
"UNITED ST3",1996,83686,6196905
"UNITED ST8",1997,122557,4347828
"UNITED ST5",1995,514900,3379944
"UNITED ST1",1993,548324,5256585
"UNITED ST8",1995,882211,2652339
"UNITED ST4",1995,882211,601776
"UNITED ST0",1993,250810,1913490
"UNITED ST7",1997,283805,1693755
"UNITED ST3",1994,364537,3190825
"UNITED ST0",1997,884603,4148221
"UNITED ST0",1994,809788,354002
"UNITED ST5",1992,393581,4742322
"UNITED ST5",1992,458399,7299128
"UNITED ST4",1996,200711,3916241
"UNITED ST7",1996,602347,7086898
"UNITED ST8",1996,544612,2853555
"UNITED ST1",1994,411439,837118
"UNITED ST2",1994,67652,3078708
"UNITED ST3",1996,258622,3863696
"UNITED ST5",1994,892201,4922744
"UNITED ST7",1993,10891,2046735
"UNITED ST9",1997,415393,4415551
"UNITED ST4",1993,370990,1030821
"UNITED ST1",1996,170215,1597812
"UNITED ST4",1996,843772,8393476
"UNITED ST6",1992,494395,1602603
"UNITED ST7",1996,346669,3504075
"UNITED ST0",1994,620332,588122
"UNITED ST7",1994,620332,6116250
"UNITED ST5",1993,634877,8325045
"UNITED ST1",1992,581474,1952721
"UNITED ST3",1992,581474,6591729
"UNITED ST5",1992,581474,6490992
"UNITED ST5",1996,525688,1804333
"UNITED ST6",1993,861007,6014824
"UNITED ST5",1993,561751,602160
"UNITED ST6",1996,871426,1926434
"UNITED ST5",1997,231709,6211436
"UNITED ST0",1997,41336,3452747
"UNITED ST4",1996,442639,2593998
"UNITED ST7",1996,218137,457987
"UNITED ST1",1994,43417,5616609
"UNITED ST4",1993,708124,1160484
"UNITED ST7",1994,618094,3760241
"UNITED ST3",1992,574021,5020640
"UNITED ST4",1994,444991,2702800
"UNITED ST1",1994,886789,2570574
"UNITED ST6",1994,94240,1016739
"UNITED ST5",1995,272582,161562
"UNITED ST7",1997,269608,369744
"UNITED ST0",1996,66032,2420325
"UNITED ST8",1997,28418,7214529
"UNITED ST8",1995,134386,1614224
"UNITED ST0",1995,800236,1144960
"UNITED ST4",1995,507290,5509633
"UNITED ST2",1997,310372,5671174
"UNITED ST7",1994,231220,4949193
"UNITED ST4",1996,354440,3171552
"UNITED ST6",1995,557098,2976489
"UNITED ST7",1992,416860,2673770
"UNITED ST5",1995,854011,7579748
"UNITED ST3",1992,86834,6353402
"UNITED ST6",1992,862922,8046249
"UNITED ST0",1994,288004,3912722
"UNITED ST1",1995,482041,2358865
"UNITED ST0",1996,691786,8750263
"UNITED ST1",1996,691786,8609554
"UNITED ST9",1995,559876,1417462
"UNITED ST5",1992,438886,4753245
"UNITED ST0",1993,95347,4159662
"UNITED ST2",1996,487531,637860
"UNITED ST1",1996,487531,4037442
"UNITED ST8",1994,800752,1960911
"UNITED ST4",1993,448474,9111326
"UNITED ST7",1997,897718,5625260
"UNITED ST5",1996,665713,1556394
"UNITED ST3",1994,695836,5166640
"UNITED ST3",1997,64549,7632413
"UNITED ST1",1995,176261,3184111
"UNITED ST9",1995,815332,3911438
"UNITED ST4",1993,654001,3459704
"UNITED ST3",1993,820825,4883776
"UNITED ST5",1994,753797,1247677
"UNITED ST0",1995,490337,760290
"UNITED ST0",1995,679015,1235515
"UNITED ST2",1992,758044,5852675
"UNITED ST9",1992,758044,4905141
"UNITED ST8",1994,16640,8197296
"UNITED ST7",1992,300206,2842126
"UNITED ST4",1994,333547,4642272
"UNITED ST3",1992,667339,1330780
"UNITED ST2",1996,155027,385710
"UNITED ST7",1993,117187,523171
"UNITED ST1",1992,785969,964370
"UNITED ST4",1997,477301,6590436
"UNITED ST1",1994,710110,7374131
"UNITED ST9",1994,761230,4855587
"UNITED ST8",1994,572824,3439476
"UNITED ST2",1997,385544,6777870
"UNITED ST1",1992,710536,3561984
"UNITED ST5",1993,401917,577567
"UNITED ST2",1994,888344,2721796
"UNITED ST0",1997,490768,1294218
"UNITED ST7",1997,278110,658383
"UNITED ST0",1996,582971,5212671
"UNITED ST0",1994,592555,9124322
"UNITED ST8",1994,567203,4106586
"UNITED ST3",1992,390569,2041059
"UNITED ST3",1993,583774,1726986
"UNITED ST8",1997,369613,3076373
"UNITED ST0",1995,253465,634421
"UNITED ST6",1996,725143,6268556
"UNITED ST6",1995,511631,4159369
