"d_yearmonthnum","lo_custkey","lo_partkey","lo_revenue","lo_suppkey","lo_supplycost"
199212,651535,740742,8118461,41224,106962
199211,35071,680523,2062788,15459,90209
199209,452614,464776,6440775,38190,104445
199209,856826,719123,4141218,38363,68525
199208,468037,228451,2838887,52927,82766
199208,468037,369275,5532974,32499,80655
199204,776201,438960,6646290,20657,113936
199211,488977,384054,1115279,53496,68282
199211,488977,791602,5642975,46403,101614
199208,807754,555817,6860029,36379,112367
199208,807754,14317,1970096,17804,73878
199207,242579,433578,888791,57264,90693
199207,242579,249637,2643308,31703,95197
199212,165935,151095,1010851,39928,68765
199212,165935,160630,5240953,29143,101437
199210,629200,231372,516130,12636,78201
199204,899872,521780,8918712,40707,108105
199207,313231,783634,5839840,5416,103056
199207,358351,138140,824698,56611,70688
199202,374777,377312,953059,45484,83358
199207,467500,114006,2898840,42381,61200
199207,467500,85370,2146906,26640,81322
199211,219145,427995,4807425,2662,115378
199211,219145,190080,3359299,57111,70204
199205,356776,573216,1675947,56307,77351
199212,669842,446862,354532,31044,108530
199204,123217,343910,1172340,33749,117234
199204,123217,231731,7814784,32464,99763
199208,863320,200224,3116310,13200,67452
199210,19477,440959,930965,22680,113995
199210,19477,784760,4017821,47734,110683
199207,252554,66655,1430295,57661,97299
199207,252554,140104,1906070,47671,68646
199206,260803,5232,1337382,5747,68233
199203,313069,534493,299384,1103,91648
199207,38729,279736,7133963,40247,102943
199203,644495,621159,740962,4258,64807
199201,513181,14941,1484752,39918,111356
199201,513181,698527,4530705,39425,91529
199201,513181,135326,6334221,25772,81679
199201,513181,323147,2752145,58231,70207
199207,799472,485742,1881487,13808,103663
199204,740416,164675,8350416,5281,104380
199204,740416,175200,4718240,4302,76512
199207,766381,657649,7872389,523,96396
199207,766381,292417,3729272,14869,84564
199205,698167,486045,4445758,10037,61861
199201,275366,171780,1099957,4054,111106
199205,263179,327568,5003644,5929,95733
199205,263179,119994,8374170,35002,120839
199210,778918,418474,5987535,43160,83547
199212,246776,462521,593400,5423,89010
199205,684110,19626,6579704,1678,92737
199209,264323,467046,200577,38184,60781
199206,104140,346410,856363,54946,87384
199206,104140,704285,3094200,24981,77355
199208,642940,353539,4525941,24485,95551
199206,376228,91559,1975400,11651,93033
199202,581647,485394,6281650,25569,82762
199205,700894,624699,1928908,12860,97419
199212,54524,340538,4735560,26801,94711
199212,54524,539443,5336712,19881,88945
199206,735079,592963,9066695,41807,123356
199209,409424,2387,2779903,15295,77362
199209,409424,110325,261722,18121,80119
199206,720157,465097,1699312,10148,63724
199212,476008,86175,1393404,1663,69670
199212,476008,340495,7373374,48741,92128
199204,148702,191264,3117098,25683,81315
199207,391588,618578,1197232,25284,89792
199207,704623,4554,7146895,50358,87513
199212,708355,791917,7874809,57237,120532
199212,708355,59181,5475144,25573,68410
199204,849010,111260,6356300,33287,76275
199209,682714,767346,6716049,43774,84798
199208,62741,89164,3344164,43512,69189
199202,473458,148913,9517225,2999,117714
199202,473458,366720,2976658,2120,107202
199202,473458,259166,3197676,39847,67509
199208,408428,48083,1020769,47960,61864
199210,146186,783872,8713267,8719,117350
199207,54394,355395,3158927,41611,87022
199207,54394,311228,3803135,47795,74352
199206,695272,496065,315128,52262,63662
199208,693430,678982,6533885,38250,117657
199210,410912,582859,1537929,7531,116509
199210,410912,198824,1130618,50134,115369
199210,410912,314624,1124086,8218,98316
199205,882665,74807,1571547,54865,106908
199204,169010,605903,5372343,41231,108532
199201,494567,170592,7494955,8804,99755
199207,265627,490056,2719678,6270,62761
199211,121957,161712,173823,17905,106422
199205,837656,628484,2683655,21291,84747
199205,837656,717980,9692055,16440,119877
199205,837656,684607,795785,59317,95494
199201,16429,422496,4539104,1782,85108
199212,256904,520366,1663608,45846,83180
199203,472477,284340,4282883,20892,79459
199203,472477,497646,4718833,11137,98617
199203,472477,637904,2735176,2464,110512
199207,306694,553756,3438487,15861,108583
199207,306694,568145,2258829,55763,72787
199201,873406,20198,1771212,49182,67091
199201,873406,79503,3486840,18137,88950
199201,873406,670837,5423400,19435,108468
199207,348965,179483,1071861,17878,93748
199205,543293,119684,3506173,27130,102220
199207,545900,695581,5774902,8603,94593
199209,852991,438907,5299521,341,110752
199208,243094,474761,3645054,31646,104144
199205,770909,574151,2572773,41765,73507
199212,553219,784286,4476606,57265,82215
199203,37193,631468,4338233,37161,83965
199212,896758,4129,5165600,18602,61987
199212,896758,583250,666615,32662,79993
199205,369584,682523,1032766,58126,90329
199205,369584,396406,7361711,58433,90143
199205,369584,91946,3682086,4540,116276
199204,681866,30439,1898029,6684,82165
199205,408463,559625,4836486,1001,101076
199208,370117,635252,3526043,56216,71233
199208,418490,743872,9012111,6291,114950
199208,418490,654912,8132129,58759,112012
199208,276412,162702,5647040,54720,105882
199203,102425,299307,4833273,8162,78377
199201,712750,279441,3619255,26298,85225
199201,712750,495218,360317,11536,72791
199210,159743,327075,109103,9498,66123
199201,322033,558717,7656775,100,106541
199201,322033,485985,9271395,25101,118257
199201,195847,607426,1066712,25043,80003
199211,4018,712986,8423575,19420,119937
199206,155089,60188,4275822,49744,68890
199202,115357,712292,130426,46078,78255
199202,115357,286057,938736,5680,62582
199207,338803,203892,5689347,39799,107752
199203,849901,579656,3061651,55712,104137
199211,433975,109107,558050,27764,66966
199211,433975,59121,4598070,50379,64807
199211,433975,303353,6646066,21431,81380
199207,358556,336426,1737343,44661,87744
199206,257902,381409,4131361,19596,89423
199204,300115,112034,1150633,32108,62761
199207,877610,475281,870588,17490,75375
199205,308185,640388,5711905,969,79701
199205,308185,598373,4266915,9178,88281
199205,308185,482186,1373756,9118,70089
199211,28954,177557,2451825,30531,98073
199211,613459,339190,1445515,31301,73750
199207,140908,258505,144885,39038,87809
199203,706879,426528,6690700,24320,87270
199203,706879,673661,5126199,1101,98077
199204,493828,281061,5106045,14256,62523
199208,76183,10754,3790635,10178,99885
199206,799441,45448,6418184,2356,83606
199205,590774,48155,1729739,23357,66189
199204,822082,537498,3224487,6072,92128
199204,822082,792935,200762,46127,121674
199211,433919,255418,1480525,45210,82404
199211,433919,219239,454022,53419,69493
199202,772975,454339,4655916,26766,77598
199202,772975,351067,5202286,49654,67083
199209,584531,109835,9131908,45168,110689
199209,468683,590343,6180475,31923,85999
199212,766942,129139,2891121,49344,70087
199210,84541,631819,5490446,20008,105046
199205,816650,604272,2190158,9413,70574
199206,21173,153885,5950422,39483,116332
199211,99514,403814,7042939,8331,103067
199209,284572,218541,7151697,7191,87571
199209,284572,216455,537604,12938,82286
199209,284572,347790,735112,1113,110266
199207,185353,492577,7376885,37075,94173
199208,284338,145729,8163712,27706,106483
199205,152327,159747,4471681,5038,108404
199207,408313,104550,6218200,482,93273
199207,408313,279964,4618825,59467,116637
199201,2285,70322,255879,5777,77539
199212,633457,109319,3586437,57933,79698
199212,30490,679249,5416406,25196,73692
199212,30490,28993,7157490,27909,115319
199212,30490,410940,3331656,59085,111055
199212,30490,253815,7605840,40379,106128
199212,343427,653075,308412,47415,61682
199212,343427,220929,8790772,29349,110994
199212,343427,343177,5490720,58612,73209
199207,354851,71095,3198270,6442,63965
199207,354851,615580,7328195,48803,89733
199211,246829,740197,2572055,40425,74229
199211,246829,486219,3340786,37671,72311
199207,448999,675885,6140805,29372,111651
199209,189812,245225,5213285,42503,70212
199209,189812,791903,1396409,57223,119692
199208,553969,485501,6837808,15418,89188
199211,42565,79246,2205432,19956,73514
199212,658976,151671,8103439,51246,103360
199212,658976,680977,9202318,25995,117476
199212,78421,229518,425565,42029,86850
199212,78421,705228,3263020,56916,73991
199206,22640,552737,6314096,38946,107382
199207,379465,411453,4093290,16423,81865
199207,379465,491325,651568,52913,78978
199203,477163,641821,1047097,17091,105767
199204,735205,209527,844667,19775,86190
199210,678263,23279,2404540,41415,72136
199211,826679,92544,1536540,19261,92192
199207,709430,184069,2283058,52997,69183
199207,709430,35059,4625314,20194,59643
199209,108418,642696,4978249,49887,98319
199209,108418,386207,1422509,53793,77591
199209,108418,453525,4976631,51851,88710
199211,784142,657380,2250760,49259,80241
199211,784142,583671,350930,15743,105279
199210,193961,455703,656837,23110,99520
199210,193961,671903,8819388,522,112492
199208,461254,163416,3994407,42722,88764
199210,263170,19753,2318431,28259,100365
199209,638620,780428,7095466,53153,90503
199209,638620,648309,5725607,46581,75436
199209,71449,252794,5991455,24472,104806
199209,71449,706847,4263763,58791,111228
199205,57604,360736,5929176,32095,107803
199205,57604,473322,1904091,19352,77718
199209,850381,369021,1068209,55969,65400
199209,850381,797392,148936,12860,89361
199201,458554,211338,5070989,26549,74959
199201,458554,755113,1387679,46031,70084
199201,458554,185264,264454,22637,80955
199207,594959,419412,3062197,56638,79883
199206,791989,431725,3116252,26122,99402
199202,471484,596886,3569148,851,118971
199209,270029,433561,2391264,13248,89672
199209,270029,318493,148125,22952,90688
199202,445637,574238,1285965,49237,78732
199202,445637,9438,6269591,50371,80845
199202,445637,216694,2416020,31292,96640
199209,225281,533508,6409473,51427,92488
199209,225281,363839,186476,14835,114169
199212,589531,463503,2053072,32438,87988
199212,589531,492398,3854105,22610,83422
199210,522686,138060,5160882,38333,65883
199210,522686,494052,4245835,33307,62761
199210,522686,5399,5869755,24387,78263
199201,45022,404648,5744694,23163,93157
199201,45022,112403,3538500,6607,84924
199201,45022,350757,723096,38045,108464
199205,656197,752078,4208268,21770,67802
199202,502661,510312,396687,17840,79337
199202,502661,194160,4718149,24741,75249
199206,782356,259895,2225856,23411,111292
199202,806006,465781,873380,43574,104805
199202,806006,368390,5687682,36111,87502
199209,408683,613868,8196418,8747,106909
199205,583724,557198,2337126,47467,75310
199212,636956,796219,5928831,52738,78910
199212,164587,120926,2505686,48062,116815
199210,723395,751065,110486,2200,66961
199210,723395,296288,385281,12403,77056
199207,899659,532086,559030,2731,67083
199205,555505,651845,3169572,32742,107808
199205,555505,102206,4306024,3004,72492
199201,71293,394653,8563436,53236,104858
199201,71293,132748,1057759,2088,106844
199212,14014,175051,557394,31480,67563
199212,14014,361296,1596161,21288,81436
199212,14014,294612,1113373,2525,96396
199212,14014,331611,7404840,15207,98556
199212,14014,579518,638996,32935,95849
199210,802909,493124,670260,39182,67026
199210,802909,307168,2559476,55539,70509
199208,7537,79264,2113542,44600,74595
199207,444802,518596,5328081,6764,96874
199207,444802,223392,1172003,20072,78922
199203,355219,575656,5194890,48360,103897
199207,838679,408427,6276380,22115,80124
199205,725753,691854,1808903,40444,110749
199205,725753,785627,8391691,49038,102755
199206,5687,502102,3312240,37871,66244
199204,12799,129698,1862449,54156,103661
199204,12799,633882,711813,52754,108951
199204,12799,51059,2499873,16208,60603
199208,250771,549428,3330059,23098,88644
199208,250771,630201,4101622,58590,67870
199201,3838,258384,263104,59627,80542
199201,3838,405816,5062062,25947,103307
199206,594928,147586,4204834,25008,98014
199211,852508,674476,4738587,37185,87026
199211,852508,707098,1547084,55014,66303
199211,852508,325364,4814097,27442,83361
199211,270890,276149,1543678,44368,67507
199211,270890,264007,1153536,59544,58259
199211,270890,355657,342528,14642,102758
199201,838565,98397,1395390,19381,83723
199201,838565,166510,2680067,45544,94590
199212,307082,149011,4155239,54677,63600
199212,457651,278879,6621413,48413,111471
199212,457651,349419,6754640,36684,88104
199205,403124,488392,3787735,47320,82822
199205,403124,392263,6242281,5584,81315
199205,403124,5319,2815913,45930,73458
199203,875833,131371,4627821,16338,84142
199202,566113,722135,5040327,20734,69426
199205,453637,494137,2463557,53033,67866
199210,348382,619431,5614963,29134,81024
199202,400645,664863,6448584,26284,109669
199207,436652,85614,1279688,32863,95976
199212,889373,368578,1317248,37515,98793
199209,762826,787353,4562933,46011,86419
199201,679597,785177,4452829,16924,75728
199201,679597,714414,4142302,33371,85702
199212,42605,291358,5024942,43137,80960
199212,42605,561107,3663098,25392,70084
199204,571747,455412,2187824,40506,82043
199206,25579,96554,5470340,28496,93033
199208,596305,330266,3978191,39803,77775
199211,764191,750260,1556553,31184,78613
199210,375322,711691,1001164,7912,102159
199210,826480,227946,6611225,13458,112435
199210,826480,22911,1617508,50102,110034
199208,298819,517719,7999194,30997,104201
199208,298819,427515,288498,43384,86549
199207,31945,82136,5313353,26298,67087
199212,94000,675961,3259853,50260,116215
199210,454642,363044,553515,8374,66421
199208,167440,8557,4689760,38478,87933
199210,799228,183529,1128764,31130,96751
199212,811015,589734,1787235,5757,109422
199212,811015,176919,1778355,9959,119754
199205,654607,294524,901994,28374,91110
199202,554158,328139,2287555,41682,70027
199202,554158,300501,1501490,10571,90089
199211,338638,340177,3012471,49856,73029
199206,461593,81535,900818,34801,90991
199207,179095,108553,6402355,37665,93693
199207,179095,543572,5815980,33570,96933
199212,198722,782984,7899882,57634,124017
199212,198722,396324,3834837,6028,85218
199211,323590,360018,845152,26697,64680
199201,511693,482920,3234930,50097,114174
199201,511693,61439,1109140,4675,84025
199201,511693,594512,159042,28462,96389
199210,2414,340335,1225410,3247,82519
199210,2414,94043,311112,12155,62222
199210,2414,572075,3179622,45995,68823
199208,261667,722915,2325456,19290,116272
199203,267755,602564,4936339,36202,87991
199203,267755,84112,109611,44380,65766
199203,574591,341486,6200000,38154,91648
199211,673537,224550,3649486,4796,88472
199206,119164,179400,591760,103,88764
199209,409465,421109,100947,6644,61804
199208,155771,168304,1358577,7554,82338
199208,155771,391808,2792691,37067,113987
199204,826567,299836,4317848,31027,110149
199204,447703,541614,7625647,10069,99335
199205,515611,36520,3204344,13409,87391
199201,775526,585267,2543563,21497,81134
199209,477190,486012,1896181,11443,59879
199205,221212,464428,835440,19198,83544
199205,221212,39055,4920547,38665,59643
199212,893006,528664,7540711,58970,101558
199207,815314,1373,4970043,32873,76462
199207,815314,222044,3729841,44052,57961
199207,815314,390903,394790,52221,119633
199202,475100,409993,9042913,47913,114178
199202,475100,459175,2357897,23875,68049
